date,btc_price,total_balance,net_flow,inflow,outflow
2013-10-09,139.324105475282,451359.35286240006,-6326.921817600018,390.22337255999446,6717.145190160012
2013-10-10,139.787502440267,451359.8484214,0.4955590000005259,864.7891412399891,864.2935822399886
2013-10-11,136.636549748734,453635.26240330003,2275.4139819000015,2293.391283270005,17.97730137000326
2013-10-12,141.79439430357,456614.76479607006,2979.502392770016,3005.58072746,26.07833468998433
2013-10-13,145.287067830019,457561.18314747,946.4183514000033,946.4183514000033,0.0
2013-10-14,150.296372249224,446255.59883904003,-11305.584308430021,3919.318300709987,15224.902609140008
2013-10-15,152.020199866119,444304.94171509,-1950.6571239499835,45.849076030010934,1996.5061999799946
2013-10-16,148.680432288795,445618.61815392994,1313.676438839975,1331.579071909975,17.90263307
2013-10-17,154.086585055472,444534.97448975994,-1083.643664169981,2064.4114682600148,3148.055132429996
2013-10-18,162.996333124649,451059.2499537,6524.275463939974,6560.685499429979,36.41003549000545
2013-10-19,179.004824119937,449523.8811006,-1535.3688530999807,2562.153840969999,4097.5226940699795
2013-10-20,181.216743409225,455267.26916754997,5743.388066950004,5842.754130570014,99.36606362001031
2013-10-21,188.888584162435,456879.67283707,1612.4036695200068,1612.4036695200068,0.0
2013-10-22,199.999246101649,457654.18552607,774.5126889999888,3102.1520033699926,2327.639314370004
2013-10-23,214.701652884231,456083.47627233,-1570.7092537400101,779.3302517699842,2350.0395055099943
2013-10-24,196.638069339615,453287.39884361,-2796.077428719995,1089.9765908200002,3886.0540195399954
2013-10-25,189.781188230628,456172.22902456997,2884.830180960007,2929.798164709993,44.96798374998616
2013-10-26,182.927689610149,455584.80660882,-587.4224157499971,3094.5288907299982,3681.9513064799953
2013-10-27,199.878897306187,454906.60737032,-678.1992384999878,1326.6696402500074,2004.8688787499952
2013-10-28,198.635940839344,452575.3135048001,-2331.293865520021,0.1294175999937579,2331.4232831200147
2013-10-29,206.527830776315,448138.80134056,-4436.512164239984,1578.0507878000126,6014.562952039996
2013-10-30,200.364722008012,453101.98627754,4963.184936979993,4963.184936979993,0.0
2013-10-31,203.601075401726,451856.12670923,-1245.859568310001,1875.2232073500038,3121.0827756600047
2013-11-01,203.897216394189,453043.59043169,1187.4637224599678,1189.9503080799655,2.4865856199976406
2013-11-02,206.358226876622,453298.08771249,254.49728080000693,256.3380761100101,1.840795310003159
2013-11-03,217.550730800105,455579.90685627004,2281.8191437800115,2511.4933399400024,229.67419615999097
2013-11-04,229.310493532929,430368.34645341,-25211.56040286,3354.8751076100025,28566.43551047
2013-11-05,243.707257237121,436359.09505159,5990.7485981800055,6205.958807379997,215.21020919999137
2013-11-06,263.636168994122,436709.70479808,350.6097464899799,563.8262863399796,213.21653984999966
2013-11-07,295.83246993477,440599.07802046,3889.3732223800116,3932.325858480014,42.952636100002564
2013-11-08,337.786126733881,443855.93430687,3256.8562864100068,5365.356354270007,2108.50006786
2013-11-09,346.566929719481,446003.82565402,2147.8913471499845,2147.8931105699894,0.001763420004863292
2013-11-10,327.364682380192,445731.27231431,-272.5533397099765,219.63866941000015,492.19200911997666
2013-11-11,346.523784045373,445608.5882139,-122.68410041001471,1005.0006655999969,1127.6847660100116
2013-11-12,359.678726607161,447942.21975641995,2333.63154251999,2389.597180979995,55.96563846000499
2013-11-13,410.194952211087,452378.87260619993,4436.652849779995,4468.055529099989,31.402679319993865
2013-11-14,421.937903439593,454081.70123544004,1702.8286292400364,2892.490506760034,1189.6618775199975
2013-11-15,418.968790447931,454518.92951101,437.2282755699666,1389.8829692899922,952.6546937200255
2013-11-16,439.812232743543,455736.0353609,1217.1058498900047,1369.3393530800022,152.23350318999744
2013-11-17,504.749476424122,458075.05127818,2339.015917280017,2341.790943140017,2.77502586
2013-11-18,688.818233892919,454621.98518609005,-3453.0660920900104,546.9342079099966,4000.000300000007
2013-11-19,650.030746496753,461470.7915098299,6848.806323740004,8071.525912430014,1222.7195886900101
2013-11-20,610.721388010032,460822.37373999995,-648.4177698300141,4074.2806971099903,4722.698466940004
2013-11-21,738.156173178028,459986.65862139006,-835.7151186099759,225.7361300700254,1061.4512486800013
2013-11-22,801.178229392447,538784.53704592,78797.87842452998,78810.34527296998,12.466848440000007
2013-11-23,845.121754484539,494714.95527492004,-44069.581770999976,57043.83764994,101113.41942093997
