date,btc_price,sth_cost_basis,lth_cost_basis,realized_price,cvdd,active_realized_price_x,MVRV 0σ,true_market_mean_price,200_dma,50_wma,200_wma,cum_pl_price,pl_price_ratio,asopr,lth_sopr,sth_sopr,net_realized_pl_usd,nupl,sth_nupl,lth_nupl,daily_realized_profit_btc,daily_realized_loss_btc,rpl_ratio,sth_pl_ratio,lth_pl_ratio,rrp,rrl,relative_realized_pl,funding_rate,total_oi,trend_bitcoin,trend_crypto,trend_ethereum,trend_nft,wiki_bitcoin,wiki_cryptocurrency,wiki_ethereum,wiki_blockchain,lth_supply_btc,sth_supply_btc,pct_lth_in_profit,pct_sth_in_profit,pct_lth_in_loss,pct_sth_in_loss,percent_btc_in_profit,percent_btc_in_loss,mvrv_ratio,sth_mvrv,lth_mvrv,mvrv_zscore,Fear & Greed,total_balance,net_flow,inflow,outflow,rhodl_ratio,realized_cap_1w,realized_cap_1_2y,supply_0-1d,realized_cap_0-1d,supply_1d-1w,realized_cap_1d-1w,supply_1w-1m,realized_cap_1w-1m,supply_1m-3m,realized_cap_1m-3m,supply_3m-6m,realized_cap_3m-6m,supply_6m-12m,realized_cap_6m-12m,supply_1y-2y,realized_cap_1y-2y,supply_2y-3y,realized_cap_2y-3y,supply_3y-5y,realized_cap_3y-5y,supply_5y-7y,realized_cap_5y-7y,supply_7y-10y,realized_cap_7y-10y,supply_10y+,realized_cap_10y+,realized_cap_usd,lth_realized_cap_usd,sth_realized_cap_usd,cdd,vdd_30d_ma,vdd_365d_ma,vdd_multiple,lth_pl_price,lth_pl_flow_btc,aviv_ratio,aviv_mean,aviv_upper_1sd,aviv_upper_2sd,aviv_lower_1sd,aviv_lower_2sd,price_at_aviv_mean,price_at_aviv_plus_1_sigma,price_at_aviv_plus_2_sigma,price_at_aviv_minus_1_sigma,investor_cap,active_realized_price_y,liveliness,apparent_demand
2011-05-14,7.06292404177815,2.5024735381600896,0.0716735743190174,1.2370121912152323,0.1612216090226148,4.671615852960648,3.1861117899334466,3.594345213832623,0.9081904282242488,0.6254657811537125,0.6254657811537125,1.5303629046131864,4.615195533351856,1.0185766236133664,86.52009974419587,1.0003445168847311,46608.43163309246,0.8248583470672858,0.6456887369370504,0.9898521385908926,49136.80427482229,42537.77654106821,1.155133348998226,0.7124150344573232,254181.39830361097,0.0452518440068822,0.039174562872872,0.0060772811340102,,,0.0,0.0,0.0,0.0,,,,,3227608.4530584305,2972241.546941933,100.0,97.8738305186962,0.0,2.12616948130207,98.98070287691291,1.0192971230216847,5.709664053382999,2.8223771137140856,98.54293034614456,5.608953741621655,,0.0,0.0,0.0,0.0,27.846211469729845,23.03986009941785,0.8273965786858752,5.618404314732007,32.07994184748203,4.7611728102999775,23.03986009941785,13.53528496928527,27.60831187506104,14.691574615309651,10.587953352680165,11.982346096483568,4.2177006176842085,17.57020926632785,1.191832279518951,20.67258514320257,0.8273965786858752,11.16842278442956,0.447003349467053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7669290.033705758,231334.23433297224,7437955.820242197,4080828.711384134,15200647.742852973,1687007.4262263773,17.085036359612253,1.5304,0.0045,2.02324224337666,1.160847507217172,3.422867500241232,5.684887493265292,-1.101172485806888,-3.363192478830948,5.423033617585591,15.990322076710722,26.557610535835856,,5730924.539967362,4.671615852960648,0.2647932171972729,10292.449999923818
2011-05-15,6.98701,2.6641107016677394,0.0724559037303899,1.311179773721575,0.1664618290437007,4.942438104125352,3.3890553612182046,3.822443699882784,0.9421869782242486,0.6464609765954495,0.6464609765954495,1.606431809028676,4.349397192417818,1.5798559656632143,83.92511332496329,1.5628498904339287,397393.75391291216,0.8123403610812673,0.6187051826650113,0.9896299126907804,57918.15271942112,1042.0706882071645,55.5798693647805,42.056621150952985,254181.39830361097,0.0496927217926121,0.0008940777004434,0.0487986440921687,,,0.0,0.0,0.0,0.0,,,,,3242272.4812596096,2968577.518740789,100.0,83.20592070629841,0.0,16.794079293694868,91.97299464008684,8.02700535984813,5.328796355795274,2.6226425184306774,96.43120353586124,5.165617578228316,,0.0,0.0,0.0,0.0,58.13025572488231,45.11201509710165,0.7760505185218326,2.3345865824245298,12.442558822856208,8.865465339390397,45.11201509710165,12.945878315435774,26.211643652754347,14.491441055962287,9.835685599681842,11.912786266615276,4.050972368385619,17.649932121986886,1.1463634829487743,20.552247598973217,0.7760505185218326,11.24766271928082,0.4247104577453925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8143540.897618643,234921.7827698388,7908619.136407601,2987539.020711236,15799436.05729218,1744193.365596249,11.967689721124406,1.6064,0.0109,1.8785471229785056,1.1616839869558215,3.42251802119309,5.683352055430358,-1.099150047281447,-3.359984081518716,5.741551202082711,16.91558348000043,28.089615757918143,,6128318.293880274,4.942438104125352,0.2652900746753227,10050.000000019558
2011-05-16,7.978511937,2.8587747543662334,0.0727270936852459,1.425856648480688,0.1965469075856706,5.257036187882939,3.699586830035372,4.105359675157168,0.9812140379092484,0.6705795652809907,0.6705795652809907,1.8356673745383585,4.346382164691723,1.6554276528027103,124.79200366462425,1.2870181409746269,631315.5747837055,0.8212878968234238,0.641690734194582,0.9908846293319464,79264.73148533923,137.74893913194256,575.4289795975536,101.91665181929524,254181.39830361097,0.0712709041651172,0.0001238569948544,0.0711470471702628,,,0.0,0.0,0.0,0.0,,,,,3200711.925228542,3022488.0747718867,100.0,98.16707505778156,0.0,1.8329249422173863,99.10978374787892,0.8902162520574625,5.595591916972474,2.7908851247599498,109.70480920810655,5.5819981490740265,,0.0,0.0,0.0,0.0,64.89384128770622,46.077520880800826,0.7100445892317667,2.552939069586026,14.279977910789423,9.590774525512211,46.077520880800826,13.077393263668643,24.87303536211979,14.2213668680055,8.88052300747625,11.870162871835612,3.757995746896312,16.931235203727805,1.0282795404686214,20.44883516520146,0.7100445892317667,11.30729303253072,0.3926229622247232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8873391.094825018,232778.47604558017,8640612.60353087,14614932.222521711,19591663.760965325,2063658.9941750732,56.50420516420992,1.8357,0.0287,1.9922662724484737,1.162650904633927,3.4223460891637183,5.6820412736935095,-1.0970442798958642,-3.3567394644256554,6.11209787953539,17.99139723819332,29.870696596851246,,6759633.868663979,5.257036187882939,0.2712282353633359,11147.36000001221
2011-05-17,7.22605407429376,2.9418717810814865,0.0734736481765036,1.4637891561397791,0.199891388594474,5.400363966504726,3.809247583557872,4.195387203891951,1.0163943082807174,0.6920729243269343,0.6920729243269343,1.877220201347952,3.849337477353503,1.182317209763865,113.73922555214696,1.162970811345378,162016.4774657137,0.7974289783760242,0.5928799105521486,0.9898321203493506,25096.2589721507,2675.1041067204437,9.38141394538756,5.244645349641628,254181.39830361097,0.0198665328735451,0.0021176480420963,0.0177488848314488,,,0.0,0.0,0.0,0.0,,,,,3213430.1846699626,3022619.815330445,100.0,89.78668283491679,0.0,10.213317165075228,95.04959472040788,4.950405279529662,4.936540241457927,2.4562777075339866,98.34892173769316,4.687510090919993,,0.0,0.0,0.0,0.0,70.82769589147587,48.73682526963769,0.6881040623474973,1.920503132473256,9.480641139407638,9.846610226074803,48.73682526963769,13.597456273427651,27.362544030528884,14.183266978771773,8.652048615999867,11.797012304905524,3.678643308440926,16.93800048425497,1.0165228669811406,20.344158722281,0.6881040623474973,11.372991877878617,0.3846707066654229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9128262.36714547,236102.438828198,8892159.93965837,1907446.833197317,20020790.270761203,2101381.0107239503,6.559169370135163,1.8772,0.0058,1.764642090489147,1.1633508943849211,3.4218251042973744,5.680299314209828,-1.095123315527532,-3.353597525439985,6.2825182504373736,18.479100992928814,30.675683735420257,,6921650.346129692,5.400363966504726,0.2710537965994145,11200.000000015134
2011-05-18,6.88,2.9864780043992347,0.0735402917573518,1.4899664782494224,0.2035299316379137,5.500919459531171,3.887181867085247,4.239329290140612,1.0497998082807174,0.7122949082343626,0.7122949082343626,1.9110732483120243,3.60007132436019,1.1261087281525786,65.69391660337155,1.083480709408578,85626.66073040233,0.7834351049056072,0.5659188947094136,0.989311004105036,17581.08949082385,5135.353919544441,3.42353998697396,1.1742866218705097,254181.39830361097,0.0129881244244891,0.0037937703295147,0.0091943540949743,,,0.0,0.0,0.0,0.0,,,,,3211146.733196673,3039303.256803764,100.0,76.00959285516952,0.0,23.990407144819063,88.3345802807259,11.665419719212403,4.617553549314335,2.303716950155136,93.5541569878556,4.226096868752572,,0.0,0.0,0.0,0.0,76.02858997965157,51.1668853385512,0.6729953212632984,1.5745783015617587,7.275120748237253,10.456961609484896,51.1668853385512,13.56506523206714,27.3761942189297,14.150955063761025,8.501098823803966,11.66698092130042,3.617396677310096,16.904581924322816,1.0105824141650328,20.25329235536841,0.6729953212632984,11.427584592200674,0.3797264577506126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9312960.959074425,236148.6676349507,9076812.3251434,2170005.432731404,20403781.365330085,2142278.020241981,6.969047544774643,1.9111,0.0049,1.662232035957252,1.1639303149906963,3.4211565594071964,5.6783828038236965,-1.0932959294258038,-3.350522173842304,6.402686919270566,18.819506691745755,31.236326464220944,,7007277.006860094,5.500919459531171,0.2708577155529574,12099.990000002785
2011-05-19,6.8062426171875,3.0284510823829747,0.0735730293780131,1.51620357354356,0.2127556467319232,5.565766409408336,3.964917348237329,4.278976165409489,1.082868521366655,0.7321449007716692,0.7321449007716692,1.955036472884568,3.481389074621813,1.192678310835711,67.48206321056027,1.0815267982219672,118763.818193981,0.777233393103743,0.5550480268312266,0.9891903604505335,19443.293046224622,1994.044632118426,9.750680969246172,1.6579132924372628,254181.39830361097,0.0139448799910577,0.001430144216085,0.0125147357749727,,,0.0,0.0,0.0,0.0,,,,,3203231.053182038,3055768.9368184386,100.0,77.48797495885749,0.0,22.512025041131032,89.00917927211091,10.990820727827986,4.489003149676299,2.247433566545154,92.51002269075391,4.010130566445362,,0.0,0.0,0.0,0.0,80.31640972529382,52.75904957386957,0.6568900397107057,1.198363898723718,5.379459193502698,10.990820727834768,52.75904957386957,13.639190616376744,27.90117233439665,14.02870387189637,8.31211863959645,11.724853078214744,3.623471073341093,16.84821186903958,0.9938494645472488,20.116725068101164,0.6568900397107057,11.45313086987948,0.3739896810468852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9489918.15164709,235671.41238032607,9254246.744220072,5373105.9360095775,21549511.231205795,2242453.193802683,16.308328177996938,1.955,0.0065,1.6285331796135796,1.1644692974322544,3.4204413022091438,5.676413306986032,-1.0915027073446346,-3.347474712121524,6.481164100435765,19.03737730518856,31.593590509941347,,7126040.825054076,5.565766409408336,0.2724159553265798,12790.09000002104
2011-05-20,5.59039,3.060964715245017,0.0735240575149902,1.5370574899810103,0.2168274585425391,5.632313207349174,4.024551410132663,4.314119390390713,1.1098459624380834,0.7479184238211118,0.7479184238211118,1.984086846741944,2.817613558186701,1.1818098112496804,39.65379884364268,1.1105427309696057,85938.00516150103,0.7250536205915848,0.4524595394516273,0.9868481344745196,25635.19763727278,10262.745060350417,2.4978889650404588,1.1504166973027878,254181.39830361097,0.0148703477486246,0.0059531660360987,0.0089171817125259,,,0.0,0.0,0.0,0.0,,,,,3198355.818146703,3071644.171853808,100.0,71.444127860048,0.0,28.555872139938497,86.01060951018906,13.989390489750985,3.637072807256589,1.8263490500747293,76.03484068952835,3.015361683859944,,0.0,0.0,0.0,0.0,78.87679332491697,50.9032257691215,0.6453511054821406,1.4221106863995718,5.172893041749753,10.890246463738311,50.9032257691215,13.738031191532174,30.14486202048981,13.98668523396954,8.193373082347758,11.621305626441057,3.582114781038818,16.79605009374746,0.987420227464734,20.03518057423108,0.6453511054821406,11.51039013000768,0.37075997231017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9637350.446810344,235156.09712682173,9402194.427832508,2987541.2778622187,22054030.3274887,2288209.891234701,7.298946197342128,1.9841,0.0052,1.3263511473509768,1.1646568777913722,3.419328177760361,5.673999477729351,-1.0900144221776171,-3.344685722146606,6.559712314814399,19.25872725586087,31.957742196907336,,7211978.830215577,5.632313207349174,0.2728998607491184,9050.000000010012
2011-05-21,6.11973305231837,3.0164881540395228,0.0736423138338842,1.519245377996941,0.2229172288030835,5.542821323747798,3.98484455843032,4.193559439612434,1.1394756276996751,0.7653029371819444,0.7653029371819444,1.9750185474560715,3.098569914799489,0.938091988344248,116.92468741670478,0.9278517009426313,-162287.30637944362,0.7517464626301964,0.5070882784835246,0.9879664172923384,18739.651803148223,45258.34224144495,0.4140596158643111,0.2588252234601899,254181.39830361097,0.0120181405558033,0.0290251454025928,-0.0170070048467895,,,0.0,0.0,0.0,0.0,,,,,3195608.069157911,3085391.9208430303,100.0,85.34518141241236,0.0,14.65481858757476,92.80116877187588,7.1988312280706594,4.028139983803651,2.028760843672847,83.10077092529598,3.346142583226669,,0.0,0.0,0.0,0.0,46.04365664597707,30.51053982686621,0.6626437179274721,5.922535838595517,23.856802784295645,6.505206180018304,30.51053982686621,13.518673438326417,31.46491228238965,14.008127365703285,8.37835624431391,11.789713282733333,3.755325800026315,16.374558045466046,0.9951015538773516,20.333638306544348,0.6626437179274721,11.547547542670667,0.3763177903167862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9542380.204006318,235331.97231901975,9307048.17979225,4012969.98986284,22839057.486616857,2355441.620577332,10.42619985584952,1.975,-0.0015,1.494473442701677,1.165038609926685,3.418432649330988,5.67182668873529,-1.0883554294776177,-3.34174946888192,6.457600850091123,18.94776138250748,31.437921914923837,,7049691.523836133,5.542821323747798,0.274092432221809,-13549.99999986356
2011-05-22,6.6901,3.112462310790272,0.0742627049977501,1.565037139538423,0.2248640505352081,5.718802260526005,4.11329143400736,4.32119713231191,1.1719606276996752,0.78441518577168,0.78441518577168,2.0231445450414234,3.3067830058889944,1.098281275630444,123.40015894023566,1.0929516869753844,223042.26174225283,0.7660667046025585,0.5347659510634711,0.9888996121137577,33699.61533652245,360.46319496211487,93.48975375992084,79.32092051216763,254181.39830361097,0.0228893662580298,0.0002448328863589,0.0226445333716708,,,0.0,0.0,0.0,0.0,,,,,3205475.6717131333,3088124.318287381,100.0,74.84063001410816,0.0,25.159369985875784,87.65487758834217,12.345122411596542,4.274722836272828,2.149455746598694,90.08694202833956,3.631084003912657,,0.0,0.0,0.0,0.0,38.423944343774814,24.661160269711367,0.6418175096515515,5.535713000747219,23.66339416904304,5.4903056531248895,24.661160269711367,14.188332821869473,37.11313270374906,14.843830084904312,8.93160053346073,11.72284910515212,3.645107030271927,16.362655250327325,0.9778298227562668,20.288189939455776,0.6418175096515515,11.568124144484097,0.3659579613513775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9849717.725748632,238047.29418589745,9611670.551704375,1277156.3643246156,22988662.834684443,2378792.511016461,3.5918659376126585,2.0231,0.0072,1.584359101761315,1.1655233735010602,3.4176595731572315,5.669795772813403,-1.0866128261551111,-3.3387490258112824,6.665397703073759,19.54491929267992,32.42444088228608,,7272733.785578386,5.718802260526005,0.2736651956548807,10148.299999868032
2011-05-23,7.14998017225748,3.2051352178043,0.076030448848721,1.5991724042125477,0.227577270172472,5.853091237383267,4.212482861040808,4.397048166931098,1.2065605285609626,0.8048832403906054,0.8048832403906054,2.057960768388877,3.474303437696244,1.0928098465079523,59.855168884413374,1.0757782615273397,135457.15032726811,0.7763389036493457,0.5517280970595565,0.9893663413020743,19263.635323488157,318.52679677458866,60.47728328841488,39.623704383379895,254181.39830361097,0.0136540974968851,0.0002257723355688,0.0134283251613163,,,0.0,0.0,0.0,0.0,,,,,3237428.43171311,3070471.5582873905,100.0,92.91337671537528,0.0,7.0866232846186135,96.5504723799389,3.449527620002526,4.471050246629424,2.230788932878664,94.04100962870685,3.8216960851725834,,0.0,0.0,0.0,0.0,48.82342165270926,30.59852419875157,0.6267181439351993,2.6135803905435493,11.685212023509427,7.339196046818254,30.59852419875157,15.12989830705896,43.090985754318325,15.035513547066063,9.055048587991053,11.74526810431892,3.621455819832256,16.328668032644742,0.9640093376579648,20.242989299530144,0.6267181439351993,11.564886272086184,0.3580461339981908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10087419.59254059,246143.13677875887,9841276.526733365,1613605.6112426764,23116556.75633655,2410396.963531109,4.786451485288573,2.058,0.0049,1.6633646299694844,1.1660982479311623,3.4169972636490007,5.66789627936684,-1.0848007677866762,-3.3356997835045146,6.825279436893867,19.999996742026568,33.17471404715927,,7408190.935905654,5.853091237383267,0.2732184309717829,12800.00000000978
2011-05-24,7.42,3.260809901519703,0.07608382165389,1.633346434990635,0.2343535717812454,5.968453702763499,4.312494850967009,4.454105930644354,1.2423585785609623,0.8260855376970457,0.8260855376970457,2.1172785817466995,3.504498682397615,1.268132839738433,53.134577813780005,1.1038136767922035,129055.89760702508,0.7798724481144698,0.5605377491213338,0.9897461156800688,17504.61793035664,111.63981620231516,156.79547428342715,31.670010122408986,254181.39830361097,0.0125766609768372,8.021061216412014e-05,0.0124964503646731,,,0.0,0.0,0.0,0.0,,,,,3231112.191713104,3091737.798287404,100.0,93.5098325936862,0.0,6.490167406308661,96.82644757990434,3.173552420037319,4.542820702971408,2.275508301340076,97.5240180988021,3.869949038268718,,0.0,0.0,0.0,0.0,55.374173655238174,33.76628593561888,0.6097840149425819,1.0101549802474223,4.588852377056969,8.201397931705868,33.76628593561888,16.024063819720528,47.14961046845874,15.053115711065823,8.98874558304998,11.770433851109226,3.6023755397657795,16.219157829463676,0.9425826413662608,20.11691756110694,0.6097840149425819,11.604758315647423,0.3517634397346714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10327404.490147056,245835.36373800944,10081569.225558292,3686666.927831487,23930895.04298892,2485340.524918937,11.006567643442686,2.1173,0.008,1.703415226934922,1.1667179906981793,3.4163924617583734,5.666066932818568,-1.0829564803620149,-3.332630951422209,6.963502311663338,20.39058023847507,33.81765816528681,,7537246.833512679,5.968453702763499,0.2736632495338561,15645.000000002794
2011-05-25,8.3997,3.3305337134953104,0.0762042893680707,1.6728792099115977,0.2394379720515931,6.116237276258414,4.429597205189882,4.530360250571839,1.2824070785609627,0.8502823890143075,0.8502823890143075,2.1757324610649924,3.860630914100742,1.286428166164315,61.63528778537573,1.1564018892638035,146703.1063846826,0.8008406002700575,0.6034937303123551,0.9909277367801146,17465.285831815574,0.0065498551915617,2666514.803917535,995580.9635908392,254181.39830361097,0.0138359489364187,5.188776344347123e-09,0.0138359437476423,,,0.0,0.0,0.0,0.0,,,,,3228482.49951513,3109717.490485364,100.0,97.96621232529932,0.0,2.033787674699641,99.00216069005404,0.9978393098869448,5.021103705654801,2.522028216067727,110.226078737235,4.338214031465978,,0.0,0.0,0.0,0.0,56.33719819298759,33.3949603427594,0.5927692788051383,1.0068403833580886,5.050178638325073,8.245406611860615,33.3949603427594,16.141719840959166,47.28676193259789,14.899361070526352,8.75328271998003,11.158809860325876,3.5265389629592967,16.865776101810205,1.0506245230143905,20.028912341100764,0.5927692788051383,11.65317379012587,0.344883601551786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10603042.99153288,246024.21461280316,10357018.941507537,2479900.964619952,24520593.38017931,2542408.33912223,8.193185890709412,2.1757,0.007,1.895070824384512,1.1675571068660209,3.4160710624639705,5.664585018061921,-1.0809568487319288,-3.3294708043298784,7.141056299174386,20.893501170589825,34.645946042005264,,7683949.939897361,6.116237276258414,0.2735144394095474,12989.999999998136
2011-05-26,8.79127529478619,3.422614602008137,0.0767857264135911,1.7185546056772767,0.2437094085329107,6.289635662158007,4.564046073663614,4.630886174617844,1.3246634550348937,0.8755721753384219,0.8755721753384219,2.2302356727613626,3.941859330005823,1.265672335107604,83.81261463851716,1.2106588518612214,184823.52678546155,0.8045158923988545,0.6106805341384345,0.9912656896936068,21023.51713352375,0.0,,995580.9635908392,254181.39830361097,0.0169283668703454,0.0,0.0169283668703454,,,0.0,0.0,0.0,0.0,,,,,3235638.609515114,3117361.380485364,100.0,100.0,0.0,0.0,99.9999999999408,0.0,5.115505358831224,2.5685846398329866,114.4910090116713,4.394988176438503,,0.0,0.0,0.0,0.0,55.7319883044697,32.04659421467839,0.5750125769711371,1.3375118129469723,6.842048605528047,7.992652821185256,32.04659421467839,16.12100971036105,47.00341273373033,14.958811164627278,8.702109563259706,11.177765568535737,3.471837909593458,16.748893292511298,1.021804439598783,19.95941322204777,0.5750125769711371,11.703942407851972,0.33717995663453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10917977.392682176,248450.86104348,10669526.58058545,2014747.2697503904,25009442.571198035,2590906.884530776,6.836292729602395,2.2302,0.0062,1.9393738666999225,1.168445273448108,3.415817461714397,5.663189649980685,-1.0789269148181806,-3.326299103084469,7.349095061159185,21.48424732262092,35.61939958408264,,7868773.466682822,6.289635662158007,0.2732359548291596,11301.000000002794
2011-05-27,8.5002,3.615293804336711,0.0769310704787379,1.8161112990390704,0.2495283421842211,6.624229913513978,4.834805191912531,4.932555723421391,1.3659494550348936,0.8997773430357603,0.8997773430357603,2.336608019599148,3.637837381666709,1.2167539455458076,155.78674552972737,1.2060246341693357,563965.5312990779,0.786344874351301,0.5746813246351015,0.9909494987790008,67165.18061333262,817.8556916745385,82.12351065970286,76.65934569434063,254181.39830361097,0.0494175921164457,0.0006017471941892,0.0488158449222565,,,0.0,0.0,0.0,0.0,,,,,3234611.676664322,3126738.3133361386,100.0,86.5805646784743,0.0,13.419435321523258,93.40406318949978,6.595936810441567,4.6804400173588325,2.3511782057114194,110.49111818025813,4.021464446179689,,0.0,0.0,0.0,0.0,27.731693262372023,15.091088536008645,0.5441820084057079,5.635627457676821,26.377216669155075,3.6084567899752393,15.091088536008645,16.1296453394923,44.95268923569324,15.030736024662753,8.399963041841705,11.263348232290353,3.347609624825961,16.605839025661705,0.9665236933104076,19.961525808152405,0.5441820084057079,11.764821322155267,0.3207271907546289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11552919.59398106,248842.1388688117,11304077.65198636,2798138.371053871,25666782.728995908,2656054.5521943914,8.954912376322063,2.3366,0.0125,1.7579917750612963,1.1691229131051348,3.415291965550135,5.661461017995135,-1.0770461393398651,-3.323215191784865,7.744538973565637,22.623679201581155,37.50281942959667,,8432738.9979819,6.624229913513978,0.274161875833152,1699.0000000025611
2011-05-28,8.3001,3.6450045431276834,0.07728235760239,1.831239843769503,0.2525759525195425,6.678715159910595,4.885918688765712,4.952440944528472,1.4063715224365498,0.92319608562109,0.92319608562109,2.358837456224893,3.518724860882769,1.1112080757640983,135.22942988428412,1.0511308772806118,46104.301658109005,0.7793713516982322,0.5608481171157356,0.9906889847589316,6259.728807855992,705.0605920382309,8.878284899968666,2.606660461902174,254181.39830361097,0.0044546701029529,0.0005017489473635,0.0039529211555893,,,0.0,0.0,0.0,0.0,,,,,3237933.8566643056,3131166.133336136,100.0,84.85899145858819,0.0,15.141008541408004,92.55640306413513,7.443596935806622,4.532502953253091,2.277116503365974,107.39967383892682,3.783244301406136,,0.0,0.0,0.0,0.0,69.20196108565149,37.19324646095367,0.5374594285690757,0.6714095712740663,3.0433920675316086,8.217254523512723,37.19324646095367,16.361176646871982,45.98032631430925,15.011266027714075,8.52628972087872,11.44973347455229,3.4362604319336536,16.5927663383779,0.963530981478708,19.87915925309173,0.5374594285690757,11.817234164672698,0.3194945943412647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11663349.670639925,250235.1622036169,11413114.781297758,1567523.712240593,25833115.73571261,2691295.489160076,4.834327414574836,2.3588,0.0027,1.7095314318453625,1.1697433591656865,3.41469721447338,5.659651069781073,-1.075210496142007,-3.320164351449701,7.812382706064613,22.805790052807843,37.79919739955107,,8478843.29964001,6.678715159910595,0.2741904393170762,7198.989999997895
2011-05-29,8.40594166666667,3.678631492437841,0.0774247170681017,1.8499021665103192,0.2541749735198966,6.755348648121085,4.946658604626428,4.986005802300945,1.447237889123998,0.9468009612710764,0.9468009612710764,2.3812307035189533,3.530082849278096,1.120798089993165,128.34759599626133,1.0933151697659822,59857.84408063885,0.7799292167531913,0.5623772281188597,0.9907892868951108,7333.611856803211,212.7149419457055,34.47624219400196,18.79877592725321,254181.39830361097,0.0052247342796877,0.0001515459327117,0.0050731883469759,,,0.0,0.0,0.0,0.0,,,,,3238863.7666643043,3139236.223336134,100.0,86.00207804677171,0.0,13.997921953225614,93.11036457310688,6.889635426834693,4.543992552062228,2.285073045219875,108.56922679191604,3.731941993330792,,0.0,0.0,0.0,0.0,69.01683769160795,36.49972321724682,0.5288524429406736,0.8283732436126555,3.76377786801865,8.085262805997138,36.49972321724682,13.603137513471433,41.62229776961914,17.36338475695249,12.69029176262556,11.602019537839489,3.5889151910069863,16.835597135227136,0.9870645598321408,19.76015634713725,0.5288524429406736,11.922068659830618,0.3190771887071275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11798860.989720426,250768.11075611,11548093.233365934,876355.6076486219,23439441.843226533,2711447.1289222618,2.7168496256383183,2.3812,0.0027,1.719439402350583,1.170373744536311,3.414117118417555,5.657860492298799,-1.073369629344933,-3.317113003226177,7.90628269294978,23.063551460429085,38.22082022790838,,8538701.143720647,6.755348648121085,0.2738425894605523,7050.999999999069
2011-05-30,8.8,3.734177639347913,0.077332232446362,1.8833376609119368,0.2604090915256653,6.860662144433352,5.047901754030066,5.0591114103663655,1.490122389123998,0.971496555732488,0.971496555732488,2.4372895953883105,3.6105680739173622,1.3727031494547308,61.61686456024398,1.2112222827741614,159996.626496124,0.7859843567145526,0.5756616318922826,0.9912122463129134,18181.439673215835,0.0048441108383047,3753307.9403234185,662495.6477617921,254181.39830361097,0.0133035467019872,3.5444858011945836e-09,0.0133035431575014,,,0.0,0.0,0.0,0.0,,,,,3232046.2566643013,3153753.733336135,100.0,98.30675997413006,0.0,1.693240025869161,99.1637598951181,0.8362401048234285,4.672555634945952,2.3566099018087194,113.79472338528072,3.8270222050236793,,0.0,0.0,0.0,0.0,69.44551588620871,35.915514214088674,0.5171754253066351,0.8362401048239229,3.907378366349383,8.02499939803368,35.915514214088674,13.712883972704237,41.943816647744455,14.700085932019649,11.547402204398562,14.358233762704426,4.891076956177646,16.71549501816396,0.9627284912234078,19.673116946475886,0.5171754253066351,11.978944865143726,0.3149076947090077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12026617.616218053,249941.35239775805,11776676.671033796,2901681.677960976,23866819.04280933,2781400.09852269,9.180555785418688,2.4373,0.0064,1.7733967176160554,1.1710644925008926,3.413615188545995,5.656165884591097,-1.0714862035442094,-3.3140368995893112,8.034277832390929,23.419660499720223,38.805043167049526,,8698697.77021677,6.860662144433352,0.2745125209875043,7186.629999996629
