date,cum_pl_price,pl_price_ratio
2010-08-27,0.0523208085671714,1.242335540677866
2010-08-28,0.05234625124436591,1.234056940798602
2010-08-29,0.0523689299172969,1.2220986776142142
2010-08-30,0.052396400311155125,1.2399706776453492
2010-08-31,0.0523963903153366,1.14511705174541
2010-09-01,0.05241555128026597,1.2000255356215501
2010-09-02,0.05244063181615431,1.208986196471982
2010-09-03,0.052451053170907355,1.1601292313754956
2010-09-04,0.052471099739449835,1.1888449129092726
2010-09-05,0.052516670975285465,1.1737177710485094
2010-09-06,0.05251296418298565,1.1730436656622514
2010-09-07,0.0525272966959211,1.1613559568448504
2010-09-08,0.05254321063468271,1.1660201434975475
2010-09-09,0.05258373587917785,1.1621464123510172
2010-09-10,0.052605694588075555,1.1747777590224724
2010-09-11,0.05262703053405521,1.2096445373030367
2010-09-12,0.0526487889716068,1.1681180365452777
2010-09-13,0.05267800372266202,1.1804247586980614
2010-09-14,0.052701290982459244,1.176252020479581
2010-09-15,0.05268016690501859,1.1465415458705766
2010-09-16,0.052725853533703126,1.1735190684205168
2010-09-17,0.052910899333579134,1.1301581886948493
2010-09-18,0.0529316852244162,1.1524288286189321
2010-09-19,0.052971161251640406,1.183662931272029
2010-09-20,0.05298765779756269,1.1719710321458379
2010-09-21,0.053011315318730226,1.1818231564962542
2010-09-22,0.053038150024804206,1.1727407530411806
2010-09-23,0.05307176099410639,1.1740707079028245
2010-09-24,0.05309824353263998,1.1714135131751597
2010-09-25,0.05313468539319668,1.1672224939519635
2010-09-26,0.05315689882910284,1.1667668988628765
2010-09-27,0.053303507889210726,1.1669200023995234
2010-09-28,0.053739305862184054,1.151857081272026
2010-09-29,0.05376687701681243,1.151274400251169
2010-09-30,0.05377347060406624,1.1511252538592747
2010-10-01,0.05399298863236888,1.147741615526148
2010-10-02,0.054263830554124835,1.1315087669448118
2010-10-03,0.054268235999627525,1.126073086297101
2010-10-04,0.05428084438319031,1.1293086794453022
2010-10-05,0.054491290063239974,1.1267855822231794
2010-10-06,0.05453191830697858,1.151802503011563
2010-10-07,0.05466449209822924,1.2256585111886615
2010-10-08,0.05526465307926635,1.512074358706631
2010-10-09,0.05608983077781902,1.6723174004848957
2010-10-10,0.05651588523247822,1.7074845347117371
2010-10-11,0.056838601300604405,1.6713993276782093
2010-10-12,0.05699700585661826,1.664999741192205
2010-10-13,0.05777456632047394,1.8174087091812663
2010-10-14,0.058067069077586034,1.7565894339132768
2010-10-15,0.058792613683038376,1.7859386311020973
2010-10-16,0.05951627350786154,1.697014850680442
2010-10-17,0.059697466028377236,1.70861523588814
2010-10-18,0.05990497541514884,1.7093738757149206
2010-10-19,0.060007994795326564,1.6164512800476776
2010-10-20,0.0602127483207989,1.6441700928938179
2010-10-21,0.06091701585140003,1.756487879528013
2010-10-22,0.061009578771220076,1.701064810775542
2010-10-23,0.06117343550668294,1.7163495744575232
2010-10-24,0.06173952456737337,1.8628261361892273
2010-10-25,0.0622670765319343,2.1199003928232036
2010-10-26,0.06307949047164174,2.3827078956442973
2010-10-27,0.06477256002302086,2.8978320438977465
2010-10-28,0.06683598704758957,2.5899221010493454
2010-10-29,0.06754174913985238,2.8130749117347373
2010-10-30,0.0682963169420384,2.9123093148463934
2010-10-31,0.06909764216938336,2.785912716502146
2010-11-01,0.0696557802300158,2.798070527251085
2010-11-02,0.07034496043149634,2.7549947972282567
2010-11-03,0.07084301279066842,2.725745170812887
2010-11-04,0.07361477334645701,3.1243728608324193
2010-11-05,0.07485308861930846,3.478680770599919
2010-11-06,0.08144173815561906,4.788699367574734
2010-11-07,0.08294257137564531,4.099221839411592
2010-11-08,0.08505698564104547,2.856908202995814
2010-11-09,0.0856138564507252,2.519294523227963
2010-11-10,0.08599446187282524,2.705619921444983
2010-11-11,0.08636902318886798,2.583102040092948
2010-11-12,0.08683524482157612,3.0886076333530394
2010-11-13,0.08777218229020005,3.1445042472279514
2010-11-14,0.0889373779092187,3.13748849538633
2010-11-15,0.09403727493125691,2.852060528083778
2010-11-16,0.09431245214778801,2.376346356139744
2010-11-17,0.09469293717186125,2.455963467793887
2010-11-18,0.09540635631609248,2.806940861599903
2010-11-19,0.09624372860062437,2.8773728422164897
2010-11-20,0.09704958332746581,2.916138228487436
2010-11-21,0.09737506463079951,2.8421033767659716
2010-11-22,0.09787206974731469,2.909838001380479
2010-11-23,0.09845289817352663,2.8739631361718865
2010-11-24,0.09932932461573059,2.84861945979001
2010-11-25,0.10037842444958814,2.7894440616630827
2010-11-26,0.10135346585891893,2.806021457577746
2010-11-27,0.1019020171167608,2.7771776065603735
2010-11-28,0.1022540147949387,2.6404831198213676
2010-11-29,0.10234314242304815,2.2463644808723937
2010-11-30,0.10257777789720407,2.0296793737201324
2010-12-01,0.10266811085120493,2.2158779207470927
2010-12-02,0.10413958535116372,2.4486365980825417
2010-12-03,0.10445388136773578,2.4034530523204234
2010-12-04,0.10441444833568911,1.9647744588984717
2010-12-05,0.10474301935468046,1.9048888484700173
2010-12-06,0.10584688313686873,1.9273123020184846
2010-12-07,0.10712914088712912,2.1756943946643386
2010-12-08,0.1075131865943983,2.221122892588899
2010-12-09,0.10765825824528064,1.8577302220915999
2010-12-10,0.10790563749667932,1.8904546644681526
2010-12-11,0.10820714401575215,2.105996032598846
2010-12-12,0.10843752758802082,2.0270503944391796
2010-12-13,0.1089819916527838,2.1095228350428803
2010-12-14,0.10918138525021934,2.2594510908122447
2010-12-15,0.10974427821203998,2.1803289328458937
2010-12-16,0.11006450260666825,2.27103193200508
2010-12-17,0.11020355155893585,2.1777882527828534
2010-12-18,0.11048249542342894,2.18134102670615
2010-12-19,0.1106869284362749,2.1691811616060095
2010-12-20,0.1119213996579893,2.385602760650793
2010-12-21,0.1150482506201455,2.0860812633510384
2010-12-22,0.11530097252986286,2.168238432986766
2010-12-23,0.11556294322040919,2.1633232334969494
2010-12-24,0.11575435022224155,2.1424680759198647
2010-12-25,0.1161050337303025,2.1523614607484336
2010-12-26,0.11641255754840522,2.2695146087667015
2010-12-27,0.11683678452007124,2.268121303479351
2010-12-28,0.11727609286629051,2.3924537081543784
2010-12-29,0.11878984776097276,2.5233067636941167
2010-12-30,0.11930143826205405,2.5146385858402542
2010-12-31,0.1196911394559036,2.506451199008975
2011-01-01,0.12005990786692868,2.4987525422101133
2011-01-02,0.12082636537190546,2.4826535092459965
2011-01-03,0.12130113943572797,2.4319639648257985
2011-01-04,0.12159349996289179,2.4586018174592748
2011-01-05,0.12201725233847684,2.4500747105054574
2011-01-06,0.12248419396672985,2.432966984139563
2011-01-07,0.1230857685651429,2.5998131524900105
2011-01-08,0.12384664327093566,2.6072567771869375
2011-01-09,0.12432966456696604,2.5979318863683316
2011-01-10,0.1256668091173996,2.598856470485339
2011-01-11,0.1302280863097573,2.507830754904753
2011-01-12,0.13059852196834906,2.4410689737917717
2011-01-13,0.13191201405144026,2.4076654600705973
2011-01-14,0.13372999765129473,2.99110152565031
2011-01-15,0.1343297167480023,2.8737501227980586
2011-01-16,0.13559517945971042,2.852535035103718
2011-01-17,0.1364267544825522,2.5618142227718095
2011-01-18,0.1367125978893457,2.289401304869739
2011-01-19,0.13836632789140108,2.262038783349479
2011-01-20,0.13939068527864037,2.797891403004401
2011-01-21,0.14047385221505604,2.9892179033942248
2011-01-22,0.14177379580851804,3.1326781085825717
2011-01-23,0.14390523601740635,3.074245331465831
2011-01-24,0.14517808145602565,2.8923098844448325
2011-01-25,0.14590213075323213,2.810102894888102
2011-01-26,0.14833523506894952,2.8002225498849413
2011-01-27,0.1645561015561044,2.559613384231726
2011-01-28,0.16645464065591162,2.6794086259328354
2011-01-29,0.1695389878756515,2.5893749013175946
2011-01-30,0.17048343496520144,2.814936243500465
2011-01-31,0.1737256354567016,3.0484492474264684
2011-02-01,0.17915357564305814,3.932727786040705
2011-02-02,0.18526552177285455,3.8647234150661576
2011-02-03,0.18698133060543445,3.707031752077254
2011-02-04,0.1902290026249376,4.263282616263289
2011-02-05,0.19461802711508228,4.691379502099759
2011-02-06,0.199792434009343,4.496339659026086
2011-02-07,0.20897511197226074,4.258880359485766
2011-02-08,0.2110180097067555,4.35033958132632
2011-02-09,0.2190490451350375,4.976054560420686
2011-02-10,0.22302023905276885,4.395610031464672
2011-02-11,0.23158125704523735,4.6204356294015785
2011-02-12,0.2347641037153259,4.598609870524606
2011-02-13,0.2379563028706006,4.412574860733924
2011-02-14,0.2545777805891478,4.218757249806045
2011-02-15,0.2571266392083216,4.083590884370794
2011-02-16,0.25958957448777775,3.946367345535418
2011-02-17,0.26175928184891967,3.973116034908209
2011-02-18,0.2644168015294339,3.399557043276381
2011-02-19,0.2663642103439484,3.5627158722810757
2011-02-20,0.26790035283224173,3.223902721941861
2011-02-21,0.2693907249455701,3.0977310008301484
2011-02-22,0.2713878005843343,3.206592183312139
2011-02-23,0.27338222048006905,3.2920941179699525
2011-02-24,0.2768538450891466,3.582733290241829
2011-02-25,0.2784949323163374,3.2716218771238417
2011-02-26,0.2872989268179872,3.334506016470165
2011-02-27,0.2915243103699135,3.0529186360845317
2011-02-28,0.29436827037024554,2.9285302602803718
2011-03-01,0.3267310815264689,2.8164222728334076
2011-03-02,0.32904518931483356,2.8564465627263576
2011-03-03,0.3305732507025911,2.840792465827421
2011-03-04,0.33216117118188204,2.7128854248486944
2011-03-05,0.33599346035442484,2.7092789217973596
2011-03-06,0.3372255700265998,2.6419191192666216
2011-03-07,0.3381474494898588,2.6172606102313427
2011-03-08,0.3396310054312243,2.5615741380719554
2011-03-09,0.3403044000305681,2.532727043500499
2011-03-10,0.341687468173698,2.730272798666871
2011-03-11,0.3426692294763006,2.568074178545004
2011-03-12,0.34564707131688416,2.6558882634315486
2011-03-13,0.34694761546078834,2.5724056319414834
2011-03-14,0.3496958425735507,2.5590810385793414
2011-03-15,0.35142527674387297,2.4797934948633253
2011-03-16,0.35722354137629486,2.4074442561157445
2011-03-17,0.3590049561910597,2.29918831415998
2011-03-18,0.35930686958869795,2.270632556951961
2011-03-19,0.35973408168749493,2.1265708170085595
2011-03-20,0.3600507951566467,2.0726290501657734
2011-03-21,0.36125001988402916,2.1009549016596583
2011-03-22,0.36166708112441376,2.2368914458147766
2011-03-23,0.36366075783126367,2.3365457550805084
2011-03-24,0.3681354141639776,2.3547856757238463
2011-03-25,0.36927355581149673,2.393266417514983
2011-03-26,0.3721718310351031,2.2978633219539333
2011-03-27,0.37343325145755846,2.2040795035621126
2011-03-28,0.37440426197240634,2.1340034854060637
2011-03-29,0.374961011653243,2.1135530771740325
2011-03-30,0.3752338637258255,2.104554189642689
2011-03-31,0.37582567832226815,2.087696624410006
2011-04-01,0.37655612280156375,2.055762615783937
2011-04-02,0.37687585925877193,2.0749272758886557
2011-04-03,0.3775521150461878,2.063291315173009
2011-04-04,0.381151456970896,1.7840676916313705
2011-04-05,0.3828048693963399,1.8547308479111746
2011-04-06,0.3835546700991784,1.929320792284065
2011-04-07,0.38429937810472037,1.961491594697798
2011-04-08,0.38505395440983897,1.947722104322044
2011-04-09,0.3853858057656441,1.9028901402921767
2011-04-10,0.3857577479735991,1.9102662328131197
2011-04-11,0.38659886107571895,1.9917285784481098
2011-04-12,0.38803596173474036,2.2162894288336403
2011-04-13,0.39044603243620357,2.3626824794300623
2011-04-14,0.3940431530727983,2.5314486299821963
2011-04-15,0.3983993857495096,2.484716431321
2011-04-16,0.40384167683198263,2.599781201970416
2011-04-17,0.40809049345302895,2.77744024492935
2011-04-18,0.4141995024527733,2.8053872424255006
2011-04-19,0.4200270589264054,2.8512277277605227
2011-04-20,0.4222781553231387,2.704615395333519
2011-04-21,0.4255710817800435,2.843238302139591
2011-04-22,0.4347146639836507,3.24122951613381
2011-04-23,0.4505995107978201,3.757909617373161
2011-04-24,0.45801979189107367,3.5604538470397964
2011-04-25,0.463985843714583,3.36001630463322
2011-04-26,0.47219996839640277,3.8009446041185986
2011-04-27,0.48285039648412886,3.934966221079726
2011-04-28,0.49901100292193107,4.429942400179582
2011-04-29,0.633553827709786,4.545785810198358
2011-04-30,0.7066126927493334,4.957057960006882
2011-05-01,0.7233592536928113,4.193089373662827
2011-05-02,0.7405868632393392,4.3208976000507855
2011-05-03,0.7705408278316609,4.415746922180641
2011-05-04,0.8263660679987165,4.121768949503006
2011-05-05,0.83981942498318,3.968710297534204
2011-05-06,0.8710379387531193,3.9614800759601847
2011-05-07,0.8873840345367511,4.10307134035913
2011-05-08,0.915682457977351,4.221807187557064
2011-05-09,0.9356572450667441,4.061316277980545
2011-05-10,1.05816543420527,5.474375076538557
2011-05-11,1.1170353000916318,4.92374770927009
2011-05-12,1.2789569771395453,4.926037476327552
2011-05-13,1.498730386521248,5.467294233634218
2011-05-14,1.5303629046131864,4.615195533351856
2011-05-15,1.606431809028676,4.349397192417818
2011-05-16,1.8356673745383583,4.346382164691723
2011-05-17,1.8772202013479518,3.849337477353503
2011-05-18,1.9110732483120243,3.60007132436019
2011-05-19,1.9550364728845682,3.4813890746218132
2011-05-20,1.984086846741944,2.817613558186701
2011-05-21,1.9750185474560715,3.098569914799489
2011-05-22,2.0231445450414234,3.3067830058889944
2011-05-23,2.0579607683888774,3.4743034376962436
2011-05-24,2.1172785817466995,3.504498682397615
2011-05-25,2.1757324610649924,3.860630914100742
2011-05-26,2.2302356727613626,3.941859330005823
2011-05-27,2.336608019599148,3.637837381666709
2011-05-28,2.358837456224893,3.518724860882769
2011-05-29,2.3812307035189533,3.5300828492780956
2011-05-30,2.4372895953883105,3.6105680739173627
2011-05-31,2.4751656529535153,3.531480807989444
2011-06-01,2.5205460774538304,3.7967962917255167
2011-06-02,2.6597536804608426,3.98533578894982
2011-06-03,3.051769984375362,4.682528523828077
2011-06-04,3.2351377400080996,5.813000672020603
2011-06-05,3.53658732144919,4.696091944299108
2011-06-06,4.109101210329336,4.490643285886616
2011-06-07,4.328545457307406,5.51881080947183
2011-06-08,5.471034860168581,5.410310984399015
2011-06-09,6.085586691253605,4.753073278480455
2011-06-10,6.5537708985803995,3.654338909708867
2011-06-11,6.698219036181328,2.1873133753917866
2011-06-12,7.315948168499342,2.535070261904025
2011-06-13,7.741387035357032,2.5622897185134446
2011-06-14,8.682862110329449,2.2289383781806453
2011-06-15,9.706318474812061,2.007970380384348
2011-06-16,10.081905549451546,1.6864946275040202
2011-06-17,10.191030937097363,1.5415342875639249
2011-06-18,10.22951754818429,1.6511042598482981
2011-06-19,10.454544684586647,1.6748696885685859
2011-06-20,10.522516700088062,1.664050578304472
2011-06-21,10.57706939560017,1.6554680077341442
2011-06-22,10.59082628796971,1.653317647168842
2011-06-23,10.625719351640887,1.6478884318825908
2011-06-24,10.68771845652285,1.6383290850362386
2011-06-25,10.708849572072332,1.635096270813667
2011-06-26,10.896305329522507,1.5096866669721676
2011-06-27,11.092665893013951,1.510014078510715
2011-06-28,11.232917241127172,1.5089401654221717
2011-06-29,11.317688965306111,1.4886011668676675
2011-06-30,11.363539018169465,1.416913172276361
2011-07-01,11.366884310237536,1.3526112851417686
2011-07-02,11.363858260228064,1.355173537661753
2011-07-03,11.38577119411012,1.3561220398488858
2011-07-04,11.366066985142186,1.2168038214836798
2011-07-05,11.422803255931827,1.1299249151732944
2011-07-06,11.432882400619109,1.2932448275491963
2011-07-07,11.466460787964005,1.2886442224972692
2011-07-08,11.465025581951986,1.2485292890441233
2011-07-09,11.463462051447824,1.2544203431269545
2011-07-10,11.598847805121771,1.2835857790059515
2011-07-11,11.635100650042084,1.220980756220834
2011-07-12,11.643766723514439,1.2031699305438792
2011-07-13,11.652260270115233,1.1972784110375894
2011-07-14,11.665037542908284,1.199782899319387
2011-07-15,11.667807753420629,1.1835985209776319
2011-07-16,11.665305646868914,1.1760533093886936
2011-07-17,11.665578610993167,1.128051204215378
2011-07-18,11.445433290096503,1.1760967112509642
2011-07-19,11.466804194058795,1.208721890918
2011-07-20,11.39534734324536,1.2037533657153698
2011-07-21,11.394691742535947,1.1943523936029432
2011-07-22,11.396054643415415,1.2017685443368025
2011-07-23,11.394661822134022,1.2005621767051242
2011-07-24,11.408099482388849,1.225446010668255
2011-07-25,11.404950139801048,1.2262588134822188
2011-07-26,11.418191210232033,1.215791515871619
2011-07-27,11.430873715547095,1.215226758377704
2011-07-28,11.425949007319737,1.18065554041576
2011-07-29,11.438183943187298,1.180110414996407
2011-07-30,11.455741690189233,1.1812286102802543
2011-07-31,11.448662795147516,1.1677935503618904
2011-08-01,11.432741614815036,1.1455026605108294
2011-08-02,11.392244501648767,1.0577371296987208
2011-08-03,11.082381175168898,0.8355674641033572
2011-08-04,10.927999812590473,0.9837115834880054
2011-08-05,10.906099595123745,0.893700975251147
2011-08-06,10.816684008270542,0.6030948543211457
2011-08-07,10.783105025941223,0.7392546745887608
2011-08-08,10.66849855276127,0.7363160324519041
2011-08-09,10.689840372121438,0.935948532720582
2011-08-10,10.685540672409099,0.9356286859993065
2011-08-11,10.674608305123677,0.8864396634195701
2011-08-12,10.673553707541426,0.8863505313432444
2011-08-13,10.684405954826612,0.9481628820253395
2011-08-14,10.667036661378097,1.009980723900254
2011-08-15,10.68022237577535,1.0439660905647166
2011-08-16,10.67516336202165,1.0270653130242715
2011-08-17,10.68143225853624,1.024726809576748
2011-08-18,10.686992867246387,1.0134802441540165
2011-08-19,10.693113518990359,1.0894862361004833
2011-08-20,10.692001193926181,1.0711053999691844
2011-08-21,10.69298644529043,1.0599589722727882
2011-08-22,10.696084477957365,1.0185503603055241
2011-08-23,10.688773478087553,1.0235039454019748
2011-08-24,10.69079757358954,1.0149476617914115
2011-08-25,10.880430029264124,0.9026882265682901
2011-08-26,10.924752193004174,0.7486986526821017
2011-08-27,10.549893729399844,0.8142451731836253
2011-08-28,10.559965785943103,0.8589147150103835
2011-08-29,10.60147965980988,0.8460139799165396
2011-08-30,10.597125289462202,0.8315025167911929
2011-08-31,10.590427021786141,0.7746292083181461
2011-09-01,10.574996182543192,0.7772994759101075
2011-09-02,10.583361584704036,0.8162492658544984
2011-09-03,10.581411425336317,0.8013297333949152
2011-09-04,10.553499032545325,0.7750475643590923
2011-09-05,10.544651701418092,0.7254504073092471
2011-09-06,10.534516001634318,0.6515218358519989
2011-09-07,10.532171122567057,0.6823400892686174
2011-09-08,10.515311350065737,0.6206855788117143
2011-09-09,10.537960753264539,0.47748244765475045
2011-09-10,10.521945667825747,0.4537089904425546
2011-09-11,10.17177228353058,0.4812885196315487
2011-09-12,10.162677441300922,0.5957390242729687
2011-09-13,10.145170072484484,0.5717121400237877
2011-09-14,10.16324372952112,0.5529060849331343
2011-09-15,10.148432119750776,0.47557868567084777
2011-09-16,10.130470226103535,0.4757919578710204
2011-09-17,10.121192460455077,0.4712885939738791
2011-09-18,10.117265007494321,0.5169579661698395
2011-09-19,10.110179808626599,0.5400754977514847
2011-09-20,10.110176509231401,0.6045557350774701
2011-09-21,10.101328663859128,0.5595774730542189
2011-09-22,10.084131168736754,0.5390409350649196
2011-09-23,10.079851331420041,0.5506563434228633
2011-09-24,10.071097192570399,0.5429686143920217
2011-09-25,10.029121240470534,0.5315397307860686
2011-09-26,10.01003040761818,0.4864673153275733
2011-09-27,10.001245549028976,0.4914993053959982
2011-09-28,9.991759205605092,0.47844685928755376
2011-09-29,9.976817914047746,0.47999661373811975
2011-09-30,9.971072453674513,0.5155544092799806
2011-10-01,9.954687622129576,0.5055319467621769
2011-10-02,9.938924025411504,0.5057902522658327
2011-10-03,9.925924080903368,0.5061499806094286
2011-10-04,9.91714440706697,0.5001445358069257
2011-10-05,9.903513097845353,0.49179095880128293
2011-10-06,9.81996252138443,0.4821435948106222
2011-10-07,9.79902758252638,0.4360378080428408
2011-10-08,9.785448408041585,0.40953948013824826
2011-10-09,9.774371457645518,0.41969430822779913
2011-10-10,9.76776165605636,0.41987019763548233
2011-10-11,9.737976250948595,0.40577763948898843
2011-10-12,9.715484494327917,0.4271532647704558
2011-10-13,9.700973876426552,0.4171378023085689
2011-10-14,9.685289253231732,0.4124858070691329
2011-10-15,9.672321728303446,0.3972387840027719
2011-10-16,9.663109610831663,0.3688221236828839
2011-10-17,9.64672620349369,0.2658626745177766
2011-10-18,9.622756177092018,0.2513843239035337
2011-10-19,9.578767355438954,0.23695690162406047
2011-10-20,9.567579761589428,0.24584880461538594
2011-10-21,9.555277256167377,0.2689604934516452
2011-10-22,9.539049042294458,0.3290651567719096
2011-10-23,9.529055700222987,0.3316624130343654
2011-10-24,9.511701798920896,0.26769977102718423
2011-10-25,9.499999823545043,0.2909026837771611
2011-10-26,9.467298614930195,0.29279094777803605
2011-10-27,9.462246706693634,0.32127706630337055
2011-10-28,9.45463090708095,0.33740026243842214
2011-10-29,9.44500173519295,0.3792680356810745
2011-10-30,9.443144110915735,0.3462802689121557
2011-10-31,9.424508750333153,0.34463203202853676
2011-11-01,9.408062235469057,0.3348737229357003
2011-11-02,9.385697677602707,0.34673893831648694
2011-11-03,9.366079761919288,0.33662100057919403
2011-11-04,9.35439783371752,0.33239934995718895
2011-11-05,9.278692697428724,0.32016005938576453
2011-11-06,9.256846001644504,0.31971918778980984
2011-11-07,9.232577142271111,0.3256547314300969
2011-11-08,9.215788319510994,0.3296634084216951
2011-11-09,9.042406169568046,0.3262667461071993
2011-11-10,8.988469438475898,0.31744695402013867
2011-11-11,8.951017859599062,0.34386970504401276
2011-11-12,8.93593320496126,0.3391531126654486
2011-11-13,8.91819664883484,0.3359599548590103
2011-11-14,8.88687540936262,0.24816664826750917
2011-11-15,8.87622379529597,0.2623819192998077
2011-11-16,8.474982733833507,0.3020328167800497
2011-11-17,8.42245768099042,0.2671983463127097
2011-11-18,8.316324764702967,0.2465193870473665
2011-11-19,8.307045576778508,0.2644566443910261
2011-11-20,8.292251839941322,0.26531021133469435
2011-11-21,8.238308212118792,0.27814238573461
2011-11-22,8.228125392704058,0.28306995792453554
2011-11-23,8.196225550150896,0.28453112725245777
2011-11-24,8.194206282070414,0.29680707674938667
2011-11-25,8.188675305575181,0.30523229653748446
2011-11-26,8.143402079368494,0.30331673052445374
2011-11-27,8.13233537087957,0.30491406094469475
2011-11-28,8.074960260867423,0.3157909092996621
2011-11-29,8.057904991877532,0.3415795581993942
2011-11-30,8.066038225861611,0.36822210153154283
2011-12-01,8.064276139622773,0.3794606831295106
2011-12-02,8.052355476861637,0.3865329501520132
2011-12-03,7.99635296586815,0.3494091834890508
2011-12-04,7.971491150982921,0.3547761667666097
2011-12-05,7.967147934317424,0.3614596268811561
2011-12-06,7.965051990718113,0.38066162370028195
2011-12-07,7.924631648347715,0.37735481038666674
2011-12-08,7.923309735156451,0.3761918996528935
2011-12-09,7.915845429180427,0.3749299908972771
2011-12-10,7.911745458492112,0.3860043519366941
2011-12-11,7.926677390183027,0.4101888038601511
2011-12-12,7.9125889320209275,0.3967561029885012
2011-12-13,7.903463978599408,0.4111994974095514
2011-12-14,7.888429687354242,0.3993189198109606
2011-12-15,7.881943196356932,0.40597153463978297
2011-12-16,7.879815990864656,0.4060992300843543
2011-12-17,7.871254021660579,0.4065545436264607
2011-12-18,7.8650490667481705,0.40591443784619574
2011-12-19,7.877538698535108,0.4472689817994205
2011-12-20,7.89541982060491,0.498859605016524
2011-12-21,7.894753893323842,0.4926302793181745
2011-12-22,7.896040613423208,0.49439171264781706
2011-12-23,7.895239208249633,0.4999773060916534
2011-12-24,7.88617178197125,0.4996109679018813
2011-12-25,7.872748077056629,0.536751260583543
2011-12-26,7.872257464534826,0.5101468641941892
2011-12-27,7.867711154407513,0.5177502961861238
2011-12-28,7.867905494931575,0.5319745585535925
2011-12-29,7.863541067615067,0.5298198879508002
2011-12-30,7.857189568275554,0.5410963677184591
2011-12-31,7.861962583058245,0.5986389031271967
2012-01-01,7.867548944781758,0.6700679760177009
2012-01-02,7.842059593109951,0.665230750038758
2012-01-03,7.8422102686471105,0.6223412479293224
2012-01-04,7.85488373325909,0.7108335949299824
2012-01-05,7.91760354831723,0.8756891690069193
2012-01-06,7.941301478625128,0.8432432296413599
2012-01-07,7.951289929788194,0.8563044230704577
2012-01-08,7.964113608256788,0.8930671049108333
2012-01-09,7.971221487821683,0.7935327114123993
2012-01-10,7.928839772907948,0.8066856544142662
2012-01-11,7.940837654678998,0.8688180772184281
2012-01-12,8.003669372739637,0.8496087616701788
2012-01-13,8.005354387783191,0.8007835756685913
2012-01-14,8.011720710851819,0.8425392211059289
2012-01-15,8.01209521008341,0.8742198654083668
2012-01-16,8.010712746943659,0.8336927278292446
2012-01-17,7.989882644411205,0.6982433254677074
2012-01-18,7.985181948160243,0.7413124560157662
2012-01-19,8.00091839185113,0.7950349113610352
2012-01-20,8.001305196259509,0.8111019261011141
2012-01-21,7.98005262873828,0.7745034763278882
2012-01-22,7.980764631408443,0.7910299113299247
2012-01-23,7.982667619911458,0.7963917242133294
2012-01-24,7.983299223622031,0.788465822027186
2012-01-25,7.976426697499178,0.7240645753351543
2012-01-26,7.951978631078647,0.6718632836088628
2012-01-27,7.909503145184029,0.6688393706747056
2012-01-28,7.905066460211354,0.7117806516482598
2012-01-29,7.896910064660924,0.6814694196179515
2012-01-30,7.893070287843015,0.6955860135633835
2012-01-31,7.879576457346129,0.6967251496591631
2012-02-01,7.888651167139381,0.7703990982087751
2012-02-02,7.890751900785299,0.7732080250723649
2012-02-03,7.887914013420396,0.755628548676585
2012-02-04,7.882109751795453,0.7451617624422708
2012-02-05,7.8781565137400715,0.7221368548752019
2012-02-06,7.860697192598713,0.6944383679295454
2012-02-07,7.860253006444216,0.723837266258162
2012-02-08,7.855617587164817,0.7128785951952177
2012-02-09,7.843642732881516,0.7446053218072641
2012-02-10,7.835334034546042,0.7557378131203558
2012-02-11,7.865611146005271,0.7120722105782314
