date,btc_price,median_realized_price,median_mvrv,source
2017-11-24,8248.91865575768,1265.5661035581481,6.517967439682357,official
2017-11-25,8785.03413890086,1277.608057039934,6.876157433802304,official
2017-11-26,9334.25877900866,1287.4126619997746,7.250401564724003,official
2017-11-27,9829.18879614451,1298.71348147632,7.568404375822081,official
2017-11-28,10215.0699825893,1325.6471521837889,7.705723175101028,official
2017-11-29,9930.88667640021,1346.9186189973905,7.373041352559587,official
2017-11-30,10199.7708899014,1361.360439298927,7.492336779783372,official
2017-12-01,10997.1762523484,1383.1835958080126,7.95062657312979,official
2017-12-02,11069.2056397202,1414.9097641240874,7.823259065974918,official
2017-12-03,11339.6938535249,1463.9243583122495,7.746092746621397,official
2017-12-04,11715.3769784574,1560.0034612633813,7.509840374949943,official
2017-12-05,11701.9996243677,1595.7341865777073,7.333301324742815,official
2017-12-06,13817.331639603,1630.0972196572795,8.476385011262108,official
2017-12-07,18250.9455034354,1895.350357463451,9.62932548674571,official
2017-12-08,16349.408491038,1957.0383498198844,8.354158462220587,official
2017-12-09,15260.9840035126,2028.163905189079,7.524531900241006,official
2017-12-10,15242.2475880857,2066.720043948292,7.375090609256727,official
2017-12-11,16905.1069824994,2101.6110789329214,8.043879836740704,official
2017-12-12,17108.1981757159,2281.426064596892,7.498905373792496,official
2017-12-13,16463.5264310636,2316.828415880406,7.1060620278206414,official
2017-12-14,16690.1880373137,2337.1397861474115,7.141287883694001,official
2017-12-15,17791.5222939447,2361.242268446763,7.534814420228067,official
2017-12-16,19538.1283354772,2371.5424829059775,8.238574040443115,official
2017-12-17,19336.2117434397,2398.29362983799,8.062487221277365,official
2017-12-18,19149.7805363515,2413.347502901055,7.934945345969358,official
2017-12-19,17681.1017091666,2430.846678333627,7.273639208412435,official
2017-12-20,16533.4635511081,2509.440081847261,6.5885070023020464,official
2017-12-21,15806.5252063995,2529.2248224688997,6.24955324887646,official
2017-12-22,13833.3808649743,2546.6969837240013,5.431891172520231,official
2017-12-23,14508.0699666203,2554.897493313698,5.678533093632401,official
2017-12-24,13924.4077095052,2566.5869071364127,5.425262503595062,official
2017-12-25,13943.5562666221,2572.249376433557,5.420763785335209,official
2017-12-26,15903.4984156017,2589.7620215694014,6.140911127410906,official
2017-12-27,15596.0380197358,2601.5715845126533,5.994852539357425,official
2017-12-28,14631.4430140706,2607.98116774001,5.61025639105735,official
2017-12-29,14666.6842689532,2617.7866649575767,5.602704171919558,official
2017-12-30,12865.7701643443,2630.7465859635317,4.890539527064371,official
2017-12-31,14265.3070901087,2644.379291870158,5.3945767666407605,official
2018-01-01,13783.2811914635,2650.299396728914,5.2006506164832835,official
2018-01-02,14956.9816198437,2663.8614599718944,5.614774583660783,official
2018-01-03,15346.3987352107,2673.074523881852,5.741103960290857,official
2018-01-04,15413.6702183466,2684.4505539980214,5.741834281652394,official
2018-01-05,17334.0676491656,2704.581765975227,6.409149047455486,official
2018-01-06,17578.8059853878,2714.9638651389055,6.474784512275053,official
2018-01-07,16638.8177100675,2732.397870470387,6.089456403800775,official
2018-01-08,15433.9962634989,2734.945088053935,5.643256360397731,official
2018-01-09,14973.0679616193,2736.959699673153,5.470693617961339,official
2018-01-10,15385.4977867688,2739.9096812846183,5.615330275980208,official
2018-01-11,13894.2311571695,2746.157251840341,5.059517676148467,official
2018-01-12,14396.6119729224,2750.9226520620273,5.233375777443628,official
2018-01-13,14801.1502814556,2753.859069226638,5.374694168940238,official
2018-01-14,14223.6560599716,2756.440107348933,5.160154222850688,official
2018-01-15,14121.0373546717,2758.337199439576,5.119402137469174,official
2018-01-16,11419.5111459582,2764.014759050268,4.131494272440865,official
2018-01-17,11238.0343206104,2768.8222684465063,4.058777787465457,official
2018-01-18,11289.7852821729,2770.211101282878,4.075424171444777,official
2018-01-19,12036.7418821243,2774.687644308828,4.338052936089187,official
2018-01-20,13221.16573963,2776.596989803135,4.761643763277076,official
2018-01-21,12020.3059307867,2778.3631968892055,4.326398342824739,official
2018-01-22,11177.2511504361,2781.9086070342946,4.017835496886368,official
2018-01-23,11176.293322639,2784.978619547505,4.013062521986216,official
2018-01-24,11747.0504110474,2787.250835219516,4.214565213368116,official
2018-01-25,11472.3416492151,2789.2252233741606,4.113092608325427,official
2018-01-26,11373.9915508703,2792.0424823607927,4.073717224120851,official
2018-01-27,11672.6553882168,2793.590066707966,4.1783708810119515,official
2018-01-28,11881.8509901958,2796.602553652773,4.24867343937606,official
2018-01-29,11383.7273013366,2798.111365428363,4.068361053096921,official
2018-01-30,10237.4441225932,2799.9139777328014,3.656342374804977,official
2018-01-31,10337.7115078461,2802.8334420263886,3.6883074651671612,official
2018-02-01,9115.22536026951,2807.0137934376216,3.2473033732785863,official
2018-02-02,8894.81764566456,2810.4678560485368,3.164888588396987,official
2018-02-03,9290.8298780611,2812.464666009264,3.3034476807291906,official
2018-02-04,8325.13397036081,2826.9988748712913,2.944866389711542,official
2018-02-05,6913.45283524325,2847.0640945829814,2.428274392697115,official
2018-02-06,7787.48870540742,2867.5950426980753,2.7156863467305667,official
2018-02-07,7658.28414064893,2871.8105634941544,2.6667093707361516,official
2018-02-08,8333.50105242744,2882.268408611738,2.891299445786634,official
2018-02-09,8791.51402943372,2884.291326780644,3.0480672835661626,official
2018-02-10,8707.29408381043,2887.719156663925,3.015284247332987,official
2018-02-11,8178.08354360021,2892.057607233243,2.8277733898336734,official
2018-02-12,8974.55829529548,2896.3333424741604,3.098593025769977,official
2018-02-13,8627.67638172495,2898.6840877617046,2.9764114061794977,official
2018-02-14,9551.42135090789,2905.6891755783595,3.287144898768031,official
2018-02-15,10139.8238403792,2919.0563755807993,3.4736649573483134,official
2018-02-16,10285.8214677357,2923.409935634326,3.518432821329201,official
2018-02-17,11190.1927331023,2925.5745803939035,3.8249555516700027,official
2018-02-18,10566.1636493854,2928.9538543195863,3.6074872377393548,official
2018-02-19,11299.5718808741,2932.574051518346,3.8531241436251964,official
