date,btc_price,apparent_demand
2014-01-29,791.774993847537,-6241.242019747384
2014-01-30,801.53269213135,-9257.997063290328
2014-01-31,802.846968542313,349.24189640488476
2014-02-01,812.173934836593,-50370.60887396708
2014-02-02,814.149937175916,-9396.282502037473
2014-02-03,806.098409526924,2611.576323883608
2014-02-04,800.508285971734,-2845.0651217997074
2014-02-05,780.242539989937,120426.25029630587
2014-02-06,768.754354952973,8584.661050488241
2014-02-07,704.268288629305,500.7364416727796
2014-02-08,678.567652552782,2260.2534283669665
2014-02-09,687.021382953354,630.6469410322607
2014-02-10,686.003602686904,3644.2673094077036
2014-02-11,674.491497605424,2672.4419445730746
2014-02-12,652.134541592095,4453.250251921825
2014-02-13,605.845714822975,2257.759435533546
2014-02-14,668.150493493343,3022.223365630023
2014-02-15,651.988842420917,1850.4595848638564
2014-02-16,621.002586550428,1765.6621651919559
2014-02-17,629.948976888316,2397.80302169919
2014-02-18,628.121113954429,12036.106944203377
2014-02-19,623.766157798437,1316.0150673557073
2014-02-20,561.375041051019,1451.1011380571872
2014-02-21,579.637092081415,2037.5497293882072
2014-02-22,608.758139704921,338.52986783441156
2014-02-23,606.514088508994,1461.9062099745497
2014-02-24,533.461874401025,2994.4446276687086
2014-02-25,534.619194590031,-52090.85477040708
2014-02-26,585.189534470641,-9607.000774679706
2014-02-27,582.770748190016,1951.006139518693
2014-02-28,553.401327219205,19811.57586220745
2014-03-01,568.747683899014,6187.248566518538
2014-03-02,566.785235831795,5174.092268880457
2014-03-03,680.659703859355,2532.3428147546947
2014-03-04,671.987059748148,1263.5060471110046
2014-03-05,669.64791046341,2176.728801929392
2014-03-06,667.97917100735,-1576.2249241340905
2014-03-07,631.022786784201,200388.7668411117
2014-03-08,617.367098776055,-3377.130427938886
2014-03-09,639.897883681823,108663.60022594314
2014-03-10,626.980431485296,11434.858951695263
2014-03-11,634.040371056704,3408.2707334803417
2014-03-12,636.289701330536,1184.8712022565305
2014-03-13,644.210887849228,-4076.4985153060406
2014-03-14,627.953762619516,-610.2122522639111
2014-03-15,635.534112241032,1469.3515864498913
2014-03-16,632.003703646914,3432.9834268279374
2014-03-17,623.735263903274,2838.4687936697155
2014-03-18,615.854523428001,2483.75201909896
2014-03-19,609.213279869461,-1177.2985897650942
2014-03-20,586.537166008565,-5392.32186287269
2014-03-21,570.825111000306,-6001.580613575876
2014-03-22,563.022271896756,-18572.93245803751
2014-03-23,557.6447871815,-1138.7802019175142
2014-03-24,585.610809414432,-306.1830997047946
2014-03-25,583.974447598317,-10176.00486021582
2014-03-26,576.782527983007,-5501.945892040618
2014-03-27,474.496112535878,-6756.732285887934
2014-03-28,502.927662207108,-3435.427503746003
2014-03-29,492.433627619984,-2402.814283649437
2014-03-30,460.995724361968,-14318.636390487663
2014-03-31,456.647066940835,-5571.246574197896
2014-04-01,479.873361199372,-9767.51738673728
2014-04-02,437.214942793284,-8006.716608916409
2014-04-03,447.992549465074,-2760.770800203085
2014-04-04,446.994766212599,-12826.629658058286
2014-04-05,463.667150070418,-4039.096199542284
2014-04-06,458.185659954543,-10519.70046312362
2014-04-07,446.281160469535,-6251.4735911292955
2014-04-08,451.667797651288,-8482.544431637973
2014-04-09,440.906037806598,-82506.2954947548
2014-04-10,364.124870355731,-13721.997226331383
2014-04-11,422.37832094113,-11561.679014229216
2014-04-12,422.890062244945,-9593.448440016247
2014-04-13,417.301905137545,-7204.386731751263
2014-04-14,459.848064154935,-6220.034541729838
2014-04-15,518.925193708951,-6933.201274002902
2014-04-16,530.937602631916,18092.93974585086
2014-04-17,497.597748720723,-18878.96471873112
2014-04-18,479.402213346884,-14311.562143669464
2014-04-19,503.487238678145,-15998.444153939374
2014-04-20,498.953650399417,-3610.9885970456526
2014-04-21,493.957318438276,-11587.927443576977
2014-04-22,487.244646932982,-2181.1832009190693
2014-04-23,489.552965607197,-2854.500012539327
2014-04-24,501.321738736763,-8465.321818117984
2014-04-25,464.48617213457,-45002.02551884297
2014-04-26,459.61133846647,-13993.284437556751
2014-04-27,429.123236370122,-2272.8412212189287
2014-04-28,439.863274195974,-9811.658881494775
2014-04-29,445.903356590708,-10503.87100306619
2014-04-30,449.029769048968,-30901.62700639665
2014-05-01,458.805840165877,-2982.5395659077913
2014-05-02,450.812353697179,392.66902086511254
2014-05-03,438.721813554547,-31103.47306605056
2014-05-04,435.169167225455,-812.5088819023222
2014-05-05,431.849778453077,1232.0730088632554
2014-05-06,429.238071184612,685.2950961785391
2014-05-07,440.114326814283,1643.8903935067356
2014-05-08,439.679324524169,574.7185305058956
2014-05-09,454.355384932296,-1886.6665644142777
2014-05-10,457.193549962871,-423.92391175590456
2014-05-11,437.567614875049,-22469.984641753137
2014-05-12,441.1546747449,2277.2437218828127
2014-05-13,440.131132926695,-2989.81157227885
2014-05-14,445.529408146216,-1645.2982810921967
2014-05-15,448.611682390486,-6086.191711667925
2014-05-16,449.166281122606,-3554.4359384989366
2014-05-17,451.230549112886,-5745.6346382191405
2014-05-18,449.127884979357,-1020.5876425700262
2014-05-19,446.985782021753,2452.394138770178
2014-05-20,491.424736603221,463.3996054381132
2014-05-21,495.03427831101,-1197.420728106983
2014-05-22,527.691750640225,1454.8261754829437
2014-05-23,523.888871531554,-2021.7292438503355
2014-05-24,528.108040784233,-5373.462969870307
2014-05-25,574.000923186107,3610.402175821364
2014-05-26,586.212068788533,3143.0459440993145
2014-05-27,575.917762156633,56311.62210277561
2014-05-28,579.491396111656,2019.1338224560022
2014-05-29,569.467543314324,-4559.429298228584
2014-05-30,621.029459421245,-1330.1530762566254
2014-05-31,626.396651839592,7738.974272302352
2014-06-01,626.538965784291,1516.707962108776
2014-06-02,667.260159669021,-3865.3370483173057
2014-06-03,671.348575400471,-3158.932104565203
2014-06-04,642.055652894989,1470.0829482255504
2014-06-05,661.348221006457,632.3153171325102
2014-06-06,649.174448735342,-10465.857598921284
2014-06-07,657.491754015786,1369.6571891987696
2014-06-08,659.169023435859,4500.894823680632
2014-06-09,650.597167334884,4783.768949211575
2014-06-10,656.724655188855,1624.807328379713
2014-06-11,637.564452522189,5353.478520917706
2014-06-12,596.478601865419,1650.8740493925288
2014-06-13,604.732318935248,5311.353386245668
2014-06-14,573.141396313358,-3882.7777385665104
2014-06-15,593.920477013976,3219.5916345426813
2014-06-16,591.036048107085,708.7617202885449
2014-06-17,613.965632412383,3393.615991103463
2014-06-18,608.313569150799,3549.546235024929
2014-06-19,596.956806152859,2151.5034693274647
2014-06-20,591.938977873436,-4832.396041488275
2014-06-21,595.32859959483,2412.4477959163487
2014-06-22,603.349486325387,5157.7639302928
2014-06-23,591.297419330408,2681.524678533897
2014-06-24,580.451965284948,4699.193799995817
2014-06-25,566.734044843783,3169.789278756827
2014-06-26,582.244195106148,-3697.4493181277066
2014-06-27,604.313184303073,78.2416127640754
2014-06-28,595.842643566275,-1493.014581744559
2014-06-29,601.233282002367,14817.501200227067
2014-06-30,640.811450154161,5937.683141575195
2014-07-01,641.702926073277,277.2003645384684
2014-07-02,654.638678058191,-3964.0582402832806
2014-07-03,644.638854458211,2772.309063496068
2014-07-04,631.950545601913,993.8985124491155
2014-07-05,631.62802302674,-840.0246125431731
2014-07-06,637.272241944862,1050.8614330850542
2014-07-07,621.540798351775,3566.90350386966
2014-07-08,625.698704966266,-1189.8911303244531
2014-07-09,624.273645141518,7780.133883762173
2014-07-10,616.224397928506,1545.1161184813827
2014-07-11,635.986130872417,-5049.581081176177
2014-07-12,636.214094287588,3627.9398496216163
2014-07-13,629.606558432338,710.7667810404673
2014-07-14,619.196062352768,2124.7537455148995
2014-07-15,620.855859938569,1496.8493001600727
2014-07-16,617.304554188424,713.6457237666473
2014-07-17,623.603995872464,-29992.819491755217
2014-07-18,630.816186224942,3093.209927363321
2014-07-19,630.706883563829,1081.8136201249436
2014-07-20,624.458917838067,359.8041465077549
2014-07-21,620.145118753808,98.82880750950426
2014-07-22,618.977125810173,2015.4306934066117
2014-07-23,619.182306571221,7783.388573066331
2014-07-24,603.513866536365,3749.60756275896
2014-07-25,600.100180749828,2219.310905153863
2014-07-26,593.917773411456,506.91735891532153
2014-07-27,590.61497745839,1964.8235632441938
2014-07-28,583.89966013582,2578.0482884794474
2014-07-29,583.062587976733,-2040.8600706299767
2014-07-30,567.231362288795,128.69072999805212
2014-07-31,579.830029413032,517.9519144967198
2014-08-01,594.711046101146,-309.1230149269104
2014-08-02,588.869726840964,2644.9037382472306
2014-08-03,586.97038413595,-7404.410654647276
2014-08-04,586.57096032065,3470.304980072193
2014-08-05,582.866688560504,-4803.463541899808
2014-08-06,583.015130862117,1198.1439945083112
2014-08-07,587.179047747364,-76.4188458956778
2014-08-08,590.191442838535,1663.717287344858
2014-08-09,589.219350407157,3534.336296867579
2014-08-10,588.449022154351,-5656.8053292175755
2014-08-11,572.045679467045,1947.3279397180304
2014-08-12,569.811335708352,-11901.828913684003
2014-08-13,546.805810335522,4.077616311609745
2014-08-14,510.156718963884,-1503.8236048454419
2014-08-15,496.233374028826,2559.305017176084
2014-08-16,519.06087957132,3333.0699268933386
2014-08-17,497.474831467332,4812.763277168386
2014-08-18,468.08021396563,2280.0485241143033
2014-08-19,487.42917292409,-789.9554842095822
2014-08-20,512.044340970759,1940.358157244511
2014-08-21,517.778434057431,-768.9071586467326
2014-08-22,514.59782471031,3978.007541366853
2014-08-23,499.657053312828,2911.3283152533695
2014-08-24,511.160292865079,860.6563288904727
2014-08-25,501.869427506357,2616.317812669091
2014-08-26,513.379599590357,1602.6206909902394
2014-08-27,509.612131620481,-4025.333702768199
2014-08-28,506.007066984566,-307.1795416204259
2014-08-29,508.57481577692,2818.796785735525
2014-08-30,499.407947826712,190.96398235764354
2014-08-31,477.688738733479,322.1120986789465
2014-09-01,472.973160142747,-1089.3827863093466
2014-09-02,475.474055093567,-1528.7717138649896
2014-09-03,474.671099387455,378.59976968634874
2014-09-04,489.890391159088,-840.403374729678
2014-09-05,482.053870456277,2984.57720568683
2014-09-06,483.80253526825,9736.3823598288
2014-09-07,480.056383527919,929.4198042824864
2014-09-08,471.341300243033,2022.1321398057044
2014-09-09,473.066372072618,4646.34241510462
2014-09-10,478.535387838512,2027.2142065139487
2014-09-11,477.954410626103,-2256.7480451241136
2014-09-12,474.594874600928,-1417.4585834871978
2014-09-13,478.241302190543,854.1441768212244
2014-09-14,476.766877968088,3452.420829636976
2014-09-15,474.769636031563,2822.1514956420287
2014-09-16,466.358340553949,2453.6109367460012
2014-09-17,458.129441482918,3882.5244984617457
2014-09-18,424.669952869797,2733.57227871567
2014-09-19,393.481893457727,-21355.725624457
2014-09-20,408.57534378308,2772.263946195133
2014-09-21,399.217836682996,5888.055143692531
2014-09-22,404.873704609054,-2535.060750370845
2014-09-23,438.947355668582,-339.593396987766
2014-09-24,424.430837884176,-2505.14407673385
2014-09-25,409.927956782504,-1321.1794392261654
2014-09-26,404.14729148255,683.7798347175121
2014-09-27,399.813748328334,-114.35731026437134
2014-09-28,376.560802960476,6329.798144790344
2014-09-29,373.997968334147,195.35983997303993
2014-09-30,387.123640861054,5785.231079605408
2014-10-01,382.78861753767,-4332.931724054739
2014-10-02,371.586368279984,-2092.971029052511
2014-10-03,359.669264705819,93.26321684103459
2014-10-04,328.335546481091,6973.38079678081
2014-10-05,319.678225627371,40951.73878411483
2014-10-06,327.188790776704,4139.871964402497
2014-10-07,335.626958905614,-44762.72372692544
2014-10-08,353.177168921924,7556.1691426075995
2014-10-09,363.679788520861,-2913.7277742484584
2014-10-10,359.185342823022,1374.282916531898
2014-10-11,360.922684734429,-8355.059437761083
2014-10-12,378.224559260695,3062.6131926737726
2014-10-13,391.00521776464,4432.70610191673
2014-10-14,399.092928913598,748.325286751613
2014-10-15,394.242616173952,-6036.230467901565
2014-10-16,381.771232207782,-1882.2164061386138
2014-10-17,382.518126893721,544.8055125167593
2014-10-18,390.69972030731,-8552.808879796416
2014-10-19,387.918443101786,-7840.851706073619
2014-10-20,380.724498350147,-2209.6860526707023
2014-10-21,383.99956710736,-3048.594507491216
2014-10-22,379.425962308557,-9089.509919160977
2014-10-23,358.063095977608,-2907.2693779431283
2014-10-24,357.108255768815,-1260.0794074973091
2014-10-25,345.563899466812,659.7621467318386
2014-10-26,353.174317179687,-76627.69280673191
2014-10-27,349.65252007376,2699.8201394975185
2014-10-28,353.459514003916,2986.932880380191
2014-10-29,333.407201030262,-8203.028718532063
2014-10-30,344.874983953776,-499.04182623978704
2014-10-31,336.795815628418,990.9361271811649
2014-11-01,325.76687088625,5586.515283131972
2014-11-02,323.971035419758,-749.8290142165497
2014-11-03,325.033517098761,1625.9854748742655
2014-11-04,329.684117461856,-5855.4954222543165
2014-11-05,338.871369253032,-15456.149909510277
2014-11-06,349.721545517333,-1984.1477562952787
2014-11-07,342.081335394015,6130.097272879444
2014-11-08,344.781789353695,-17930.847639726475
2014-11-09,362.596847999539,-18218.714362922125
2014-11-10,366.104286608767,-10807.812356240116
2014-11-11,368.054641890641,-19866.687937323935
2014-11-12,431.735207360928,-13333.107339019887
2014-11-13,419.011925020404,-17349.90675720852
2014-11-14,399.924890033398,-23765.589710560627
2014-11-15,375.73383703901,-19866.868360864
2014-11-16,391.629683724836,-15038.484790337272
2014-11-17,387.472106715449,-19462.088046730496
2014-11-18,373.191911287858,-19126.62257819064
2014-11-19,376.30648286953,-34331.46239025425
2014-11-20,356.92877164698,-28992.94525015168
2014-11-21,350.585147053136,-18123.790269773453
2014-11-22,352.634566580835,-28317.572023415007
2014-11-23,367.85796571858,-57455.71222448442
2014-11-24,376.02181221686,-10896.452047784813
2014-11-25,377.05923214442,-44033.7710821731
2014-11-26,369.119330053315,-163624.7304103691
2014-11-27,370.153762940792,-34727.65139356628
2014-11-28,377.286738106794,-30780.85109795723
2014-11-29,376.03374929854,-27400.586222924292
2014-11-30,379.369571634456,-7733.741778244264
2014-12-01,380.086307391887,-10904.949498854578
2014-12-02,382.363214227987,-14315.425716269761
2014-12-03,375.985859681587,-25862.469245600514
2014-12-04,370.26099640248,-15242.003799357451
2014-12-05,377.551740989351,-15905.585007101297
2014-12-06,376.276377938286,-18469.385172353126
2014-12-07,376.430917784047,-14396.175231650472
2014-12-08,361.945295766233,-11339.638153850101
2014-12-09,352.113926603953,11819.704754182138
2014-12-10,345.32686674438,-6052.555600386113
2014-12-11,348.832460823947,-9739.414239066653
2014-12-12,352.523263124099,-15715.74844068382
2014-12-13,348.064134001187,-9709.605500081554
2014-12-14,354.05950516405,-3670.558694944717
2014-12-15,346.414165172972,-4574.16481683217
2014-12-16,326.06762526495,-4494.333636818454
2014-12-17,320.311064317325,-7892.8674565264955
2014-12-18,312.057780928277,-16623.577788652852
2014-12-19,318.469871085696,-56503.31283180136
2014-12-20,330.488900318104,-8650.108024539426
2014-12-21,320.874352689124,-116759.1640608199
2014-12-22,332.46660630525,-4685.958265244961
2014-12-23,336.252902313939,-13713.837551876903
2014-12-24,323.058626990521,33618.428416209295
2014-12-25,319.075829402798,-107849.18000330497
2014-12-26,328.021054619527,-7528.307321867906
2014-12-27,316.236593310823,-10851.651911375113
2014-12-28,317.217751330565,-1054.684043692425
2014-12-29,312.991088322749,-7940.565447709523
2014-12-30,311.33815552032,12276.367777000181
2014-12-31,322.140070174456,853.3629614943638
2015-01-01,314.768935302014,1365.4497215915471
2015-01-02,316.202080790647,-179.79947171360254
2015-01-03,279.754184919859,-4491.443669466302
2015-01-04,264.117167123522,7.4901912761852145
2015-01-05,274.933754722416,-5856.053531117737
2015-01-06,288.393379604576,-1572.4619380701333
2015-01-07,298.067454450802,-3878.5701470701024
2015-01-08,283.460201292936,9415.0707723191
2015-01-09,291.36812101832,-2083.07690056134
2015-01-10,275.832689140817,953.6389333549887
2015-01-11,266.934482518228,-8470.765839095227
2015-01-12,268.230027341168,-3749.414667049423
2015-01-13,228.417294258685,10646.925573105924
2015-01-14,178.498024352187,-14256.062122091651
2015-01-15,210.054440590328,-14835.991956415586
2015-01-16,208.447981731802,-707.0695553589612
2015-01-17,200.638757474675,-1985.9948070310056
2015-01-18,211.255776340249,3521.0125330537558
2015-01-19,216.299297195678,-1839.5673482567072
2015-01-20,211.858954423213,-2299.7265406604856
2015-01-21,227.6633105251,3166.82133787591
2015-01-22,234.309861085428,-4380.758943104185
2015-01-23,233.318179638072,-1171.887450366281
2015-01-24,249.0344479994,-3287.6425714660436
2015-01-25,254.67326692523,208.63403078075498
2015-01-26,275.740812337644,2262.270553781651
2015-01-27,265.303292695851,-11550.398471664637
2015-01-28,234.657661705218,-2737.405015478842
2015-01-29,234.140894579057,-1705.696873208508
2015-01-30,227.435079866942,-4774.678089003079
2015-01-31,216.661493081224,957.0556569853798
2015-02-01,227.215880846913,-789.9734393600374
2015-02-02,238.888244353622,48.52983353473246
2015-02-03,228.170783062756,1841.1210765009746
2015-02-04,227.413695746619,1277.8734003081918
2015-02-05,216.652884237769,-82032.22512900084
2015-02-06,222.782326749036,-3982.2756018685177
2015-02-07,228.81604404432,-6582.340640702285
2015-02-08,224.043052040395,-7261.924202889204
2015-02-09,220.746232372678,805.269326348789
2015-02-10,220.898643383192,-3294.1114609874785
2015-02-11,219.915894999565,-5595.435282222927
2015-02-12,222.730732214727,-5151.321689457633
2015-02-13,236.211753155932,-2842.1348489439115
2015-02-14,256.9579253513,-1584.723794322461
2015-02-15,235.558310659537,-2866.8612177772447
2015-02-16,233.926203485919,-6157.865423676558
2015-02-17,244.250555148108,-8223.097862360068
2015-02-18,236.724403808332,-32569.244031673297
2015-02-19,240.464724160133,2970.2353327749297
2015-02-20,244.904421993006,21627.83299193345
2015-02-21,245.639535020527,-3288.8527891673148
2015-02-22,237.013727198022,-3928.719351029955
2015-02-23,241.400249183473,3055.325331306085
2015-02-24,239.81619784617,-6817.179440957494
2015-02-25,238.144959850153,-31744.06764221564
2015-02-26,237.026890803584,-3158.7902116402984
2015-02-27,254.524248055764,-834.5033140853047
2015-02-28,255.190399632925,5978.863419213332
2015-03-01,261.442621102367,-1374.278720411472
2015-03-02,276.904779787956,-514.8282974744216
2015-03-03,282.79462109708,4962.314171391539
2015-03-04,273.266893807169,-12856.7394367503
2015-03-05,276.962909014191,-14137.512169284746
2015-03-06,273.245670757607,-59.228028050623834
2015-03-07,276.94490403045,8770.031270011328
2015-03-08,275.47637778122,-1308.9031640514731
2015-03-09,290.385012464833,-849.8571688933298
2015-03-10,292.234721966485,26986.101095980965
2015-03-11,296.790683379287,-2316.633476811461
2015-03-12,295.71516814434,-23190.12367105391
2015-03-13,283.309264141822,8553.058268975466
2015-03-14,282.714236895228,-2581.8592488234863
2015-03-15,287.162559360781,-101859.28886491805
2015-03-16,291.199988376731,-3255.9839484188706
2015-03-17,285.188942977154,-2878.0371789429337
2015-03-18,257.359681056435,1575.0479043005034
2015-03-19,262.037758203903,-1131.106528843753
2015-03-20,262.506448036766,-7396.99968457967
2015-03-21,260.725863238597,-27948.277666947804
2015-03-22,268.567775053706,-1130.6492736423388
2015-03-23,267.070101181274,-949.7779785059392
2015-03-24,245.814653851155,-832.136590003036
2015-03-25,246.377932084561,-1783.1498798104003
2015-03-26,249.406950057081,-5326.113577034324
2015-03-27,247.062633672772,-3012.76926353015
2015-03-28,253.067479795123,-12228.300773955882
2015-03-29,242.653926393489,-1099.8826410397887
2015-03-30,248.159199435361,-3560.1984512731433
2015-03-31,244.681899157694,-7123.500888227485
2015-04-01,247.171610023695,-3028.7007428910583
2015-04-02,253.517267987472,8666.481997261755
2015-04-03,254.418209008103,2274.9760576076806
2015-04-04,253.836932590118,1572.9819275178015
2015-04-05,260.794183654991,-1391.6776969879866
2015-04-06,255.876907049085,-2558.724713812582
2015-04-07,253.916693452976,841.5808016974479
2015-04-08,245.39207278576,2078.3352061817423
2015-04-09,243.464074481051,-871.8419955028221
2015-04-10,236.300607027942,-1285.5610518790781
2015-04-11,236.994656565877,-716.7753499438986
2015-04-12,236.685472574944,5537.950268514454
2015-04-13,224.733687860142,502.86457836069167
2015-04-14,219.199872428885,-1759.7127601783723
2015-04-15,223.735949018315,26521.251710097305
2015-04-16,228.310457040882,-24203.00230137538
2015-04-17,222.676492906216,-7191.225396585651
2015-04-18,223.457987382011,-2613.0648065377027
2015-04-19,222.593754731546,1699.3537460817024
2015-04-20,224.516104568847,-686.1279048845172
2015-04-21,236.176204496744,2559.6725436979905
2015-04-22,234.033020483586,-546.4274923643097
2015-04-23,236.067894710619,46056.67475894466
2015-04-24,231.131522376691,-1229.2721092728898
2015-04-25,226.300129721107,4290.848468882032
2015-04-26,219.985881505856,3027.0623438749462
2015-04-27,227.420895229266,4486.0073516163975
2015-04-28,225.400783145217,2905.630910378881
2015-04-29,225.472529404053,-2492.4392389049754
2015-04-30,236.31126415132,404.1578858522698
2015-05-01,232.083518300565,226.88496198505163
2015-05-02,234.972882499311,2038.9781935317442
2015-05-03,240.422745292043,4526.9564006105065
2015-05-04,238.846970593072,-860.6266563348472
2015-05-05,235.958639530977,2764.434458545409
2015-05-06,229.255589867336,1920.5622635548934
2015-05-07,237.248000492583,1224.290080276318
2015-05-08,244.264222488293,816.776460301131
2015-05-09,242.457307617779,2261.668645551428
2015-05-10,240.667179829205,2168.5857101790607
2015-05-11,242.121705015745,8526.942139306106
2015-05-12,241.714121947591,4584.216972772963
2015-05-13,235.949581410801,3018.4171458547935
2015-05-14,237.024247134343,-2775.0698109278455
2015-05-15,237.615826910471,-605.3827228322625
2015-05-16,236.043423876757,-114.95507557038218
2015-05-17,236.323159249796,3525.9056106470525
2015-05-18,233.258272506077,2035.3688572375104
2015-05-19,231.905281340696,334.38267040718347
2015-05-20,234.300874954825,-787.1924627674744
2015-05-21,235.441677181669,224.60785104334354
2015-05-22,240.394033357009,486.01668535731733
2015-05-23,238.834261930659,-1588.779219623655
2015-05-24,240.592708065407,940.8505974393338
2015-05-25,237.270561981445,-1268.7568347817287
2015-05-26,236.990935919274,-1624.768699651584
2015-05-27,236.373990495343,-56722.44108787645
2015-05-28,236.907336252847,1337.0807849299163
2015-05-29,236.50714436584,1482.8778427336365
2015-05-30,232.705976088453,-8860.952270567417
2015-05-31,229.158445631166,2803.8614859618247
2015-06-01,222.71461175706,-219.8385218316689
2015-06-02,225.155886806167,-5205.874897980131
2015-06-03,225.207660987276,-6019.6162850549445
2015-06-04,223.649852368618,-1459.0796492714435
2015-06-05,224.570832679346,-2154.1632992643863
2015-06-06,225.366714978606,-1022.823615767993
2015-06-07,223.31836031038,3817.6694232570007
2015-06-08,228.722497360537,1521.6106118215248
2015-06-09,229.113378969026,-486.30601728335023
2015-06-10,228.541494276328,-61415.97282296885
2015-06-11,229.648699111149,-64565.96677679382
2015-06-12,229.502462521495,-60816.16373414826
2015-06-13,232.895157057637,3529.2608246346936
2015-06-14,233.225041845115,4913.083926229738
2015-06-15,236.640350950239,1678.3606560230255
2015-06-16,251.676431485259,4650.775515588932
2015-06-17,248.802178319007,3459.741918371059
2015-06-18,249.35498899291,1609.642507178709
2015-06-19,244.749210877899,-2384.6994918789715
2015-06-20,245.384932928953,14069.68252972886
2015-06-21,244.189452137555,5487.260205942206
2015-06-22,246.671569536778,2576.1620914964005
2015-06-23,244.253533228932,533.0304789058864
2015-06-24,239.954934881386,-3904.4755289414898
2015-06-25,242.227365958915,67.88578146975487
2015-06-26,243.198343582627,-1202.0997695075348
2015-06-27,251.484055607899,1258.286403679289
2015-06-28,248.863670375304,1930.2738053267822
2015-06-29,256.674809707184,-7133.293267675675
2015-06-30,263.028279741073,1302.3863150021061
2015-07-01,258.12526544978,-4212.522932082415
2015-07-02,254.73761148021,734.1751242950559
2015-07-03,256.309610586103,-7813.7907480681315
2015-07-04,260.531962207499,-56.56888214312494
2015-07-05,271.497949792451,3530.3979177651927
2015-07-06,268.985961590127,7509.941025292501
2015-07-07,265.804671137808,8354.745018054731
2015-07-08,270.606162598582,12238.367213528603
2015-07-09,269.349721600106,2324.0292518194765
2015-07-10,285.591689123489,1901.4153008572757
2015-07-11,293.281271902306,3354.9608213547617
2015-07-12,311.378145060733,7661.300435450859
2015-07-13,292.71137116033,1760.7100788736716
2015-07-14,287.71004393242,861.1345593538135
2015-07-15,285.701404472478,2494.727520766668
2015-07-16,278.695773336721,-1249.3308048862964
2015-07-17,280.04323655991,7616.657876962796
2015-07-18,277.170726503663,-357.3130257166922
2015-07-19,274.857221623951,-4198.758506485261
2015-07-20,279.983602447802,13819.268250605091
2015-07-21,276.664715026322,-2986.1541849272326
2015-07-22,278.53248806537,-5927.3652686122805
2015-07-23,277.179900689709,261.4984557349235
2015-07-24,289.109321173029,1270.113253810443
2015-07-25,289.407999845346,938.5305749550462
2015-07-26,293.547474959739,425.5791681203991
2015-07-27,294.560217440311,4309.832464548759
2015-07-28,295.182971760849,-1668.1482380451635
2015-07-29,290.271364850803,-9445.198489457369
2015-07-30,288.431060334512,2283.073457418941
2015-07-31,284.832682294093,1255.1664540441707
2015-08-01,280.481553050013,-1479.3423446156085
2015-08-02,282.353833298814,-219.6922846995294
2015-08-03,281.124037339822,1937.6057394482195
2015-08-04,285.348024161186,-5791.134010077454
2015-08-05,282.632066508184,-54914.051663295366
2015-08-06,279.729985423356,-3132.6535306842998
2015-08-07,280.1314225305,523.1887104650959
2015-08-08,261.89391631623,2500.389041572809
2015-08-09,266.002406307537,41643.93200983107
2015-08-10,265.096023801662,-229.4757903208956
2015-08-11,271.905537029027,3297.307404022664
2015-08-12,267.508235397728,155.73695390857756
2015-08-13,264.762228855632,-7041.359304188751
2015-08-14,266.109674168983,-2298.0853209355846
2015-08-15,262.421933246517,-1186.114607397467
2015-08-16,259.136901969678,4054.2476796973497
2015-08-17,257.797618188099,830.5857841381803
2015-08-18,221.28645398457,-7785.949954020791
2015-08-19,226.724132571822,3703.5096853235736
2015-08-20,235.72490930065,1583.8005838515237
2015-08-21,233.05363107953,2311.119046065025
2015-08-22,230.781798486419,293.4165730345994
2015-08-23,229.063605356582,7530.04413321428
2015-08-24,210.588575268171,24014.76616349537
2015-08-25,222.766193802633,36586.46359990165
2015-08-26,226.18974218978,513.2444562381133
2015-08-27,225.510071905413,6905.390976142138
2015-08-28,231.742139631433,-4218.499702265486
2015-08-29,230.590426923,-1043.6027990486473
2015-08-30,229.455556872449,-6247.066950257868
2015-08-31,230.680127431229,2546.077266876586
2015-09-01,228.276893523674,-6378.0446930117905
2015-09-02,229.588190258913,2634.8967278879136
2015-09-03,227.448328465297,6863.392595576122
2015-09-04,230.869808962943,666.5202559232712
2015-09-05,235.745612975168,-385.2673970358446
2015-09-06,240.724726776629,-9761.018852977082
2015-09-07,240.62639793783,-1030.1613104538992
2015-09-08,244.251385076155,1684.8817632235587
2015-09-09,238.755756612232,2621.3533862465993
2015-09-10,239.082148407599,12344.122626746073
2015-09-11,240.532796720489,118.81428377516568
2015-09-12,235.553351518181,-1284.764225394465
2015-09-13,230.46285839457,1675.7434908635914
2015-09-14,230.54530640765,2484.984037910588
2015-09-15,230.766108255201,-7781.815654772334
2015-09-16,229.042048279824,1372.2392524387687
2015-09-17,233.19946644751,1031.1836813306436
2015-09-18,232.54026176469,-3772.0737247569486
2015-09-19,231.200678339246,-8352.929625213146
2015-09-20,230.69871367266,-19251.757859336212
2015-09-21,226.853208637253,8189.464005018584
2015-09-22,231.021276104909,1528.8402229202911
2015-09-23,230.127125021192,-1895.0366078438237
2015-09-24,234.520176790912,-660.9401305690408
2015-09-25,235.420806874745,-1521.8366993525997
2015-09-26,234.320148427562,136.7513317586854
2015-09-27,232.802110941509,579.6516245370731
2015-09-28,239.781819791489,597.3736294340342
2015-09-29,237.063620808883,-3787.725093655288
2015-09-30,236.45802395193,1338.776390535757
2015-10-01,237.784117520762,1910.3064956739545
2015-10-02,238.098753463372,-229.51550388429314
2015-10-03,239.489896818048,-770.9472287297249
