date,btc_price,daily_realized_profit_btc,daily_realized_loss_btc,rpl_ratio,sth_pl_ratio,lth_pl_ratio,rrp,rrl,relative_realized_pl
2012-12-06,13.2546760189191,8387.719934860112,1927.1357072432645,4.352428271311835,3.1403409912246563,120.2919953257581,0.001457875580729322,0.0003349568309577022,0.0011229187497716199
2012-12-07,13.4293274936042,20550.62301805043,42.492910852890894,483.6247412938133,135879.61766262254,285.6013469796128,0.003603923098433241,7.451899770040452e-06,0.0035964711986632004
2012-12-08,13.4306842952054,5427.02602167638,11.054437788624186,490.9364117333204,135879.61766262254,193.92656729234122,0.0009503456128980697,1.9357814783848284e-06,0.0009484098314196848
2012-12-09,13.3996229895951,10537.010602733862,308.5854379045441,34.146169288757285,17.440817607931173,244.44211302812113,0.001836613784596752,5.378681775590744e-05,0.0017828269668408445
2012-12-10,13.4445823731791,9437.240360110796,450.31459088516146,20.956994401537095,17.440817607931173,12.177838720589804,0.0016468228266987358,7.858105962837635e-05,0.0015682417670703594
2012-12-11,13.6785738876335,13794.107756261406,177.21218687801178,77.8394985089649,17.440817607931173,34.32891623162914,0.002441539945639633,3.136633704491861e-05,0.0024101736085947144
2012-12-12,13.7065807911752,15986.760873804498,7.782354813731352,2054.2318175466785,73521.49289009094,1341.4348419614792,0.0028257915491245963,1.3755952590099464e-06,0.002824415953865586
2012-12-13,13.73950338064,22214.762360703502,41.15181585068782,539.8245958648797,73521.49289009094,395.26365839131813,0.003918406370609887,7.25866587151705e-06,0.0039111477047383695
2012-12-14,13.6248439224843,8762.646226646166,1575.3579259413884,5.5623208429981785,2.188643550987568,531.9134796527833,0.0015300887328869852,0.00027508099156363,0.0012550077413233552
2012-12-15,13.5588483411305,3378.0519169949735,1320.846596142898,2.557489966555899,1.650844466305123,9.088176809632206,0.000586496341661304,0.0002293249824362449,0.0003571713592250591
2012-12-16,13.3694020985842,5257.481525628102,2526.205678231235,2.08117714679084,0.2961854129690735,2741.7378750351118,0.0008992005268008979,0.00043206342534918686,0.00046713710145171103
2012-12-17,13.2653351260352,2948.190468798882,4386.550649202618,0.6720976695743387,0.19476811127119648,264.0777060136341,0.0005001495789520111,0.0007441620490497637,-0.00024401247009775266
2012-12-18,13.2947699333597,8422.38453581899,2585.8704443418865,3.2570790830793217,1.659068549360916,79.31492700623092,0.0014298173012915246,0.00043898759128063313,0.0009908297100108916
2012-12-19,13.6106499253588,11990.081090319274,254.84769133157766,47.04802710854931,22.968838460236526,149.48786080989265,0.002078325305753283,4.4174547446127046e-05,0.002034150758307156
2012-12-20,13.5710277198589,11419.242438450436,533.5989287239693,21.400422346720283,3.9206485137909186,170.9473243405909,0.0019690094880612376,9.200797330819957e-05,0.001877001514753038
2012-12-21,13.516087401888,8684.702968597501,1246.0597276581268,6.969732490207136,1.0389005438422931,258.02181933954955,0.0014887266925438813,0.00021359882816673748,0.001275127864377144
2012-12-22,13.4844562231903,2200.636805803602,1231.9009407611002,1.7863748074126737,0.7543532440819977,173.61881701130122,0.0003760404813973949,0.00021050480550721575,0.00016553567589017913
2012-12-23,13.3327915615681,1836.0133597649183,2519.1021197551663,0.7288364157080547,0.09172783235764936,5.975805997286983,0.00031008175805053497,0.0004254476743581682,-0.00011536591630763321
2012-12-24,13.4299141839974,2496.8984684918437,1442.6700296481768,1.730748138644539,0.6464330027284989,129.66229770839197,0.0004244550858955119,0.00024524370497253876,0.00017921138092297315
2012-12-25,13.4478318363456,1932.0875368010713,465.16668576217904,4.153538066973415,0.9643217943637092,178.47036035237184,0.0003286241625450367,7.91190925052716e-05,0.0002495050700397651
2012-12-26,13.4711901518354,2857.2239386551787,245.77421509775854,11.625401539859242,2.4368774140980705,560.9892104107242,0.00048628671518445907,4.182967044339587e-05,0.0004444570447410632
2012-12-27,13.4317689531451,2089.4553448545175,610.7631296084116,3.4210567789089747,0.3660959877154805,68.21041393758708,0.00035425230018749584,0.00010355054682853644,0.0002507017533589594
2012-12-28,13.5102068647148,5067.184713714238,148.52810708922925,34.11599873598397,11.817926556795168,143.51979397661367,0.0008627759107145588,2.528948126043113e-05,0.0008374864294541277
2012-12-29,13.4086217509987,2362.5758300356633,2087.3361366849936,1.1318617009083127,0.0793446131592742,66.09174735744024,0.0003989833788121206,0.0003525018811856066,4.6481497626514015e-05
2012-12-30,13.47792229064,3814.1431224677985,279.10880430082744,13.665434639449284,4.986659984995041,34.34586813049157,0.0006466047593684868,4.731680889987008e-05,0.0005992879504686167
2012-12-31,13.5599728441957,16857.102337992048,45.41037272530936,371.2170001325883,94.56855599001834,582.3653539134588,0.002865004281968695,7.71786928116276e-06,0.0028572864126875323
2013-01-01,13.3556394747927,2458.477951577803,3231.544032725539,0.7607750124030589,0.004556531855031815,289.57215289214327,0.000411316982514653,0.0005406552210691393,-0.00012933823855448628
2013-01-02,13.2944949976478,2693.03041276367,2881.2801038909224,0.9346645642424569,0.0018018332488599648,150.29882267418648,0.00044822496535446173,0.00047955703308143156,-3.133206772696983e-05
2013-01-03,13.4254513211494,4867.22625704665,658.3361698296567,7.393223219538486,2.8916018130164773,138.73670769893812,0.000816941283156171,0.00011049866328899611,0.0007064426198671749
2013-01-04,13.5165440963178,8181.292092934107,102.81559724860348,79.57248036163338,32.45970563021642,198.85060258444128,0.0013797332288301486,1.7339326643579153e-05,0.0013623939021865695
2013-01-05,13.4425028839674,2444.712214136483,1277.5642408440676,1.913572825520929,0.42709461327787324,72.01072180489714,0.0004097075105408195,0.0002141060455482197,0.00019560146499259982
2013-01-06,13.5182959408963,2790.489631750057,51.40339529761228,54.28609560893494,93.72721673665332,32.12074691040593,0.0004697888341827171,8.653944051658683e-06,0.0004611348901310584
2013-01-07,13.5879010666274,4762.382198302362,58.682733712154814,81.1547434320692,211.39988567022627,45.33724566469219,0.0008046797737195414,9.915375733928614e-06,0.0007947643979856128
