date,btc_price,trend_bitcoin,trend_crypto,trend_ethereum,trend_nft,wiki_bitcoin,wiki_cryptocurrency,wiki_ethereum,wiki_blockchain
2015-07-23,277.18,0.84,0.0,0.0,0.0,9252.0,905.0,400.0,78.0
2015-07-24,289.11,0.89,0.0,0.0,0.0,7723.0,866.0,294.0,71.0
2015-07-25,289.41,0.87,0.0,0.0,0.0,7085.0,727.0,243.0,35.0
2015-07-26,293.55,0.95,0.0,0.0,0.0,8297.0,689.0,282.0,41.0
2015-07-27,294.56,0.92,0.0,0.0,0.0,9446.0,897.0,616.0,83.0
2015-07-28,295.18,0.97,0.0,0.0,0.0,9259.0,983.0,620.0,76.0
2015-07-29,290.27,0.87,0.0,0.0,0.0,8886.0,4548.0,518.0,84.0
2015-07-30,288.43,0.84,0.0,0.0,0.0,8411.0,4175.0,1158.0,78.0
2015-07-31,284.83,0.81,0.0,0.0,0.0,7078.0,1555.0,1326.0,85.0
2015-08-01,280.48,1.32,0.0,0.0,0.0,19155.0,885.0,911.0,46.0
2015-08-02,282.35,1.16,0.0,0.0,0.0,13380.0,854.0,886.0,41.0
2015-08-03,281.12,1.14,0.0,0.0,0.0,10226.0,859.0,925.0,74.0
2015-08-04,285.35,0.97,0.0,0.0,0.0,8776.0,902.0,829.0,80.0
2015-08-05,282.63,0.92,0.0,0.0,0.0,8297.0,948.0,841.0,90.0
2015-08-06,279.73,0.84,0.0,0.0,0.0,7852.0,907.0,914.0,93.0
2015-08-07,280.13,0.84,0.0,0.0,0.0,7736.0,814.0,925.0,42.0
2015-08-08,261.89,0.84,0.0,0.0,0.0,6784.0,630.0,793.0,29.0
2015-08-09,266.0,0.84,0.0,0.0,0.0,6776.0,768.0,720.0,49.0
2015-08-10,265.1,0.84,0.0,0.0,0.0,7722.0,888.0,713.0,60.0
2015-08-11,271.91,0.84,0.0,0.0,0.0,7975.0,865.0,686.0,82.0
2015-08-12,267.51,0.89,0.0,0.0,0.0,8033.0,1044.0,918.0,81.0
2015-08-13,264.76,0.89,0.0,0.0,0.0,9529.0,817.0,1071.0,68.0
2015-08-14,266.11,0.81,0.0,0.0,0.0,7164.0,789.0,1054.0,75.0
2015-08-15,262.42,0.78,0.0,0.0,0.0,6294.0,670.0,610.0,33.0
2015-08-16,259.14,0.87,0.0,0.0,0.0,6528.0,659.0,600.0,34.0
2015-08-17,257.8,0.89,0.0,0.0,0.0,7516.0,881.0,651.0,61.0
2015-08-18,221.29,1.03,0.0,0.0,0.0,11266.0,1043.0,642.0,83.0
2015-08-19,226.72,1.19,0.0,0.0,0.0,11741.0,1024.0,642.0,80.0
2015-08-20,235.72,1.03,0.0,0.0,0.0,10337.0,1075.0,678.0,66.0
2015-08-21,233.05,1.0,0.0,0.0,0.0,9526.0,946.0,540.0,64.0
2015-08-22,230.78,0.92,0.0,0.0,0.0,7411.0,724.0,379.0,28.0
2015-08-23,229.06,1.03,0.0,0.0,0.0,8932.0,760.0,414.0,32.0
2015-08-24,210.59,1.08,0.0,0.0,0.0,11436.0,955.0,529.0,64.0
2015-08-25,222.77,1.08,0.0,0.0,0.0,9503.0,1054.0,608.0,64.0
2015-08-26,226.19,1.03,0.0,0.0,0.0,10627.0,1007.0,572.0,152.0
2015-08-27,225.51,0.89,0.0,0.0,0.0,8331.0,947.0,519.0,97.0
2015-08-28,231.74,0.87,0.0,0.0,0.0,7371.0,771.0,433.0,70.0
2015-08-29,230.59,0.84,0.0,0.0,0.0,8043.0,729.0,375.0,86.0
2015-08-30,229.46,0.89,0.0,0.0,0.0,9233.0,785.0,351.0,68.0
2015-08-31,230.68,0.84,0.0,0.0,0.0,8710.0,1042.0,532.0,96.0
2015-09-01,228.28,0.87,0.0,0.0,0.0,9295.0,1045.0,500.0,186.0
2015-09-02,229.59,0.87,0.0,0.0,0.0,8402.0,933.0,480.0,130.0
2015-09-03,227.45,0.81,0.0,0.0,0.0,7967.0,958.0,544.0,78.0
2015-09-04,230.87,0.81,0.0,0.0,0.0,6925.0,815.0,455.0,98.0
2015-09-05,235.75,0.78,0.0,0.0,0.0,5814.0,624.0,340.0,42.0
2015-09-06,240.72,0.78,0.0,0.0,0.0,6183.0,635.0,421.0,71.0
2015-09-07,240.63,0.76,0.0,0.0,0.0,7366.0,863.0,549.0,71.0
2015-09-08,244.25,0.84,0.0,0.0,0.0,8373.0,1128.0,528.0,98.0
2015-09-09,238.76,0.81,0.0,0.0,0.0,7966.0,1008.0,625.0,108.0
2015-09-10,239.08,0.78,0.0,0.0,0.0,8087.0,913.0,509.0,102.0
2015-09-11,240.53,0.81,0.0,0.0,0.0,7807.0,844.0,411.0,83.0
2015-09-12,235.55,0.78,0.0,0.0,0.0,6732.0,674.0,411.0,36.0
2015-09-13,230.46,0.81,0.0,0.0,0.0,6759.0,703.0,454.0,49.0
2015-09-14,230.55,0.84,0.0,0.0,0.0,9968.0,1035.0,510.0,106.0
2015-09-15,230.77,0.84,0.0,0.0,0.0,8844.0,1044.0,777.0,151.0
2015-09-16,229.04,0.87,0.0,0.0,0.0,8529.0,1044.0,1082.0,228.0
2015-09-17,233.2,0.87,0.0,0.0,0.0,8761.0,1042.0,855.0,197.0
2015-09-18,232.54,0.92,0.0,0.0,0.0,9291.0,925.0,838.0,139.0
2015-09-19,231.2,0.78,0.0,0.0,0.0,7344.0,700.0,712.0,45.0
2015-09-20,230.7,0.78,0.0,0.0,0.0,7185.0,700.0,923.0,52.0
2015-09-21,226.85,0.84,0.0,0.0,0.0,8482.0,1008.0,1012.0,116.0
2015-09-22,231.02,0.89,0.0,0.0,0.0,9391.0,995.0,916.0,112.0
2015-09-23,230.13,0.95,0.0,0.0,0.0,40016.0,851.0,930.0,133.0
2015-09-24,234.52,0.81,0.0,0.0,0.0,7567.0,866.0,881.0,120.0
2015-09-25,235.42,0.87,0.0,0.0,0.0,9114.0,836.0,717.0,110.0
2015-09-26,234.32,0.78,0.0,0.0,0.0,5945.0,610.0,559.0,48.0
2015-09-27,232.8,0.78,0.0,0.0,0.0,6308.0,707.0,573.0,64.0
2015-09-28,239.78,0.84,0.0,0.0,0.0,7258.0,961.0,705.0,105.0
2015-09-29,237.06,0.84,0.0,0.0,0.0,7439.0,1110.0,734.0,108.0
2015-09-30,236.46,0.81,0.0,0.0,0.0,7521.0,1015.0,783.0,136.0
2015-10-01,237.78,0.76,0.0,0.0,0.0,6915.0,904.0,609.0,100.0
2015-10-02,238.1,0.81,0.0,0.0,0.0,6633.0,789.0,624.0,90.0
2015-10-03,239.49,0.7,0.0,0.0,0.0,5799.0,672.0,528.0,39.0
2015-10-04,239.03,0.78,0.0,0.0,0.0,6556.0,769.0,507.0,83.0
2015-10-05,241.14,0.84,0.0,0.0,0.0,7937.0,960.0,597.0,135.0
2015-10-06,246.89,0.92,0.0,0.0,0.0,10580.0,1154.0,679.0,158.0
2015-10-07,243.71,0.84,0.0,0.0,0.0,9002.0,1077.0,663.0,139.0
2015-10-08,243.13,0.87,0.0,0.0,0.0,7988.0,930.0,595.0,110.0
2015-10-09,244.66,0.81,0.0,0.0,0.0,6977.0,830.0,571.0,95.0
2015-10-10,245.91,0.78,0.0,0.0,0.0,5760.0,1042.0,456.0,39.0
2015-10-11,248.22,0.78,0.0,0.0,0.0,6282.0,1028.0,447.0,42.0
2015-10-12,246.21,0.84,0.0,0.0,0.0,7768.0,980.0,637.0,103.0
2015-10-13,250.54,0.89,0.0,0.0,0.0,7733.0,1190.0,685.0,109.0
2015-10-14,253.01,0.78,0.0,0.0,0.0,9130.0,935.0,555.0,143.0
2015-10-15,254.96,0.81,0.0,0.0,0.0,7470.0,980.0,544.0,125.0
2015-10-16,263.29,0.87,0.0,0.0,0.0,6956.0,904.0,476.0,105.0
2015-10-17,272.08,0.87,0.0,0.0,0.0,5901.0,754.0,337.0,35.0
2015-10-18,263.82,0.84,0.0,0.0,0.0,6319.0,845.0,333.0,39.0
2015-10-19,264.7,0.89,0.0,0.0,0.0,8297.0,935.0,691.0,122.0
2015-10-20,270.87,0.92,0.0,0.0,0.0,8665.0,957.0,541.0,105.0
2015-10-21,268.06,0.89,0.0,0.0,0.0,8204.0,1086.0,546.0,125.0
2015-10-22,275.5,1.03,0.0,0.0,0.0,8587.0,865.0,519.0,125.0
2015-10-23,278.85,0.97,0.0,0.0,0.0,8024.0,1057.0,454.0,114.0
2015-10-24,283.56,0.87,0.0,0.0,0.0,6160.0,834.0,415.0,38.0
2015-10-25,284.61,0.95,0.0,0.0,0.0,6783.0,903.0,417.0,41.0
2015-10-26,286.94,0.95,0.0,0.0,0.0,8519.0,1465.0,580.0,93.0
2015-10-27,295.27,1.0,0.0,0.0,0.0,9033.0,1134.0,676.0,113.0
2015-10-28,304.7,0.97,0.0,0.0,0.0,9695.0,1066.0,890.0,96.0
2015-10-29,314.62,1.16,0.0,0.0,0.0,10211.0,1174.0,843.0,175.0
2015-10-30,328.57,1.27,0.0,0.0,0.0,9029.0,883.0,755.0,200.0
2015-10-31,313.58,1.08,0.0,0.0,0.0,6855.0,790.0,596.0,122.0
2015-11-01,328.07,1.11,0.0,0.0,0.0,8294.0,890.0,574.0,151.0
2015-11-02,363.81,1.24,0.0,0.0,0.0,10020.0,1145.0,810.0,237.0
2015-11-03,404.61,1.68,0.0,0.0,0.0,11545.0,1204.0,719.0,251.0
2015-11-04,409.88,2.49,0.0,0.0,0.0,14390.0,1440.0,817.0,206.0
2015-11-05,387.48,2.24,0.0,0.0,0.0,16294.0,1325.0,658.0,218.0
2015-11-06,375.32,1.43,0.0,0.0,0.0,11448.0,1120.0,637.0,197.0
2015-11-07,385.28,1.24,0.0,0.0,0.0,8075.0,741.0,439.0,86.0
2015-11-08,373.95,1.19,0.0,0.0,0.0,7956.0,836.0,511.0,76.0
2015-11-09,380.31,1.19,0.0,0.0,0.0,11166.0,1077.0,713.0,202.0
2015-11-10,338.47,1.16,0.0,0.0,0.0,10928.0,1125.0,668.0,161.0
2015-11-11,312.42,1.35,0.0,0.0,0.0,9358.0,988.0,930.0,164.0
2015-11-12,337.39,1.08,0.0,0.0,0.0,9258.0,1376.0,820.0,144.0
2015-11-13,338.09,1.03,0.0,0.0,0.0,8749.0,898.0,703.0,145.0
2015-11-14,333.76,0.95,0.0,0.0,0.0,6794.0,705.0,631.0,71.0
2015-11-15,320.43,0.95,0.0,0.0,0.0,7023.0,790.0,616.0,68.0
2015-11-16,331.96,1.03,0.0,0.0,0.0,8825.0,994.0,790.0,147.0
2015-11-17,336.26,1.03,0.0,0.0,0.0,9949.0,1022.0,651.0,120.0
2015-11-18,335.59,1.11,0.0,0.0,0.0,9285.0,1064.0,627.0,126.0
2015-11-19,326.42,1.11,0.0,0.0,0.0,8819.0,1032.0,668.0,154.0
2015-11-20,322.26,1.05,0.0,0.0,0.0,8254.0,885.0,597.0,119.0
2015-11-21,327.77,1.03,0.0,0.0,0.0,7416.0,834.0,385.0,56.0
2015-11-22,324.97,0.95,0.0,0.0,0.0,7287.0,1219.0,446.0,54.0
2015-11-23,323.87,0.97,0.0,0.0,0.0,8246.0,1450.0,734.0,110.0
2015-11-24,320.66,1.03,0.0,0.0,0.0,7454.0,1092.0,625.0,131.0
2015-11-25,329.53,0.95,0.0,0.0,0.0,7164.0,953.0,654.0,96.0
2015-11-26,353.71,1.03,0.0,0.0,0.0,9513.0,974.0,529.0,94.0
2015-11-27,358.53,1.03,0.0,0.0,0.0,7169.0,846.0,619.0,84.0
2015-11-28,358.09,0.95,0.0,0.0,0.0,6462.0,648.0,411.0,58.0
2015-11-29,372.91,0.97,0.0,0.0,0.0,7059.0,813.0,483.0,55.0
2015-11-30,377.02,1.08,0.0,0.0,0.0,9143.0,976.0,624.0,125.0
2015-12-01,362.87,1.08,0.0,0.0,0.0,9392.0,976.0,551.0,111.0
2015-12-02,359.2,1.0,0.0,0.0,0.0,8799.0,1055.0,603.0,119.0
2015-12-03,361.17,1.05,0.0,0.0,0.0,8288.0,1034.0,595.0,144.0
2015-12-04,363.62,0.92,0.0,0.0,0.0,8029.0,909.0,516.0,122.0
2015-12-05,389.17,1.03,0.0,0.0,0.0,7077.0,721.0,585.0,76.0
2015-12-06,389.78,1.16,0.0,0.0,0.0,7456.0,787.0,599.0,74.0
2015-12-07,396.1,1.03,0.0,0.0,0.0,8731.0,996.0,708.0,144.0
2015-12-08,419.88,1.24,0.0,0.0,0.0,15178.0,1223.0,654.0,135.0
2015-12-09,418.25,2.7,0.0,0.0,0.0,63357.0,3139.0,804.0,229.0
2015-12-10,415.31,1.78,0.0,0.0,0.0,28831.0,1615.0,712.0,147.0
2015-12-11,455.12,1.41,0.0,0.0,0.0,15030.0,1107.0,623.0,108.0
2015-12-12,436.05,1.32,0.0,0.0,0.0,10109.0,804.0,546.0,62.0
2015-12-13,432.98,1.19,0.0,0.0,0.0,9965.0,895.0,580.0,66.0
2015-12-14,443.81,1.16,0.0,0.0,0.0,10789.0,1065.0,684.0,156.0
2015-12-15,465.35,1.19,0.0,0.0,0.0,13363.0,1018.0,642.0,137.0
2015-12-16,454.97,1.24,0.0,0.0,0.0,12503.0,1122.0,653.0,126.0
2015-12-17,455.95,1.19,0.0,0.0,0.0,10082.0,1001.0,698.0,201.0
2015-12-18,463.43,1.19,0.0,0.0,0.0,8657.0,795.0,674.0,239.0
2015-12-19,462.11,1.24,0.0,0.0,0.0,7633.0,674.0,450.0,107.0
2015-12-20,442.57,1.11,0.0,0.0,0.0,7718.0,745.0,453.0,118.0
2015-12-21,437.93,1.16,0.0,0.0,0.0,9199.0,804.0,587.0,161.0
2015-12-22,435.38,1.11,0.0,0.0,0.0,8303.0,817.0,519.0,168.0
2015-12-23,442.63,1.11,0.0,0.0,0.0,8266.0,791.0,518.0,126.0
2015-12-24,456.19,1.14,0.0,0.0,0.0,7148.0,652.0,385.0,72.0
2015-12-25,455.86,1.08,0.0,0.0,0.0,6632.0,576.0,333.0,69.0
2015-12-26,417.11,1.19,0.0,0.0,0.0,8664.0,731.0,385.0,52.0
2015-12-27,422.83,1.11,0.0,0.0,0.0,13392.0,775.0,463.0,57.0
2015-12-28,420.98,1.05,0.0,0.0,0.0,9782.0,1216.0,534.0,92.0
2015-12-29,432.27,1.11,0.0,0.0,0.0,8690.0,910.0,446.0,130.0
2015-12-30,425.27,1.08,0.0,0.0,0.0,8638.0,883.0,398.0,110.0
2015-12-31,429.72,1.0,0.0,0.0,0.0,7240.0,677.0,435.0,92.0
2016-01-01,434.45,1.25,0.0,0.0,0.0,6245.0,629.0,333.0,52.0
2016-01-02,433.48,1.29,0.0,0.0,0.0,7707.0,765.0,434.0,62.0
2016-01-03,429.32,1.38,0.0,0.0,0.0,9635.0,744.0,516.0,84.0
2016-01-04,433.42,1.38,0.0,0.0,0.0,9914.0,1005.0,691.0,129.0
2016-01-05,432.44,1.42,0.0,0.0,0.0,9817.0,1062.0,663.0,145.0
2016-01-06,429.61,1.29,0.0,0.0,0.0,8812.0,963.0,797.0,166.0
2016-01-07,458.53,1.59,0.0,0.0,0.0,10472.0,1127.0,864.0,137.0
2016-01-08,454.07,1.55,0.0,0.0,0.0,8982.0,991.0,669.0,130.0
2016-01-09,449.62,1.38,0.0,0.0,0.0,7506.0,781.0,498.0,81.0
2016-01-10,449.48,1.29,0.0,0.0,0.0,7441.0,858.0,669.0,70.0
2016-01-11,449.19,1.38,0.0,0.0,0.0,9126.0,1039.0,846.0,118.0
2016-01-12,433.52,1.29,0.0,0.0,0.0,8556.0,1404.0,756.0,153.0
2016-01-13,432.0,1.34,0.0,0.0,0.0,8535.0,1051.0,816.0,120.0
2016-01-14,430.42,1.34,0.0,0.0,0.0,8500.0,998.0,731.0,154.0
2016-01-15,359.58,1.9,0.0,0.0,0.0,10379.0,1086.0,952.0,144.0
2016-01-16,388.52,1.81,0.0,0.0,0.0,9734.0,875.0,835.0,74.0
2016-01-17,380.85,1.59,0.0,0.0,0.0,10163.0,1220.0,688.0,81.0
2016-01-18,386.36,1.59,0.0,0.0,0.0,11240.0,1326.0,933.0,143.0
2016-01-19,378.62,1.55,0.0,0.0,0.0,10285.0,1261.0,903.0,187.0
2016-01-20,419.19,1.59,0.0,0.0,0.0,9594.0,1173.0,930.0,174.0
2016-01-21,410.96,1.46,0.0,0.0,0.0,9741.0,1222.0,1310.0,179.0
2016-01-22,382.62,1.42,0.0,0.0,0.0,8986.0,1140.0,989.0,234.0
2016-01-23,386.54,1.42,0.0,0.0,0.0,6951.0,796.0,952.0,89.0
2016-01-24,403.04,1.42,0.0,0.0,0.0,7644.0,845.0,1246.0,92.0
2016-01-25,391.5,1.38,0.0,0.0,0.0,8952.0,1164.0,1763.0,589.0
2016-01-26,392.18,1.38,0.0,0.0,0.0,8795.0,1163.0,1685.0,214.0
2016-01-27,395.14,1.38,0.0,0.0,0.0,10330.0,1208.0,1470.0,190.0
2016-01-28,379.27,1.34,0.0,0.0,0.0,10867.0,1068.0,1251.0,183.0
2016-01-29,378.23,1.34,0.0,0.0,0.0,9933.0,1027.0,1060.0,128.0
2016-01-30,377.76,1.25,0.0,0.0,0.0,7305.0,778.0,720.0,62.0
2016-01-31,367.39,1.29,0.0,0.0,0.0,6889.0,931.0,864.0,79.0
2016-02-01,371.76,1.34,0.0,0.0,0.0,8159.0,1029.0,1094.0,168.0
2016-02-02,373.69,1.25,0.0,0.0,0.0,8575.0,1195.0,988.0,131.0
2016-02-03,369.9,1.34,0.0,0.0,0.0,8334.0,1425.0,1043.0,137.0
2016-02-04,389.65,1.25,0.0,0.0,0.0,8405.0,1146.0,1073.0,168.0
2016-02-05,386.26,1.25,0.0,0.0,0.0,7286.0,931.0,923.0,158.0
2016-02-06,374.75,1.21,0.0,0.0,0.0,6576.0,863.0,641.0,115.0
2016-02-07,375.07,1.21,0.0,0.0,0.0,7257.0,897.0,801.0,110.0
2016-02-08,371.86,1.21,0.0,0.0,0.0,7862.0,1154.0,1223.0,128.0
2016-02-09,374.57,1.42,0.0,0.0,0.0,8240.0,1128.0,1562.0,159.0
2016-02-10,380.65,1.38,0.0,0.0,0.0,8415.0,1343.0,1988.0,149.0
2016-02-11,378.25,1.46,0.0,0.0,0.0,8508.0,1164.0,1896.0,147.0
2016-02-12,384.42,1.29,0.0,0.0,0.0,8265.0,1252.0,2090.0,123.0
2016-02-13,393.06,1.29,0.0,0.0,0.0,7304.0,984.0,1419.0,40.0
2016-02-14,408.24,1.38,0.0,0.0,0.0,8707.0,870.0,1091.0,56.0
2016-02-15,400.3,1.42,0.0,0.0,0.0,11516.0,1174.0,1587.0,115.0
2016-02-16,407.97,1.42,0.0,0.0,0.0,11652.0,1300.0,1602.0,186.0
2016-02-17,415.66,1.42,0.0,0.0,0.0,11247.0,1278.0,1695.0,307.0
2016-02-18,422.56,1.64,0.0,0.0,0.0,22016.0,1328.0,1138.0,213.0
2016-02-19,421.21,1.55,0.0,0.0,0.0,15488.0,1208.0,1285.0,145.0
2016-02-20,438.54,1.46,0.0,0.0,0.0,11468.0,920.0,1613.0,76.0
2016-02-21,440.69,1.59,0.0,0.0,0.0,11411.0,940.0,1245.0,91.0
2016-02-22,440.39,1.38,0.0,0.0,0.0,11126.0,1121.0,1596.0,143.0
2016-02-23,421.63,1.55,0.0,0.0,0.0,10140.0,1164.0,1695.0,168.0
2016-02-24,426.32,1.42,0.0,0.0,0.0,9726.0,1207.0,1459.0,167.0
2016-02-25,425.34,1.38,0.0,0.0,0.0,9689.0,1101.0,1619.0,165.0
2016-02-26,434.75,1.42,0.0,0.0,0.0,8563.0,1124.0,1968.0,116.0
2016-02-27,434.4,1.55,0.0,0.0,0.0,7438.0,1096.0,1512.0,65.0
2016-02-28,434.68,1.29,0.0,0.0,0.0,7501.0,971.0,1299.0,56.0
2016-02-29,438.68,1.34,0.0,0.0,0.0,8818.0,1105.0,1435.0,132.0
2016-03-01,435.0,1.38,0.0,0.0,0.0,9774.0,1282.0,1686.0,162.0
2016-03-02,423.13,1.25,0.0,0.0,0.0,9169.0,1251.0,2139.0,133.0
2016-03-03,421.43,1.51,0.0,0.0,0.0,9718.0,1266.0,2837.0,182.0
2016-03-04,409.93,1.29,0.0,0.0,0.0,8221.0,1067.0,2030.0,119.0
2016-03-05,398.56,1.38,0.0,0.0,0.0,7319.0,987.0,2628.0,67.0
2016-03-06,405.6,1.29,0.0,0.0,0.0,7807.0,1286.0,2129.0,78.0
2016-03-07,413.92,1.34,0.0,0.0,0.0,9903.0,1395.0,1950.0,143.0
2016-03-08,412.79,1.38,0.0,0.0,0.0,9547.0,1226.0,1647.0,157.0
2016-03-09,413.97,1.34,0.0,0.0,0.0,8667.0,1279.0,1619.0,165.0
2016-03-10,417.09,1.51,0.0,0.0,0.0,8231.0,1226.0,1642.0,159.0
2016-03-11,420.78,1.25,0.0,0.0,0.0,7550.0,1128.0,1364.0,111.0
2016-03-12,410.35,1.29,0.0,0.0,0.0,6256.0,984.0,1966.0,51.0
2016-03-13,413.09,1.29,0.0,0.0,0.0,7127.0,1062.0,2460.0,82.0
2016-03-14,416.81,1.42,0.0,0.0,0.0,10334.0,1337.0,2556.0,143.0
2016-03-15,417.28,1.29,0.0,0.0,0.0,9939.0,1619.0,2249.0,150.0
2016-03-16,418.38,1.34,0.0,0.0,0.0,8767.0,1308.0,1925.0,152.0
2016-03-17,420.43,1.29,0.0,0.0,0.0,8000.0,1117.0,1750.0,153.0
2016-03-18,409.52,1.29,0.0,0.0,0.0,7261.0,1052.0,1728.0,116.0
2016-03-19,410.83,1.21,0.0,0.0,0.0,5803.0,924.0,1453.0,45.0
2016-03-20,413.27,1.25,0.0,0.0,0.0,6392.0,1041.0,2129.0,70.0
2016-03-21,412.75,1.25,0.0,0.0,0.0,7624.0,1204.0,2742.0,141.0
2016-03-22,418.34,1.25,0.0,0.0,0.0,8206.0,1102.0,1990.0,114.0
2016-03-23,419.36,1.25,0.0,0.0,0.0,8114.0,1194.0,1795.0,121.0
2016-03-24,416.09,1.21,0.0,0.0,0.0,8782.0,1024.0,1768.0,106.0
2016-03-25,417.97,1.21,0.0,0.0,0.0,7324.0,943.0,1335.0,91.0
2016-03-26,418.44,1.16,0.0,0.0,0.0,6252.0,839.0,1022.0,56.0
2016-03-27,427.51,1.25,0.0,0.0,0.0,6509.0,1015.0,1157.0,44.0
2016-03-28,424.99,1.25,0.0,0.0,0.0,7847.0,1148.0,3924.0,124.0
2016-03-29,417.73,1.29,0.0,0.0,0.0,8713.0,1256.0,3200.0,165.0
2016-03-30,415.49,1.34,0.0,0.0,0.0,8453.0,1119.0,2135.0,155.0
2016-03-31,417.35,1.34,0.0,0.0,0.0,8131.0,1066.0,1882.0,166.0
2016-04-01,418.73,1.21,0.0,0.0,0.0,7467.0,1032.0,1528.0,108.0
2016-04-02,421.69,1.21,0.0,0.0,0.0,6114.0,872.0,1148.0,51.0
2016-04-03,422.07,1.21,0.0,0.0,0.0,7076.0,923.0,1211.0,58.0
2016-04-04,421.82,1.21,0.0,0.0,0.0,8360.0,1159.0,1537.0,156.0
2016-04-05,424.63,1.25,0.0,0.0,0.0,9526.0,1200.0,1448.0,197.0
2016-04-06,424.02,1.29,0.0,0.0,0.0,8212.0,1219.0,1455.0,203.0
2016-04-07,423.55,1.25,0.0,0.0,0.0,8289.0,1185.0,1544.0,167.0
2016-04-08,421.06,1.25,0.0,0.0,0.0,8760.0,1046.0,1277.0,145.0
2016-04-09,420.36,1.16,0.0,0.0,0.0,6351.0,860.0,1173.0,54.0
2016-04-10,423.38,1.25,0.0,0.0,0.0,6910.0,888.0,1173.0,68.0
2016-04-11,424.86,1.29,0.0,0.0,0.0,9268.0,1282.0,1537.0,168.0
2016-04-12,427.53,1.25,0.0,0.0,0.0,8641.0,1213.0,1536.0,181.0
2016-04-13,425.76,1.21,0.0,0.0,0.0,9055.0,1154.0,1407.0,158.0
2016-04-14,426.16,1.16,0.0,0.0,0.0,8202.0,1036.0,1358.0,147.0
2016-04-15,431.25,1.21,0.0,0.0,0.0,7162.0,951.0,1191.0,126.0
2016-04-16,432.46,1.21,0.0,0.0,0.0,5785.0,738.0,950.0,50.0
2016-04-17,429.64,1.21,0.0,0.0,0.0,6340.0,921.0,1014.0,81.0
2016-04-18,430.78,1.16,0.0,0.0,0.0,7743.0,1383.0,1265.0,163.0
2016-04-19,437.22,1.25,0.0,0.0,0.0,9076.0,1159.0,1264.0,163.0
2016-04-20,443.24,1.29,0.0,0.0,0.0,8403.0,1253.0,1323.0,163.0
2016-04-21,451.88,1.42,0.0,0.0,0.0,11381.0,1371.0,1412.0,149.0
2016-04-22,448.45,1.51,0.0,0.0,0.0,9665.0,1177.0,1238.0,155.0
2016-04-23,454.07,1.38,0.0,0.0,0.0,7170.0,968.0,884.0,74.0
2016-04-24,463.09,1.42,0.0,0.0,0.0,8433.0,1067.0,890.0,75.0
2016-04-25,462.37,1.38,0.0,0.0,0.0,9045.0,1517.0,1371.0,182.0
2016-04-26,468.16,1.38,0.0,0.0,0.0,9250.0,1191.0,1263.0,181.0
2016-04-27,446.06,1.38,0.0,0.0,0.0,8777.0,1191.0,1335.0,165.0
2016-04-28,451.44,1.55,0.0,0.0,0.0,9540.0,1303.0,1279.0,155.0
2016-04-29,457.12,1.46,0.0,0.0,0.0,7765.0,975.0,1282.0,138.0
2016-04-30,449.58,1.55,0.0,0.0,0.0,6176.0,770.0,980.0,78.0
2016-05-01,454.03,1.21,0.0,0.0,0.0,6593.0,873.0,1050.0,71.0
2016-05-02,446.77,4.31,0.0,0.0,0.0,88391.0,2707.0,2051.0,373.0
2016-05-03,453.1,2.54,0.0,0.0,0.0,43326.0,2055.0,1871.0,331.0
2016-05-04,449.5,1.72,0.0,0.0,0.0,20101.0,1489.0,1636.0,256.0
2016-05-05,450.17,1.68,0.0,0.0,0.0,25386.0,1587.0,1753.0,221.0
2016-05-06,461.45,1.68,0.0,0.0,0.0,17048.0,1407.0,1871.0,231.0
2016-05-07,460.78,1.51,0.0,0.0,0.0,11166.0,1080.0,1326.0,153.0
2016-05-08,460.73,1.51,0.0,0.0,0.0,11207.0,1082.0,1365.0,150.0
2016-05-09,462.13,1.42,0.0,0.0,0.0,13087.0,1295.0,1927.0,313.0
2016-05-10,451.98,1.59,0.0,0.0,0.0,12193.0,1356.0,2063.0,331.0
2016-05-11,453.16,1.38,0.0,0.0,0.0,10845.0,1296.0,1900.0,285.0
2016-05-12,456.04,1.38,0.0,0.0,0.0,11455.0,1203.0,2001.0,314.0
2016-05-13,457.06,1.51,0.0,0.0,0.0,9489.0,1041.0,1831.0,261.0
2016-05-14,457.21,1.29,0.0,0.0,0.0,12031.0,1239.0,1518.0,298.0
2016-05-15,459.04,1.25,0.0,0.0,0.0,11799.0,1196.0,1803.0,387.0
2016-05-16,454.31,1.34,0.0,0.0,0.0,11516.0,1190.0,3160.0,652.0
2016-05-17,453.88,1.38,0.0,0.0,0.0,8974.0,1284.0,3386.0,297.0
2016-05-18,454.27,1.34,0.0,0.0,0.0,9947.0,1261.0,3283.0,311.0
2016-05-19,436.8,1.46,0.0,0.0,0.0,12168.0,1302.0,3380.0,228.0
2016-05-20,443.09,1.34,0.0,0.0,0.0,8393.0,1205.0,3080.0,179.0
2016-05-21,442.9,1.25,0.0,0.0,0.0,6660.0,863.0,2105.0,106.0
2016-05-22,439.12,1.34,0.0,0.0,0.0,7085.0,977.0,2800.0,115.0
2016-05-23,444.82,1.38,0.0,0.0,0.0,8706.0,1344.0,3791.0,232.0
2016-05-24,446.0,1.29,0.0,0.0,0.0,8943.0,1200.0,3236.0,212.0
2016-05-25,450.34,1.38,0.0,0.0,0.0,8226.0,1426.0,4014.0,246.0
2016-05-26,454.45,1.29,0.0,0.0,0.0,8012.0,1189.0,3128.0,278.0
