date,cdd,vdd_30d_ma,vdd_365d_ma,vdd_multiple
2013-03-24,9461459.113991737,416682636.517216,82647328.09516592,8.12807398104749
2013-03-25,12794530.339740276,444373455.5875611,85318935.99583094,11.50652315936339
2013-03-26,9184428.517578125,462493007.39002055,87259953.3052177,8.19820673902864
2013-03-27,10271183.893646717,460419317.94934493,89754458.62098965,10.240920181178513
2013-03-28,10067172.6792655,484544784.22956955,92341733.07605694,10.307919779246118
2013-03-29,8436538.118152618,507305956.7754529,94404846.33506417,8.062557152185336
2013-03-30,15857644.186704159,531562453.15150887,98236304.99640034,15.012381719950952
2013-03-31,3206388.587513447,534183356.44912803,99040544.61813095,3.0205412981971755
2013-04-01,25186906.995709896,615392930.5508496,106080792.78283238,24.272845456101503
2013-04-02,12274635.125219822,657348444.9351537,109870657.21398056,12.657757721234814
2013-04-03,35716407.97278404,811766375.197529,122936462.77267627,38.98877389054777
2013-04-04,11043411.54080534,844985083.2671214,126921537.54858772,11.590569100910237
2013-04-05,33955695.306667805,970596872.7680345,140098273.63200966,34.406922946074104
2013-04-06,11583361.90690136,1007467572.0585178,144611735.4329028,11.5055261547518
2013-04-07,11938405.331694126,1064795236.463794,149767310.6823978,12.616977545305103
2013-04-08,18535212.69025898,1166150723.779355,159329285.6767977,21.931048529620526
2013-04-09,49699848.415643215,1541173819.117451,190508040.89824796,59.87209336472168
2013-04-10,35980437.60880566,1698098122.0510647,204242484.3656444,24.580519844277518
2013-04-11,22544407.87711811,1749490969.4618704,209383876.51971623,9.098133520501037
2013-04-12,12748797.092429161,1771662977.007052,212105799.1457344,4.808467149422793
2013-04-13,10205979.458957672,1791957404.7928317,214589354.71064445,4.280446029323128
2013-04-14,9339597.311210632,1810748359.4842482,217049755.59654513,4.171734526183837
2013-04-15,10226568.891562939,1833736316.579525,219379683.40449637,3.942068768147811
2013-04-16,24491973.466329098,1879957924.4536052,223830853.0602766,7.330931924214071
2013-04-17,9157629.82713461,1900656480.5517383,226002440.03300858,3.546314643124039
2013-04-18,3705493.2691726685,1895580813.0846128,226995578.6344007,1.6529760213556906
2013-04-19,5180892.786212444,1899155668.0902326,228627896.9444256,2.6513144899994474
2013-04-20,5254714.011712074,1887556304.2296364,230410395.83457416,2.889506191213346
2013-04-21,9618125.904184341,1891473315.2610197,233585005.11322516,4.997134808229708
2013-04-22,5561564.436345577,1894944904.984704,235403111.96347347,2.8823359877223806
2013-04-23,11014338.21897459,1923404148.9155593,239553146.9647852,6.368277496447723
2013-04-24,12307098.71386242,1952621632.9768198,244610626.39706978,7.596762504461445
2013-04-25,7609606.639734745,1965981698.4662242,247376697.08740708,4.512054348926434
2013-04-26,3115499.3816690445,1949233730.1545446,248482871.90032482,1.6770942564573064
2013-04-27,6692599.202099323,1946127373.5147042,250819044.3752749,3.4234261587593697
