date,btc_price,sth_rup,sth_rul,sth_nupl,lth_rup,lth_rul,lth_nupl
2022-01-28,37754.5378905794,0.0009934351183099276,0.257093925042658,-0.2561004899243481,0.4823957197247018,0.20623162909166676,0.27616409063303504
2022-01-29,38211.0860525392,0.001357795602329134,0.23215616845818993,-0.2307983728558608,0.4839396578455242,0.20309031989103216,0.280849337954492
2022-01-30,37947.4917904629,0.001043754837704488,0.2503878366726863,-0.24934408183498183,0.48287037701434643,0.20559687640638583,0.27727350060796063
2022-01-31,38518.7099564129,0.0015208672921742862,0.24008578439314768,-0.23856491710097338,0.48487174285992535,0.1978725546338893,0.28699918822603604
2022-02-01,38760.2566778841,0.001719093079784636,0.23742986000861502,-0.2357107669288304,0.480715274883286,0.19644451079615857,0.2842707640871275
2022-02-02,36935.2015224288,0.00029422090184853995,0.2775544730398847,-0.2772602521380361,0.47380344095860766,0.2201903447439348,0.2536130962146729
2022-02-03,37307.4534756288,0.0005056834384701281,0.2516393589660446,-0.2511336755275745,0.47507355051843425,0.21558830426143782,0.2594852462569964
2022-02-04,41581.992365089,0.005491497438665711,0.19003911581083457,-0.18454761837216888,0.49130789502491223,0.15524449212500155,0.33606340289991066
2022-02-05,41444.7014378814,0.005164995728055305,0.2087361602723557,-0.20357116454430038,0.4906761816276382,0.1572328145656669,0.3334433670619713
2022-02-06,42434.8565934934,0.006626540634795223,0.17494908514471602,-0.1683225445099208,0.4943847879303057,0.15296162605165226,0.34142316187865346
2022-02-07,43888.5171923911,0.008593599379666689,0.15806838142731,-0.1494747820476433,0.49949126588347154,0.14622227456367873,0.35326899131979284
2022-02-08,44093.2252227645,0.008547038058925706,0.1686412157506418,-0.1600941776917161,0.5000268071357584,0.14604913831255573,0.3539776688232027
2022-02-09,44427.1310356663,0.008941638234567183,0.16427289340593493,-0.15533125517136775,0.5010028424854942,0.14527449119400015,0.35572835129149405
2022-02-10,43585.622305455,0.00721478163972056,0.16687612617341938,-0.15966134453369882,0.49767359077234224,0.14949120124669502,0.34818238952564723
2022-02-11,42421.3845903464,0.005188411467907904,0.1856425837961147,-0.1804541723282068,0.49312274022371894,0.15498584939261328,0.33813689083110565
2022-02-12,42249.4882063866,0.0046941437846412136,0.2079688804912901,-0.20327473670664886,0.4923882003046342,0.15592263591508607,0.3364655643895481
2022-02-13,42088.0385518948,0.004484618944641076,0.20944720513754514,-0.20496258619290406,0.4916631411844123,0.15709800653976785,0.33456513464464444
2022-02-14,42583.7069950108,0.00508211515579403,0.19086052836528,-0.18577841320948596,0.49343014878754315,0.1551033076531285,0.3383268411344147
2022-02-15,44567.362408842,0.008358084972179183,0.15842926859079584,-0.15007118361861665,0.5003045048147304,0.14636045767273798,0.35394404714199246
2022-02-16,43911.7812747083,0.006996516216234987,0.15757879810284003,-0.15058228188660505,0.49786535403058685,0.14913264982449412,0.3487327042060927
2022-02-17,40572.5787254018,0.002749680108684519,0.21402392347094853,-0.21127424336226402,0.48504076936071117,0.1703693320403403,0.31467143732037084
2022-02-18,40033.5993673829,0.0022326261971701285,0.21889614143217953,-0.2166635152350094,0.4828062238351393,0.17781374685778167,0.30499247697735765
2022-02-19,40135.9085817186,0.002331214904480475,0.22692828608421917,-0.22459707117973868,0.4831213653382464,0.17769602975138954,0.30542533558685686
2022-02-20,38398.6858875527,0.0008452941209429438,0.2561076579708346,-0.2552623638498917,0.4765510656706585,0.2088266859921836,0.26772437967847496
2022-02-21,37065.5463296146,0.00020306629811706558,0.27671071310392364,-0.2765076468058066,0.4714094359574535,0.22700934722783028,0.2444000887296232
2022-02-22,38273.7589086326,0.0008685188743565102,0.23820088175696,-0.23733236288260348,0.475702840307535,0.21164133247699182,0.26406150783054316
2022-02-23,37266.670760206,0.000284582390527054,0.26897121642974386,-0.26868663403921683,0.4716083978806288,0.22631071099794797,0.24529768688268083
2022-02-24,38373.3567294839,0.0009582234683221339,0.23170439187179798,-0.23074616840347584,0.4754978322989396,0.21035001664231096,0.26514781565662865
2022-02-25,39247.0606836865,0.001879776352707643,0.2258617179816542,-0.22398194162894655,0.4784777664519501,0.19894492800091343,0.2795328384510367
2022-02-26,39145.2857313199,0.0017286605465928143,0.21978573892419914,-0.21805707837760632,0.4780005069383445,0.20352077983958106,0.27447972709876345
2022-02-27,38000.1320731195,0.0006583055472849593,0.25654931262690167,-0.2558910070796167,0.47366780171483375,0.21645022468076974,0.257217577034064
2022-02-28,43208.3022431446,0.007657290299036836,0.1502906916582491,-0.14263340135921226,0.49138289646151073,0.15345888839181498,0.33792400806969575
2022-03-01,44433.8329941324,0.00981598235206426,0.13317094125273182,-0.12335495890066756,0.49543858762102416,0.14697608900371995,0.3484624986173042
2022-03-02,43938.3473929568,0.008376519166856127,0.16006612911583393,-0.1516896099489778,0.49350727834928876,0.14871114468709454,0.3447961336621942
2022-03-03,42476.3495419097,0.005433445845715672,0.18551448473912607,-0.1800810388934104,0.48798284851785034,0.1574244913339855,0.33055835718386484
2022-03-04,39214.1164340164,0.0015064715302992708,0.2421444922655873,-0.24063802073528803,0.4758410835851341,0.19727143496289912,0.278569648622235
2022-03-05,39404.4290408575,0.001743030555505724,0.22821918796710947,-0.22647615741160373,0.4764335509369987,0.19558590910356755,0.28084764183343114
2022-03-06,38416.1139211941,0.0007797343555093819,0.25356047961482714,-0.25278074525931776,0.47285430339045476,0.20786781598825116,0.2649864874022036
2022-03-07,38039.9536778358,0.0005429281222906106,0.25344655378307324,-0.2529036256607826,0.4712118248470756,0.21397770819580314,0.25723411665127244
2022-03-08,38755.8124052357,0.0011921966307848614,0.24474082853267823,-0.24354863190189335,0.4734477502095238,0.20533708608572,0.2681106641238038
