date,btc_price,rhodl_ratio,realized_cap_1w,realized_cap_1_2y
2019-09-05,10650.4380874233,0.12593632510192262,4.355389594451312,34.58406135740751
2019-09-06,10419.2605180637,0.1299871610627344,4.4535636955874365,34.26156598218233
2019-09-07,10582.7176672262,0.17845908448440015,6.106613601854178,34.21856398903572
2019-09-08,10506.912778104,0.18168267416548697,6.206745899146191,34.162563533673726
2019-09-09,10405.0709243931,0.14697798297710968,5.01156426433661,34.09738086497697
2019-09-10,10242.2343873083,0.15456854577825277,5.268133599871491,34.08283084599414
2019-09-11,10194.8001037375,0.14734326663145905,5.007099778074,33.98254899966322
2019-09-12,10536.5252600889,0.17347323144806218,5.884115896109198,33.91944593982444
2019-09-13,10385.1022594933,0.15187034080318346,5.1518895994908585,33.9229475106496
2019-09-14,10341.6091653141,0.1593066230582558,5.399172593266189,33.891701987128314
2019-09-15,10419.0132295664,0.16768918801413984,5.678477565398006,33.863110869850395
2019-09-16,10304.588195825,0.1308509303471047,4.427747329462268,33.83810354054727
2019-09-17,10210.6967184019,0.12899807659986628,4.359428040692587,33.794519698265844
2019-09-18,10235.6860675804,0.10009522245743398,3.3746651078085375,33.71454725767388
2019-09-19,10284.681039902,0.10621816819150381,3.5797642661551055,33.701995874199646
2019-09-20,10296.949839127,0.10095189220701241,3.399275760108961,33.67223422755059
2019-09-21,10125.0649029007,0.1251590942160798,4.211085874528512,33.64586409724507
2019-09-22,10085.1330602805,0.13042015759215106,4.391817897854711,33.67437962763986
2019-09-23,9865.87460853742,0.11223182546549049,3.7767107550573233,33.65097858288514
2019-09-24,8772.43391367457,0.0865292534928323,2.907786206743599,33.60466072880736
2019-09-25,8593.33456543955,0.09523031860388204,3.205696296860036,33.662559821881736
2019-09-26,8219.82403541841,0.1327334104547593,4.479278751888824,33.746430055118154
2019-09-27,8375.17846754462,0.16254041398577462,5.479893029400044,33.71403391331118
2019-09-28,8395.21296352117,0.17666423323507985,5.960943256569254,33.74165300701966
2019-09-29,8181.09311495935,0.18892738662917122,6.380243211520084,33.77087528365222
2019-09-30,8313.71979249385,0.17411004816337186,5.881386250671937,33.779706069309015
2019-10-01,8399.89134533326,0.161930557811509,5.477571006096317,33.82666669049791
2019-10-02,8579.7918565564,0.13968873802374865,4.72405765291883,33.81845752028834
2019-10-03,8421.93643888283,0.10312242883788207,3.4879500773645953,33.82338950576865
2019-10-04,8328.35883521631,0.10021423123548064,3.3911140920357186,33.83864796674808
2019-10-05,8340.82820462157,0.10386513057195483,3.514974801357656,33.84172129762626
2019-10-06,8095.53335343318,0.09936849578577567,3.3610596293170194,33.824197525974284
2019-10-07,8334.29635813174,0.07654801735267242,2.5857631390986677,33.779622628049616
2019-10-08,8288.86617075195,0.07231952686266495,2.4379137624352136,33.710311283767396
2019-10-09,8599.85742361521,0.07238110967185588,2.437298629589476,33.67313157589206
2019-10-10,8650.27324196,0.07356976246156571,2.4766191420487234,33.66354680487867
2019-10-11,8276.35713774535,0.07734811439894639,2.605397285220632,33.684043954614125
2019-10-12,8347.46262435701,0.0945823148427423,3.183507221352023,33.65858857065505
2019-10-13,8297.34972411386,0.09348370494253849,3.145029487243339,33.64254218611137
2019-10-14,8377.12391745221,0.07969769946335668,2.65846891178212,33.35690904107499
2019-10-15,8356.77477822925,0.09883756461198355,3.282584066862651,33.21190763602298
2019-10-16,8007.76895264893,0.10608762630912466,3.51824473102487,33.163572920117865
2019-10-17,8176.30447974039,0.10558684466286047,3.4968978776690816,33.11868906429301
2019-10-18,7980.23332695576,0.13451916392897356,4.4442172815489425,33.037800353082034
2019-10-19,8122.39178534545,0.1501465323694274,4.949248673683241,32.962790386033575
2019-10-20,8232.43522600217,0.15184756710457867,4.999420491063725,32.923941992568004
2019-10-21,8225.77367865012,0.10833523992274724,3.5343442596653105,32.624142081428126
2019-10-22,8055.68330776575,0.11201167455150528,3.658710839974493,32.66365630746947
2019-10-23,7564.28642947329,0.11341259521208844,3.705101890858299,32.669227645567354
2019-10-24,7454.82692517236,0.08323650241615942,2.720859527526718,32.68829718388665
2019-10-25,8820.18462530599,0.08676539600452517,2.821566351609563,32.51948912285731
2019-10-26,9246.95611239457,0.10786341455906932,3.5157717788037806,32.594664216553575
2019-10-27,9543.71381079162,0.1643679731888864,5.347429775850283,32.533282926748676
2019-10-28,9238.81899592666,0.11307851899434736,3.668151221708476,32.43897474366322
2019-10-29,9423.81549073234,0.15563957324526145,5.0334717002807405,32.34056477621438
2019-10-30,9196.11033671131,0.17225949280377967,5.565563740256585,32.30918453124847
2019-10-31,9220.16964042512,0.16648541214736667,5.391872378256477,32.386455417990575
2019-11-01,9315.30007544309,0.1817782096578806,5.825839179447311,32.049161395152645
2019-11-02,9360.41390878478,0.21571418391847505,6.898222690307078,31.978530873584678
2019-11-03,9327.00812798991,0.2123345643093322,6.777501153903612,31.918972664431806
2019-11-04,9435.21244606531,0.15084257987766955,4.808014766888305,31.874386998601544
2019-11-05,9310.79075857969,0.13501570531024093,4.281066224169253,31.707912900444885
2019-11-06,9318.96225702737,0.17593124598382084,5.539350491147989,31.485882227295793
2019-11-07,9308.77692698598,0.1681496047191764,5.281479832056901,31.409409738889394
2019-11-08,8906.6867536001,0.1344066415645001,4.215585082232343,31.364410516941117
2019-11-09,8861.47667313982,0.16504328357807352,5.174900172871815,31.3548062101166
2019-11-10,9192.16082172047,0.17478358958515613,5.474907803725664,31.3239235829874
2019-11-11,8802.80543630773,0.1554174035633057,4.861716357756418,31.281672748934515
2019-11-12,8980.77735272324,0.11634145803529361,3.6255213957691255,31.16276396217485
2019-11-13,8781.66304199267,0.10700270873182124,3.319064594586088,31.018510035148672
2019-11-14,8758.30209690455,0.10918143042602485,3.385615864603426,31.009081410573085
2019-11-15,8694.24762695861,0.09956708684194022,3.0794863957579794,30.92875862328454
2019-11-16,8724.86624259459,0.12104784154223361,3.7391089043108985,30.889513242632443
2019-11-17,8736.2305019683,0.12562389732748222,3.870144298217864,30.80738920341718
2019-11-18,8183.52250090844,0.10656569292702688,3.267458374602053,30.66144727121058
2019-11-19,8116.93378357067,0.10633608560593522,3.2622854514535624,30.679006405624882
2019-11-20,8320.62692140835,0.10639240249351306,3.257906513398371,30.621608658541305
2019-11-21,7848.08525181198,0.10343984023742314,3.157824289720838,30.528124197337846
2019-11-22,7448.21207152243,0.10365139943021305,3.161291612765661,30.49926609909509
2019-11-23,7321.42442523596,0.14439461425305458,4.3815727116331304,30.344433096059475
2019-11-24,7057.93999031244,0.14701236661153222,4.45232204832728,30.28535728624902
2019-11-25,7186.68347802699,0.13326226090105325,4.025741456905594,30.209163717361008
2019-11-26,7165.70528160955,0.13954491754285306,4.207748192122951,30.153360410498557
2019-11-27,7733.72544804235,0.1390668820317732,4.200387024774036,30.204078522551157
2019-11-28,7666.29511075556,0.15497551886597935,4.664627694249064,30.099126161229172
2019-11-29,7779.62798450312,0.13711284871170099,4.105054544698489,29.939240437852348
2019-11-30,7787.01148823109,0.15011978947965093,4.516101072432831,30.083316051046012
2019-12-01,7574.12634448035,0.14244378992521442,4.319462098142661,30.323976218341684
2019-12-02,7305.57492476491,0.12155181757248154,3.6612121593349216,30.120587519406982
2019-12-03,7545.41083235614,0.12255437129771427,3.726348842980172,30.405678749132235
2019-12-04,7193.98071276996,0.09915951322872414,3.1132878337703787,31.396763985611553
2019-12-05,7608.62942688998,0.11938973524444613,3.7928696895659195,31.76880894994999
2019-12-06,7735.39632168443,0.09487931387987858,3.03880876650248,32.02814862626164
2019-12-07,7502.35128979071,0.11613970177985143,3.6620599607594015,31.53150821500315
2019-12-08,7733.8762168362,0.13010803578627006,4.057244419274485,31.183657448640346
2019-12-09,7344.56120236195,0.10289700855197476,3.1893219629514262,30.995283612549862
2019-12-10,7440.81241755944,0.09483778830622178,2.926974749727758,30.862958763619076
2019-12-11,7424.4229027858,0.10026991450466724,3.072506366584078,30.642355503764417
2019-12-12,7427.69858326886,0.08524028712481756,2.5655962789150792,30.09840024539418
2019-12-13,7483.45805449416,0.10171843722690815,3.0397233994583237,29.883701345877622
2019-12-14,7136.72769752214,0.11648828184883084,3.4476294445125912,29.59636273961572
2019-12-15,7376.47508854449,0.12082554932025723,3.5483355163218357,29.367427140072046
2019-12-16,7129.41866768372,0.10283225758654739,2.9945798262808982,29.121016075724587
2019-12-17,6854.12393636706,0.07555653227948823,2.184670780334412,28.914386545073047
2019-12-18,7280.76719338046,0.09100947418728332,2.6196239309912293,28.784079398156408
2019-12-19,7452.18905169472,0.11380067104113904,3.252564796687891,28.581244441977727
2019-12-20,7408.17857141814,0.12172564228371036,3.4181186147534084,28.08051410225198
2019-12-21,7430.24414028109,0.1459070014220615,4.068668061938407,27.885351780817384
2019-12-22,7510.99925021541,0.15738521805365208,4.359760370031667,27.701206148505253
2019-12-23,7318.88146882871,0.13280523710327727,3.651276872149371,27.493470527144353
2019-12-24,7539.52777818475,0.12471633834178182,3.408071355201899,27.32658287210269
2019-12-25,7196.85713646088,0.11388490889178428,3.1029527141251925,27.24639062646729
2019-12-26,7195.35824383555,0.11666965795073786,3.152704157645759,27.022485648984627
2019-12-27,7244.89104712088,0.10528042899639743,2.825972428621458,26.842333903466137
2019-12-28,7296.68531645153,0.12168132795554487,3.246903830365416,26.6836653159443
2019-12-29,7634.77263573633,0.12298580810070242,3.25717420907852,26.484146905889354
2019-12-30,7455.46908193393,0.1055932545439145,2.710721023672914,25.67134648308022
2019-12-31,7441.09262129824,0.14382495865060085,3.6431132373565553,25.33018796971742
2020-01-01,7440.9171103844,0.15612965369714732,3.909974537137664,25.043125662227126
2020-01-02,7241.52172520657,0.1393479560688743,3.4473240959575007,24.738964195884023
2020-01-03,7509.88166349584,0.11973191515151277,2.9407703045746674,24.561290119291236
2020-01-04,7413.57349224863,0.15885477048688168,3.859927518146756,24.298467753384283
2020-01-05,7585.66924367672,0.16060490497403423,3.8748177548216516,24.126397356594506
2020-01-06,7953.72902693968,0.11239000582581728,2.6891147430795117,23.92663585450043
2020-01-07,8297.711358747,0.11782768338458872,2.6979583544273105,22.89749129346109
