date,btc_price,total_oi,circulating_supply_btc,market_cap_usd,oi_mcap_pct,oi_mcap_ma30,oi_mcap_ma90,oi_mcap_pctile_1y
2021-09-13,44974.1671198601,11329721139.0,18814989.7949704,846188495397.4612,1.3389122164416032,1.4317094842655984,1.4487460541696104,12.32876712328767
2021-09-14,47102.6390290012,11249818300.0,18816039.794970363,886285130417.8108,1.2693226946836662,1.4267898997930055,1.4471242752530638,3.287671232876712
2021-09-15,48156.5789725737,11436588636.0,18816927.294970423,906158845301.4208,1.2620953484370372,1.422317878460625,1.444926410046445,2.73972602739726
2021-09-16,47782.9717489841,12056705144.0,18817777.294970293,899169320864.2399,1.3408714981969863,1.4200754393739665,1.4436904527867263,13.424657534246576
2021-09-17,47316.8980954737,11778785125.0,18818696.044970207,890442323049.5492,1.3228015807537667,1.4149892136334214,1.4408958832726118,9.863013698630137
2021-09-18,48309.8720428052,11961970297.0,18819664.79497039,909175598133.5052,1.3156941653028702,1.4103858444289774,1.4386691612646902,9.04109589041096
2021-09-19,47268.1651914174,12297952709.0,18820664.79496994,889618292540.933,1.3823853232462786,1.4111802488526126,1.437244531735147,22.465753424657535
2021-09-20,42974.1707595382,12169424348.0,18821689.794970326,808846511232.1124,1.5045406240873027,1.416840296499894,1.4354768740282162,56.16438356164384
2021-09-21,40706.9704034072,11331408977.0,18822458.544970207,766205262909.4612,1.4788999143613268,1.4183669046987597,1.4352304280053887,49.31506849315068
2021-09-22,43599.0499094126,10516976502.0,18823296.04497037,820677823724.312,1.281498804765186,1.4141548806893403,1.433421877334163,5.205479452054795
2021-09-23,44888.7018492214,10916563287.0,18824327.294970326,844999615456.0833,1.2919015686306383,1.4104116381298912,1.432129017605796,6.301369863013699
2021-09-24,42834.0418908137,10983735960.0,18825252.294970393,806361645407.8986,1.3621352184284348,1.4055097179330347,1.4299019166522413,18.356164383561644
2021-09-25,42722.3649307385,10303782750.0,18826152.294970114,804297748587.3733,1.2810905871733482,1.3988569655100873,1.4284099961299903,4.931506849315069
2021-09-26,43217.3739196458,10382028383.0,18827021.04497008,813654408293.5125,1.2759751901024363,1.3898760428638572,1.4276355088235182,4.657534246575342
2021-09-27,42190.161939574,10520018749.0,18827989.79497032,794355938446.4443,1.3243457044677538,1.3860804082848754,1.4266047149368641,11.78082191780822
2021-09-28,41037.3997923888,10367326088.0,18828939.7949701,772690730033.0072,1.3417174148778952,1.382558084560159,1.426548837870204,15.616438356164384
2021-09-29,41546.3639998857,10259617038.0,18829752.29497004,782307742874.5084,1.3114553871475314,1.3774974648406977,1.4248639849111329,9.863013698630137
2021-09-30,43890.0472376814,10244382740.0,18830821.04497022,826485625188.068,1.2395113027729765,1.3686455640412207,1.422642145979465,1.643835616438356
2021-10-01,48143.8335275487,10597116765.0,18831696.044970307,906630039430.4476,1.168846861908215,1.3578275189113025,1.4199403863411058,0.547945205479452
2021-10-02,47683.8419094453,11563081329.0,18832871.044970177,898023645609.3278,1.287614350193887,1.3522113553077706,1.418616798938295,6.8493150684931505
2021-10-03,48193.5838074308,11614561996.0,18833808.544970214,907668730525.1283,1.2796036268959536,1.34524506940517,1.4171950026366058,5.7534246575342465
2021-10-04,49288.559221334,11767036605.0,18834783.544970185,928339344177.27,1.2675361309207895,1.337856554360912,1.414642607853027,3.8356164383561646
2021-10-05,51518.9308226231,12097644749.0,18835808.544970203,970400717416.4929,1.2466648603896002,1.3326709062075324,1.412648718618958,2.191780821917808
2021-10-06,55347.5026515799,12966499590.0,18836627.294970077,1042560279155.1787,1.2437170156249562,1.3242441562155882,1.41038075022145,2.191780821917808
2021-10-07,53804.750734583,13516688747.0,18837508.544970214,1013547451722.6997,1.333601966442325,1.3117289050874146,1.4086174745869957,15.890410958904111
2021-10-08,53945.614415427,13819686968.0,18838258.54496988,1016241431725.068,1.3598822618893924,1.312682681444222,1.4076332919202466,21.095890410958905
2021-10-09,54908.8538710603,13901609382.0,18839196.044970267,1034438662681.5295,1.343879524568762,1.3142860645542769,1.4062263583360854,18.904109589041095
2021-10-10,54694.7384688706,14192622609.0,18840189.794970453,1030459253539.7937,1.377310413802977,1.3156228804105206,1.4056240048028148,26.027397260273972
2021-10-11,57500.0558265101,14490218218.0,18841102.29497013,1083364433793.7699,1.3375202070514316,1.3156543023932774,1.403619499369266,17.26027397260274
2021-10-12,55981.4498908459,15384821641.0,18841939.79497025,1054799108478.4624,1.458554668593952,1.3209962144053093,1.4029882006811338,49.86301369863014
2021-10-13,57403.0997172855,14944243963.0,18842996.0449702,1081646380941.8406,1.3816201141437132,1.3224198109953798,1.4015379957603822,27.945205479452056
2021-10-14,57326.6457806918,15290901014.0,18843852.29497012,1080254845657.4283,1.415490157296556,1.3272920597491429,1.400118128834533,39.45205479452055
2021-10-15,61695.5100405735,15456605177.0,18844733.544970047,1162635447635.6318,1.3294455461884451,1.329537066340856,1.396978883886772,14.794520547945206
2021-10-16,60874.6921272866,16902551472.0,18845564.79497013,1147217954858.6377,1.4733513714996522,1.3339530621176119,1.3959758401040148,54.24657534246575
2021-10-17,61585.6141961422,17156042264.0,18846564.794970155,1160677268385.628,1.4781061653651693,1.3391298816046586,1.3948312735767183,55.06849315068493
2021-10-18,62056.9063454091,17340245544.0,18847489.794970334,1169616909052.5278,1.4825576998580519,1.3446919994231645,1.3931503525900597,56.43835616438356
2021-10-19,64300.7801046361,17389800630.0,18848458.54497038,1211970588211.4895,1.4348368515825296,1.3464403837010397,1.38952870048174,45.47945205479452
2021-10-20,66026.7013385388,18455499643.0,18849389.794969898,1244563030406.1785,1.4828899133358333,1.3457186933426573,1.3883336602991252,56.986301369863014
2021-10-21,62249.0642662859,19888640978.0,18850314.79497017,1173414457111.818,1.6949374415373128,1.3529199442485236,1.3893691660446026,94.52054794520548
2021-10-22,60755.9661976719,19996892596.0,18851302.294970132,1145329085015.3,1.7459516969948308,1.368401707322845,1.3916662314470998,96.98630136986301
2021-10-23,61366.5041106628,19829354935.0,18852208.544970334,1156894133169.9944,1.714016379412849,1.3824722010155854,1.3931314481887171,95.8904109589041
2021-10-24,60911.3515378443,19762593531.0,18853164.794970203,1148371748427.3403,1.7209229988515706,1.3944317936963566,1.394850794523031,95.8904109589041
2021-10-25,63121.8403337763,19851928433.0,18854302.294970255,1190118259067.8645,1.6680635123225998,1.4073308912013318,1.3961497571640984,89.31506849315069
2021-10-26,60366.7137544603,20678531416.0,18855239.79497018,1138228863474.6736,1.816728786236768,1.425356011072476,1.401427196382677,99.17808219178083
2021-10-27,58543.8780723942,20631767383.0,18856221.044970218,1103916305762.85,1.868961195273099,1.4435098607659875,1.4067993546513562,99.45205479452055
2021-10-28,60652.7652214098,19156153919.0,18857177.294970095,1143739947210.3206,1.6748697084265962,1.454614937217611,1.4098434177120587,91.23287671232877
2021-10-29,62274.78330902,18826168901.0,18858246.04497013,1174393186038.6982,1.6030550180984826,1.464334924915976,1.4129868799992262,80.54794520547945
2021-10-30,61878.0461867853,19487118888.0,18859214.794970218,1166971364129.6719,1.6698883526189614,1.4786808265775089,1.4162427333727934,90.13698630136986
2021-10-31,61343.2062011738,19262304938.0,18860083.544970393,1156937993870.484,1.6649384011980475,1.4952172112205033,1.4190826752727843,88.76712328767124
2021-11-01,60946.0830230208,19780491014.0,18861008.544970363,1149504592679.6685,1.7207839916401462,1.5096561992687116,1.4227917169084163,95.61643835616438
2021-11-03,62926.614542338,20539735274.0,18863002.294970073,1186984874526.8188,1.7304125532507721,1.524683163480539,1.426185480705264,96.16438356164385
2021-11-04,61474.5850401543,19879549395.0,18863896.044970285,1159650181605.1562,1.7142712268180107,1.5395743333437797,1.430092139656286,95.34246575342465
2021-11-05,61060.6800377701,19705798417.0,18864864.794970505,1151901473201.4875,1.7107190914715595,1.5550428077131784,1.4343136358450308,94.79452054794521
2021-11-06,61520.3949898102,19698919770.0,18865827.294970248,1160633146996.112,1.6972563484839012,1.5701607854751432,1.4390343917486468,93.42465753424658
2021-11-07,63317.4577332819,19752542546.0,18866783.544970423,1194596769671.6433,1.6534903699287038,1.5808237322580225,1.4429427062733504,87.3972602739726
2021-11-09,66963.116163706,22170364163.0,18868577.29497045,1263498733246.9717,1.754680363313545,1.593983668972161,1.4472756767273482,97.53424657534246
2021-11-10,65025.467155987,22161706470.0,18869508.544970352,1226998608140.5857,1.8061720953036957,1.6093934213299919,1.4533440446156152,98.63013698630137
2021-11-11,64877.0081930951,22064276332.0,18870496.044970494,1224261326517.3193,1.8022521706837449,1.6235581465593512,1.458247363431552,98.35616438356163
2021-11-12,64188.6437134246,20494385611.0,18871383.544970248,1211328514747.479,1.6918932693722961,1.6353705819700466,1.4619114058949174,92.6027397260274
2021-11-13,64413.4217953063,20299905361.0,18872339.794970226,1215631983477.7615,1.669905500752347,1.6424156097086595,1.4648675471138402,89.04109589041096
2021-11-14,65523.8584709272,20314822241.0,18873321.0449704,1236652817027.0125,1.6427263950959212,1.6511191524070667,1.4684161492226817,84.10958904109589
2021-11-15,63617.1091595721,20759240708.0,18874264.794970386,1200726163768.2998,1.728890510959653,1.6615658308625032,1.4718825968015503,95.61643835616438
2021-11-16,60152.9833214583,21143663567.0,18875202.29497021,1135399728838.4944,1.8622220025215095,1.679325046073605,1.4770599969583622,99.17808219178083
2021-11-17,60403.0115101506,19654014861.0,18876133.544970386,1140175311783.986,1.7237713058571809,1.6876723772188562,1.4805669595701447,94.79452054794521
2021-11-18,57110.1566553242,19635167995.0,18877033.544970244,1078070342941.0605,1.821325308090168,1.6991130153096894,1.4844107035159233,98.63013698630137
2021-11-19,58157.6002732596,19235646093.0,18877889.79497014,1097892768698.52,1.7520514426743696,1.7080961400702335,1.4877246613074584,96.16438356164385
2021-11-20,59771.6315137569,19195515927.0,18878796.04497017,1128416440623.3281,1.701102114073821,1.7169716488199431,1.4915307604578654,91.78082191780823
2021-11-21,58807.7175941185,19404767716.0,18879621.044970125,1110267422696.5796,1.7477561999315772,1.7258005250398014,1.4961198382941174,95.8904109589041
2021-11-22,56346.0376852446,19115619133.0,18880502.29497029,1063841493828.743,1.7968484256243182,1.7291975578427017,1.5001614689299947,97.53424657534246
2021-11-23,57592.7474853861,19099507658.0,18881327.29497029,1087427515088.152,1.7563936347933689,1.7295456224359862,1.5040340701493904,96.43835616438356
2021-11-25,59000.5855866191,19509769104.0,18883121.044970274,1114115199356.2568,1.7511446855112356,1.7307832326392656,1.5078890239282474,95.34246575342465
2021-11-26,53719.0603669697,20560998352.0,18883946.04497009,1014427837556.347,2.026856676324,1.7409810218883464,1.5136408445059124,100.0
2021-11-27,54974.1548889334,20135761591.0,18884839.794970024,1038178107941.3754,1.9395286258662894,1.7500298590064698,1.5187392385726297,99.45205479452055
2021-11-28,57335.8385785585,19901517098.0,18885708.544970144,1082827936576.1111,1.837920543584086,1.7507362509180469,1.5219894349514602,98.08219178082192
2021-11-29,57847.2919246656,19778664204.0,18886602.29496995,1092538796422.186,1.8103397580727192,1.7487822030113676,1.5261241573540767,97.26027397260275
2021-11-30,56995.3857585774,20249368499.0,18887439.79497022,1076496917106.2339,1.8810428694429504,1.7556546417119128,1.5309425544965607,99.17808219178083
2021-12-01,57273.6611889464,20338284666.0,18888296.04497017,1081801868116.1377,1.8800378577102408,1.7648874030323047,1.535573264262993,98.9041095890411
2021-12-02,56560.2266972815,20527218812.0,18889264.79496988,1068381098948.4749,1.9213386339578038,1.7732690790769328,1.540198489898554,99.17808219178083
2021-12-03,53761.801608697,19919917104.0,18890314.794969946,1015577356333.008,1.9614376964769837,1.783152388919564,1.5453990396837898,99.72602739726028
2021-12-04,49364.2907212515,20301500052.0,18891283.544970144,932554813011.5007,2.176976598988357,1.7983588091645044,1.553408787913662,100.0
2021-12-05,49452.1889584102,14519921787.0,18892321.04497017,934266630178.8146,1.5541518146935152,1.7924834512125958,1.5541372280327683,69.31506849315069
2021-12-06,50615.0532827178,14054686426.0,18893396.04497005,956290247507.6489,1.4697092710743747,1.7843313860211412,1.553920757908611,53.15068493150685
2021-12-07,50668.0032962036,14061593857.0,18894358.544970166,957339421036.201,1.4688201016291662,1.776268086359728,1.5546606000934797,53.15068493150685
2021-12-08,50553.3823409153,14741584419.0,18895408.544970177,955226812661.6754,1.543254881835191,1.7711347041381047,1.5551798819429454,68.4931506849315
2021-12-09,47671.2506039541,14399178655.0,18896427.29496998,900816321097.9124,1.5984588997510971,1.769300321798851,1.5539509863814294,76.98630136986301
2021-12-10,47215.6968142432,14280973622.0,18897402.29496988,892254017336.0815,1.6005502182705047,1.7641626502974161,1.5569430002379332,77.26027397260275
2021-12-11,49388.1539281261,14170825005.0,18898346.04497022,933354423455.9824,1.5182683714648195,1.754565859502787,1.5594151151290185,66.02739726027397
2021-12-12,50143.9127866447,14295516893.0,18899221.04497026,947680891814.5088,1.5084736873430689,1.7447732433914311,1.5613180901204342,63.561643835616444
2021-12-13,46800.5088490845,14851235581.0,18900102.29497022,884534404704.3562,1.678989025414317,1.7443431019261653,1.5651226620964962,86.84931506849315
2021-12-14,48414.6571558443,14445348751.0,18901027.294970445,915086756379.2494,1.5785769655498387,1.7412988174194148,1.5682368805111282,73.6986301369863
2021-12-15,48927.1003013805,14252830250.0,18901908.544970118,924815575267.2742,1.5411537858108515,1.737913063776579,1.570484009059675,68.76712328767123
2021-12-16,47669.1942846622,14302082668.0,18902627.294970382,901073013014.5018,1.5872279450644053,1.7331909782467376,1.574016289619461,75.61643835616438
2021-12-17,46191.7602477693,14795764266.0,18903558.544970114,873188644138.9302,1.6944522086164344,1.7275986517832354,1.5788202547325656,87.94520547945206
2021-12-18,46875.2589558478,14798563671.0,18904358.544970084,886146702189.6667,1.6699902662203423,1.7258059504620071,1.5824771299328249,84.93150684931507
2021-12-19,46716.581950515,14821504695.0,18905289.79497025,883190520004.9626,1.678177512018213,1.7210343572596087,1.586425751391319,86.57534246575342
2021-12-20,46919.8442821935,14867290947.0,18906189.79497022,887075481149.5988,1.6759893901850211,1.7184989555099637,1.5904290316677874,86.3013698630137
2021-12-21,48950.7754669867,15530484648.0,18907196.044970274,925521908307.6388,1.6780245295757759,1.7177297026933622,1.593713911738115,86.3013698630137
2021-12-22,48613.1718612261,16767626622.0,18908121.044970267,919183737932.0056,1.8241866049245037,1.7202773828597928,1.5972655337474173,96.7123287671233
2021-12-23,50811.3412189753,16628204054.0,18909071.044970162,960795260999.8247,1.7306709065879784,1.7180714655585816,1.6000629892166023,91.5068493150685
2021-12-24,50823.3614631592,17263955541.0,18910014.794970207,961070517198.4591,1.7963255798674167,1.7194025303943832,1.6057832867177382,94.79452054794521
2021-12-25,50453.3251880114,17247256024.0,18910933.54497016,954119479753.2526,1.8076620790155504,1.7212864435111936,1.6115139590553484,95.61643835616438
2021-12-26,50797.3196743488,17262318650.0,18911771.044969924,960667279379.4307,1.796909192238864,1.7136215273750226,1.616344780986575,94.79452054794521
2021-12-27,50698.8674221977,17227739525.0,18912696.044970237,958852269380.2688,1.7967042551961354,1.7088607150193509,1.622073821742384,94.24657534246576
2021-12-28,47614.4905860455,17450834133.0,18913533.544970393,900558264925.8485,1.9377795765870731,1.7121893494527838,1.6294272038144357,98.63013698630137
2021-12-29,46491.2140478384,16631294835.0,18914439.79497006,879355269102.9059,1.8913055302399895,1.7148882085250259,1.635726757434127,98.08219178082192
2021-12-30,47158.0920351509,16063350688.0,18915183.544970214,892003966475.4772,1.800816060434145,1.7122139815580657,1.6408278534958631,94.24657534246576
2021-12-31,46233.8073264065,15806729005.0,18916114.794970095,874564006794.8348,1.807383894396665,1.7097921827809468,1.6463381702430755,94.79452054794521
2022-01-01,47713.4800763635,15665733734.0,18917189.794969793,902604958383.0781,1.73561352488729,1.7036013458119295,1.6518504171554569,89.86301369863014
2022-01-02,47319.8922501558,15782628982.0,18918177.294970218,895206111167.3346,1.7630162244334662,1.6969872967438124,1.6584522989612933,92.05479452054794
2022-01-03,46453.3084080836,15758817231.0,18919052.294970058,878852571046.9059,1.7931127188065,1.6841918340710837,1.6640689475014334,92.6027397260274
2022-01-04,45862.8155794275,16168874758.0,18919971.044970285,867723142803.5804,1.8633679292866363,1.6944990378908544,1.6705552175279963,96.7123287671233
2022-01-05,43468.669734812,16064711639.0,18920908.544970017,822466724623.8839,1.9532354511176648,1.710616577225631,1.6781740988635174,99.17808219178083
2022-01-06,43136.3896696428,14996829967.0,18921821.04497022,816219045855.0831,1.8373535931508558,1.7229010269430205,1.6847373070053089,95.61643835616438
2022-01-07,41552.7485405801,15182762793.0,18922696.044970237,786290030466.4778,1.9309367033424816,1.7358237543265966,1.6923730813132816,98.08219178082192
2022-01-08,41746.2650603275,14501486808.0,18923596.044970118,789989456387.8877,1.8356557408127885,1.7437303156953199,1.6979514565840643,95.06849315068493
2022-01-09,41884.5668758102,14485899810.0,18924477.29497026,792643534850.9335,1.8275427948484124,1.7512967349145834,1.7031476847280538,94.79452054794521
2022-01-10,41852.7797413142,14560707532.0,18925364.794970218,792079124287.9105,1.8382895200135803,1.7619641065328755,1.708641129121885,95.61643835616438
2022-01-11,42765.2780816116,14547519326.0,18926352.294970457,809390718964.9595,1.7973419987571908,1.7715930502466795,1.713308146732487,91.78082191780823
2022-01-12,43935.0013720576,14820558164.0,18927221.04497034,831567482580.0095,1.7822435911055523,1.775034869103054,1.7182495176664219,90.13698630136986
2022-01-13,42585.4192823703,15041926147.0,18928339.794970103,806071286487.9768,1.8660788939074018,1.7846182667149728,1.7227775646143493,96.16438356164385
2022-01-14,43106.5572964824,14886169636.0,18929333.544970177,815978401040.4833,1.8243337834700173,1.7940575999702786,1.7276966053846416,93.97260273972603
2022-01-15,43124.4659261595,14860831505.0,18930371.044970334,816362141098.3795,1.8203724495363542,1.8018290834526767,1.732195297520639,93.15068493150685
2022-01-17,42270.4146206985,14834121926.0,18932471.04497006,800283400865.2535,1.8536085978993926,1.807134296428775,1.7380193314285388,95.34246575342465
2022-01-18,42391.074918118,14919333069.0,18933321.044970136,802603830866.1093,1.858866416436137,1.813430168102635,1.742302831927833,95.34246575342465
2022-01-19,41707.9618280743,14947179242.0,18934402.294970084,789715328156.0148,1.8927300394310014,1.8205819190163945,1.7469097638618978,97.53424657534246
2022-01-20,40757.9095125769,15144359101.0,18935458.544970337,771769705955.0521,1.9622899142250092,1.8301252698177277,1.7522401217993082,99.45205479452055
2022-01-21,36528.8835138266,14870781732.0,18936296.04497014,691721752410.0496,2.149821323413387,1.8458518296123145,1.76018439370854,99.72602739726028
2022-01-22,35095.7013710283,13154919805.0,18937133.544970207,664611983717.5569,1.9793383398561324,1.8510235541100357,1.7657004873365436,99.17808219178083
2022-01-23,36289.6900877946,12802792327.0,18938014.794970155,687254687787.536,1.8628890503774882,1.855430825569686,1.7675666163236565,94.52054794520548
2022-01-24,36695.7141813921,13382434650.0,18938952.294970267,694978380311.2488,1.9255900656947953,1.8597396417639318,1.7695625981981005,96.98630136986301
2022-01-25,36976.5994948533,13250178056.0,18939902.294970214,700333181632.7665,1.8919820456183942,1.8625503073173602,1.7715399944892731,96.16438356164385
2022-01-26,36830.1308900102,13372928775.0,18940714.794970118,697589005049.1022,1.9170211511660367,1.8665540392815991,1.773718862848323,96.43835616438356
2022-01-27,37174.3039739391,13107066329.0,18941533.544970118,704138325733.2834,1.8614334499333518,1.868711679106173,1.7758674177106644,93.15068493150685
2022-01-28,37754.5378905794,13048875578.0,18942496.044970106,715165184671.9742,1.8245960314728051,1.8649388942690308,1.7759548315466207,90.95890410958904
2022-01-29,38211.0860525392,13546602149.0,18943427.29497034,723848930498.1316,1.8714681445585097,1.8642776480796484,1.7759826865386805,94.52054794520548
2022-01-30,37947.4917904629,13886356898.0,18944339.794970065,718890178845.3661,1.9316381426024414,1.8686383841519245,1.7788356691406344,97.26027397260275
2022-01-31,38518.7099564129,13719859294.0,18945233.544970088,729745955975.207,1.880087060662811,1.8710618230274627,1.781913802946905,94.79452054794521
2022-02-01,38760.2566778841,14353154304.0,18946196.044970043,734359421772.5514,1.9545135363491686,1.878358490076192,1.7850763049883513,98.35616438356163
2022-02-02,36935.2015224288,14028294285.0,18947152.294970058,699816888290.8684,2.0045664115452655,1.8864101629799186,1.788849949547765,99.17808219178083
2022-02-03,37307.4534756288,13334897165.0,18948071.044969946,706904278963.1254,1.8863794663344504,1.8895190545641836,1.7906898992665907,94.52054794520548
2022-02-04,41581.992365089,13808093070.0,18948883.544970274,787932330893.9144,1.7524465653458627,1.8858216757661581,1.7909347216232028,82.1917808219178
2022-02-05,41444.7014378814,14648472412.0,18949627.29497003,785361645599.161,1.8651881581032033,1.8828867659990094,1.7926115764152604,92.32876712328768
2022-02-06,42434.8565934934,14682491971.0,18950602.294970043,804166090747.3807,1.8258034179673377,1.8825017601595588,1.7938902911541024,89.04109589041096
2022-02-07,43888.5171923911,15123393904.0,18951452.29497006,831751139868.5732,1.81825947438914,1.8787458525277807,1.7952347703308271,87.3972602739726
2022-02-08,44093.2252227645,15505614343.0,18952414.79497006,835673094069.869,1.855464110670961,1.879406131523053,1.797478923005741,90.68493150684932
2022-02-09,44427.1310356663,15158707339.0,18953289.794970106,842040289278.0938,1.8002353963366777,1.8784958849059952,1.7979850900393317,84.93150684931507
2022-02-10,43585.622305455,15251848568.0,18954208.544970233,826130974739.9004,1.8461780316131957,1.8787588352926492,1.7984296004427704,90.13698630136986
2022-02-11,42421.3845903464,15073740470.0,18955096.044970274,804101419270.6381,1.8746068728087397,1.8813343310943673,1.7992335415774925,93.42465753424658
2022-02-12,42249.4882063866,14577749678.0,18956264.794970393,800892485892.2432,1.820188094505531,1.8825991478743664,1.8006590396345286,86.57534246575342
2022-02-13,42088.0385518948,14772269724.0,18957252.29497031,797873565428.7067,1.8514549628001136,1.8821116835041238,1.802676255879504,89.86301369863014
2022-02-14,42583.7069950108,14792612366.0,18958208.54497022,807310797829.3219,1.8323317866890947,1.8823782836114262,1.804782982452761,88.21917808219179
2022-02-15,44567.362408842,15088500723.0,18959302.294970155,844966096398.7246,1.7856930339936388,1.8812223030933357,1.8054141215975834,81.64383561643835
2022-02-16,43911.7812747083,15876633554.0,18960277.294970192,832579549484.5491,1.9069209139029708,1.882999380293455,1.8059107761684885,95.34246575342465
2022-02-17,40572.5787254018,15709758560.0,18961258.544969827,769307155048.4858,2.0420658324710224,1.8891060274946179,1.8094473820197534,99.45205479452055
2022-02-18,40033.5993673829,15120677194.0,18962096.04497016,759120956230.1711,1.9918666544380441,1.892410581328186,1.811342285868063,98.63013698630137
2022-02-19,40135.9085817186,14778584967.0,18963027.29497026,761098329943.5608,1.9417445007527352,1.8917257342124434,1.8134499865133784,96.7123287671233
2022-02-20,38398.6858875527,14962647837.0,18963927.294970166,728189887393.9464,2.0547728135237473,1.8885574505494556,1.8173796609517108,99.45205479452055
2022-02-21,37065.5463296146,14389482298.0,18964696.04497019,702936819881.9012,2.047052009655369,1.8908145728760968,1.820705169948642,99.17808219178083
2022-02-22,38273.7589086326,13910795752.0,18965646.04497011,725886564271.6473,1.9163869999382144,1.8925978378614543,1.8220333763299073,93.97260273972603
2022-02-23,37266.670760206,14363798358.0,18966583.54497018,706821424416.3445,2.0321679368817747,1.896150433567687,1.825097535242001,98.63013698630137
2022-02-24,38373.3567294839,14136632450.0,18967408.5449702,727843134330.0027,1.942263625666142,1.8978264862359453,1.8272210790214998,95.8904109589041
2022-02-25,39247.0606836865,14024470404.0,18968246.0449703,744447903590.0458,1.8838753304788707,1.896721625546373,1.8256323974009983,91.78082191780823
2022-02-26,39145.2857313199,14728846091.0,18969027.294970054,742547993506.809,1.9835547627622727,1.9007923359740035,1.8261215766998424,97.53424657534246
2022-02-27,38000.1320731195,14634466811.0,18969877.29497012,720857842619.7355,2.030146021275921,1.9076440023007741,1.8282574153408628,98.35616438356163
2022-02-28,43208.3022431446,14178997397.0,18970839.79497034,819697779667.3539,1.7297835554408916,1.9029211826635202,1.8273623464227315,73.15068493150685
2022-03-01,44433.8329941324,15250176441.0,18971852.29496997,842992116464.043,1.8090532690824377,1.8988350202128534,1.8265624619742813,81.64383561643835
2022-03-02,43938.3473929568,15887610653.0,18972702.294970237,833629184419.551,1.905836665742744,1.8996933403821847,1.8268491153968647,92.32876712328768
2022-03-03,42476.3495419097,15926725521.0,18973627.29497014,805930425059.0703,1.976191123425159,1.9004159266180511,1.8274585875020575,96.7123287671233
2022-03-04,39214.1164340164,15839678583.0,18974496.044970073,744068097184.2402,2.128794211570383,1.9045568532855548,1.8293181043364288,99.45205479452055
2022-03-05,39404.4290408575,14736850728.0,18975264.79497025,747709475144.8868,1.9709327242568884,1.9073752952163028,1.8270287279505235,96.16438356164385
2022-03-06,38416.1139211941,14990726496.0,18976083.54497026,728987387241.6742,2.0563766614291596,1.9175062984190796,1.8326090040253638,99.17808219178083
2022-03-07,38039.9536778358,14649377542.0,18977008.544970177,721884525994.5597,2.0293242221554975,1.9229775005541556,1.8388269479262653,97.53424657534246
2022-03-08,38755.8124052357,14292799464.0,18977933.544970293,735505232307.8984,1.9432627853851518,1.9268928128014162,1.844098533301332,94.24657534246576
2022-03-09,41949.2532150797,14357464245.0,18978796.04497,796146321007.7996,1.8033700421834074,1.9263964983945587,1.8469887017496451,78.63013698630137
2022-03-10,39450.472970223,15581733907.0,18979702.294970177,748758232370.6005,2.0810100287869377,1.933914695665091,1.8523503809611546,99.17808219178083
2022-03-11,38751.0034822877,14987768613.0,18980564.794970125,735515932465.6746,2.037721815590916,1.9418309096402324,1.8572078431536037,97.80821917808218
2022-03-12,38808.912529661,14957396034.0,18981539.794970322,736652917581.2826,2.0304536474396837,1.9479734301677818,1.8628987906644356,97.26027397260275
2022-03-13,37830.488565129,15219786078.0,18982483.54497033,718116626685.7495,2.1194031042342423,1.9561333045486322,1.8696868952965597,99.17808219178083
2022-03-14,39669.4584244225,15377927152.0,18983439.794970304,753062775699.102,2.0420511607048932,1.9635287400886108,1.8737209190220103,97.53424657534246
2022-03-15,39298.495064226,15525132415.0,18984308.544970393,746054755652.2625,2.080964205023618,1.9711790481627276,1.879302999460608,98.63013698630137
2022-03-16,41124.7921082548,15362237662.0,18985277.294970363,780765581873.2262,1.9675864329396613,1.97568753637108,1.8840411399842616,93.69863013698631
2022-03-17,41019.1859285344,15807563464.0,18986271.04496995,778801382083.1715,2.0297297652088453,1.9838220940782534,1.8889578268747553,95.8904109589041
2022-03-18,41788.1158911028,15579688628.0,18987164.79497008,793437842895.6769,1.9635676275713578,1.9857103178671995,1.8919479981964766,93.15068493150685
2022-03-19,42227.1822132212,16373119557.0,18988133.54497006,801815375092.4286,2.0420061856649485,1.9857083296403306,1.8960815084125278,96.98630136986301
2022-03-20,41265.7887816155,16873566775.0,18989096.044970118,783600026545.5471,2.1533392296304648,1.9910907488134113,1.901361083052664,99.72602739726028
2022-03-21,41072.2757382856,16465051305.0,18990052.294970248,779964664143.4813,2.1109996467700376,1.9967325870139878,1.906194530348053,98.63013698630137
2022-03-22,42383.4284462752,16416954684.0,18990983.544970088,804902992202.6294,2.039619040187036,1.9962274612360977,1.9102122471326226,96.16438356164385
2022-03-23,42908.0152940736,16868601479.0,18991889.794970307,814904297785.9463,2.0700101257081522,1.9969927317711902,1.9129436195857743,97.80821917808218
2022-03-24,43995.0544615427,17450247494.0,18992783.54497028,835588546437.2595,2.088378014323376,2.002725765584029,1.9169181430050566,98.35616438356163
2022-03-25,44324.1456587403,18560271618.0,18993758.544970307,841882120354.2072,2.204616438485603,2.0084740489708235,1.9214547081008142,100.0
2022-03-26,44543.2618254253,18574608094.0,18994764.794970162,846088781574.7269,2.1953497668919844,2.0169102536783514,1.9257623490772189,99.72602739726028
2022-03-27,46829.1925356218,18808808806.0,18995583.544970326,889547839153.9047,2.114423528237676,2.0245951936036453,1.9292902861438723,98.08219178082192
