date,event,btc_price,daily_realized_profit_btc,daily_realized_loss_btc,rpl_ratio,sth_pl_ratio,lth_pl_ratio,rrp,rrl,relative_realized_pl
2013-11-23,,845.121754484539,116152.54021013768,0.0147595985115248,7869627.356017931,2876174.158017222,98375.36088968124,0.0529746013222039,6.731526020948633e-09,0.0529745945906778
2013-11-24,,819.121879480658,49111.67476688893,2528.249124271705,19.4251722646344,8.038547949796131,98375.36088968124,0.0212330053341468,0.0010930665141541,0.0201399388199927
2013-11-25,,818.102949121571,87275.00969583137,739.1844608522587,118.06932412405662,28.79601785669274,98375.36088968124,0.0362629144884853,0.000307132396645,0.0359557820918402
2013-11-26,,961.141567290207,281409.97322330624,0.0,,28.79601785669274,98375.36088968124,0.1205728853156671,0.0,0.1205728853156671
2013-11-27,,999.415668801402,118539.00060820705,0.0,,28.79601785669274,98375.36088968124,0.0500708988746021,0.0,0.0500708988746021
2013-11-28,,1128.63276729689,156183.9835151554,0.1190032970524768,1312434.0869840183,758695.1798854904,98375.36088968124,0.0691971849777251,5.272431253042256e-08,0.0691971322534126
2013-11-29,,1156.12458772548,125503.31624622025,0.0880061566163226,1426074.2778868608,419483.5274444232,98375.36088968124,0.0537892379594423,3.771839853892223e-08,0.0537892002410438
2013-11-30,,1135.64733714313,58479.598417950285,2033.6522767520828,28.75594765460456,15.86844309679044,98375.36088968124,0.0240060625629418,0.0008348207769496,0.0231712417859921
2013-12-01,,969.647095372332,51590.04699408156,24971.199707056963,2.065981915138102,0.6006659091348923,98375.36088968124,0.0178839286361698,0.0086563819872423,0.0092275466489275
2013-12-02,,1049.96146737223,56622.12391832934,3871.206583387,14.626479548086904,5.91655350020581,98375.36088968124,0.0208109754917399,0.001422828741757,0.0193881467499828
2013-12-03,,1083.08303216514,51964.71625742002,1396.5550224392225,37.20921512040282,9.687561278441644,98375.36088968124,0.0192951705317134,0.0005185589233548,0.0187766116083586
2013-12-04,,1151.2555680477,69140.48733140412,27.864038098342785,2481.352023973735,1769.7777671657534,98375.36088968124,0.0265205120326912,1.0687928103897256e-05,0.0265098241045873
2013-12-05,,1043.83264645522,63480.47885880756,17232.720718030272,3.683717730792743,1.85293113500482,98375.36088968124,0.0216964059513389,0.0058898122866406,0.0158065936646983
2013-12-06,,824.280086199878,44988.78414967715,59901.94427435802,0.7510404661261607,0.1765445404657168,98375.36088968124,0.0121740700471851,0.0162096060016293,-0.0040355359544442
2013-12-07,,693.140084193696,57423.498643119856,53228.87505894487,1.0788035362297237,0.1143132478897794,98375.36088968124,0.013039832838643,0.0120873100622339,0.0009525227764091
2013-12-08,,792.799250229714,32103.11536929002,8799.783007354152,3.648171249502495,1.5884163401620752,98375.36088968124,0.0082776075255612,0.0022689744969318,0.0060086330286293
2013-12-09,,913.901145699813,29133.998813168662,7786.443111155366,3.7416312425668914,2.1816719937346645,98375.36088968124,0.0085937507633526,0.0022967925501544,0.0062969582131982
2013-12-10,,1001.38624299217,36402.51606186873,3796.50211178397,9.588435615215092,5.274922502405369,98375.36088968124,0.0116251166929545,0.0012124101531753,0.0104127065397792
2013-12-11,,885.121682113416,52046.40618807312,15483.955101093388,3.3613121355794875,0.5178522553195342,98375.36088968124,0.0145244138308487,0.0043210547681983,0.0102033590626504
2013-12-12,,872.246281457269,14922.562156812694,5974.845077443704,2.4975647005724886,0.335316946841559,98375.36088968124,0.0040891668686516,0.0016372616363909,0.0024519052322606
2013-12-13,,891.903966411817,32840.706032761154,4214.0595687431805,7.793128098223754,1.3746826992091532,98375.36088968124,0.009117828207501,0.0011699831046764,0.0079478451028246
2013-12-14,,853.301024584832,13728.354175611896,29907.66450685347,0.4590246146590946,0.0644825844882081,98375.36088968124,0.0036574287029598,0.0079678269664821,-0.0043103982635223
2013-12-15,,864.363192071149,19915.5334322784,4125.571586554716,4.827339197599514,0.4660519880788379,98375.36088968124,0.0053454040244349,0.0011073189195184,0.0042380851049165
2013-12-16,,702.070532469433,29483.20520931846,41528.260936176375,0.7099552098902089,0.0088293293829707,98375.36088968124,0.006437436160981,0.0090673835071604,-0.0026299473461793
2013-12-17,,683.355368352006,19529.588445641737,24811.832136307352,0.7871078741123649,0.0119981223715928,98375.36088968124,0.0041506520243993,0.0052732950093786,-0.0011226429849792
2013-12-18,,524.030093479223,58707.77609096266,95931.67674353816,0.611974877160866,1.0765948605685936e-07,161.3344749444385,0.0096187162222919,0.0157175017819621,-0.0060987855596701
2013-12-19,,691.315762590183,42302.45437621107,27184.385661559096,1.556130600222838,1.0986502993428937,161.3344749444385,0.0091025305966022,0.0058494644313907,0.0032530661652114
2013-12-20,,613.072203287628,26790.884407351343,40194.13270299838,0.6665371935081663,0.0451147660313395,119.12361581697924,0.0051210783552709,0.0076831096676201,-0.0025620313123491
2013-12-21,,600.44781963199,132995.09563885344,42735.67594293942,3.112039126663825,0.0351542478606967,3758.9742298719993,0.0244666567633077,0.0078619373881512,0.0166047193751565
2013-12-22,,616.902663017269,10954.40800816132,94772.06628692328,0.1155868858551289,0.0466165392457521,48.81433556850165,0.0021020948435093,0.0181862745756816,-0.0160841797321723
2013-12-23,,663.29210218928,17920.476836929043,7195.521102060654,2.490504382204782,1.1183462944567149,81.96597371306545,0.0036860322456142,0.0014800344347722,0.0022059978108419
2013-12-24,,654.595295578973,33128.919499975214,10103.543024088198,3.278940805318633,0.9508808923558952,102.12888403671768,0.0066878908120609,0.0020396497555591,0.0046482410565018
2013-12-25,,682.240023186,91680.88977335574,3153.4716676400803,29.07300253056204,2.2285391461908475,571.3248883903306,0.0189211289357833,0.0006508144081744,0.0182703145276088
2013-12-26,,760.930399111866,24183.42396416565,4325.7471564586085,5.590577324441697,2.8457683948891788,88.64033784785634,0.005535611118328,0.0009901680626304,0.0045454430556976
2013-12-27,,733.753752060565,28215.663066190053,5906.458185733414,4.7770867377581325,0.6754781328380965,93.00029274270968,0.0061911533042621,0.0012960102347163,0.0048951430695458
2013-12-28,,717.970629237388,4597.968582674201,3747.206525049464,1.227039009442776,0.5914344945699814,7.315696678670052,0.0009862223890844,0.0008037416752808,0.0001824807138036
2013-12-29,,732.496953117043,6899.115659238522,3094.7145106710645,2.2293221670203445,0.8321597136197921,10.94795562300146,0.0015070976053362,0.0006760340105309,0.0008310635948053
2013-12-30,,749.850057680959,9751.024308241613,8299.079957199123,1.1749524475641406,0.646155517586241,9.10299791450971,0.0021777404363392,0.001853471126303,0.0003242693100361
2013-12-31,,732.869035338727,8126.73152729112,7345.901429148893,1.106294660454312,0.4715340842771586,10.154637802669054,0.0017717969423164,0.0016015596980183,0.0001702372442981
2014-01-01,,763.972075292099,8162.951228890441,10521.854984133992,0.7758091364307372,0.4910110095145875,2.126149629367432,0.0018540584042932,0.0023898383213469,-0.0005357799170536
2014-01-02,,793.863845729971,18144.046510907352,2401.8271114601257,7.554268341936223,7.044541046828507,7.913527144250201,0.0042631078389263,0.0005643310041371,0.0036987768347892
2014-01-03,,818.183830171268,23688.93602812494,2895.2758219752554,8.181927209948357,15.17664873944261,5.915581343762217,0.0057021716785986,0.0006969228070943,0.0050052488715043
2014-01-04,,838.614588954713,66511.20961572071,1964.0084042880144,33.86503309787625,13.213164740492738,39.98154507457113,0.0161386708572737,0.000476558543753,0.0156621123135206
2014-01-05,,921.703283301004,35145.70983687726,1751.3068757152164,20.06827605386069,329.48065755329657,8.779989567797212,0.0092783290419502,0.000462338120975,0.0088159909209752
2014-01-06,,925.586311344306,22015.113165955,1478.9603357562162,14.885533190921118,499.04352460551047,7.448137837550497,0.005797676662136,0.0003894839766755,0.0054081926854605
2014-01-07,,785.404143219838,17879.546190066718,16000.626057094085,1.1174279135246454,0.1316828066921801,8.980470815575398,0.0039898306553651,0.0035705485849017,0.0004192820704633
