date,btc_price,raw_sharpe,raw_ssr,raw_mvrv_delta,raw_sth_mvrv,raw_sopr_z,raw_mayer,raw_velocity_rsi,raw_microstructural,pct_sharpe,pct_ssr,pct_mvrv_delta,pct_sth_mvrv,pct_sopr_z,pct_mayer,pct_velocity_rsi,pct_microstructural,n_components,risk_raw,risk_score,zone
2016-03-05,398.557233797884,0.7191892904156153,,0.0053868989185887894,1.0069829895005922,-0.4504038184062983,1.1649255533150937,34.00032433124066,0.3253424657534246,0.606849315068493,,0.5561643835616438,0.6794520547945205,0.25342465753424653,0.8068493150684931,0.03424657534246575,0.3253424657534246,7,0.4660469667318982,0.6088968398283616,NEUTRAL
2016-03-06,405.597840854642,1.5431737067739455,,0.03884668009975689,1.0242162159104138,-0.26058224621267473,1.1824132772507319,35.74788806019457,0.36095890410958903,0.684931506849315,,0.6315068493150684,0.7191780821917808,0.33013698630136984,0.821917808219178,0.06164383561643835,0.36095890410958903,7,0.5157534246575343,0.5856109860356548,NEUTRAL
2016-03-07,413.921772182587,3.2457856382919945,,0.10172224826271559,1.0436623274276795,0.029013982236699216,1.2035533537942,38.701159345890915,0.39863013698630134,0.8315068493150685,,0.7575342465753424,0.7493150684931507,0.45890410958904104,0.8356164383561644,0.13972602739726026,0.39863013698630134,7,0.5958904109589042,0.588180842266467,NEUTRAL
2016-03-08,412.787292407244,3.1241445341865766,,0.09692774100188739,1.0402214348127337,-0.4116855525649217,1.197126503451315,44.2355983712295,0.339041095890411,0.821917808219178,,0.7520547945205479,0.7410958904109589,0.27534246575342464,0.8315068493150685,0.3150684931506849,0.339041095890411,7,0.5822896281800392,0.58670803874486,NEUTRAL
2016-03-09,413.970007076342,3.5204740405756265,,0.11125036615396589,1.0422514751503058,-0.7280328669741283,1.1973758804562384,43.37176412601656,0.3328767123287671,0.8424657534246575,,0.7726027397260273,0.7465753424657534,0.15890410958904108,0.832876712328767,0.273972602739726,0.3328767123287671,7,0.5657534246575342,0.5814693852230286,NEUTRAL
2016-03-10,417.086200784099,3.5280149870209287,,0.11105842881248695,1.045471572882506,-0.09166424598785762,1.2031177055068165,44.76040121890536,0.34246575342465746,0.8424657534246575,,0.7698630136986302,0.7534246575342465,0.40410958904109584,0.8383561643835615,0.33972602739726027,0.34246575342465746,7,0.6129158512720156,0.5893310017352753,NEUTRAL
2016-03-11,420.775011360991,3.3090365636033723,,0.10291790044653726,1.05304504300976,-0.18646080964487216,1.2100899847338324,43.24102346372192,0.34726027397260273,0.8301369863013699,,0.7547945205479452,0.7657534246575343,0.3616438356164383,0.8452054794520548,0.2698630136986301,0.34726027397260273,7,0.5963796477495108,0.5910931632388342,NEUTRAL
2016-03-12,410.349614120233,2.605447573654978,,0.07752557754070488,1.0274919168212628,-0.5934855073847745,1.1769334388317225,40.54200819257184,0.3136986301369863,0.7890410958904109,,0.7068493150684931,0.7205479452054795,0.1986301369863014,0.815068493150685,0.1780821917808219,0.3136986301369863,7,0.5317025440313111,0.5762455084369534,NEUTRAL
2016-03-13,413.086415446106,2.3179412379073066,,0.06617560377993925,1.0336464136761394,-0.1726158469870046,1.1816159400628101,41.507375065252866,0.3342465753424657,0.7602739726027398,,0.6863013698630137,0.7273972602739726,0.36712328767123287,0.821917808219178,0.20958904109589038,0.3342465753424657,7,0.5581213307240704,0.5717144640087326,NEUTRAL
2016-03-14,416.81153173554,1.9208656425883737,,0.04967458038167538,1.041735835636469,-0.06590144650742406,1.1890182640574887,41.483928658229544,0.33972602739726027,0.7342465753424657,,0.6547945205479452,0.7397260273972602,0.410958904109589,0.8287671232876711,0.20958904109589038,0.33972602739726027,7,0.5596868884540117,0.5687075701200524,NEUTRAL
2016-03-15,417.27838822383,0.7648986716819066,,0.0024758791942587344,1.0417573514720453,-0.28365509060274097,1.1872082724375,43.194461004988995,0.3376712328767123,0.5945205479452054,,0.5397260273972602,0.7397260273972602,0.3191780821917808,0.8273972602739725,0.273972602739726,0.3376712328767123,7,0.5188845401174168,0.5562518126193935,NEUTRAL
2016-03-16,418.384074127204,1.579080460450877,,0.03169433654785525,1.0432876950389007,-0.15424504566974628,1.187182550246201,48.44565701027784,0.3184931506849315,0.6794520547945205,,0.5931506849315068,0.743835616438356,0.37123287671232874,0.826027397260274,0.4657534246575342,0.3184931506849315,7,0.5711350293542073,0.559972616803097,NEUTRAL
2016-03-17,420.428290699209,1.0931405313643336,,0.014431369670218297,1.0456216314227766,-0.12534784984612166,1.189759488387653,49.93873951851781,0.3226027397260274,0.6164383561643835,,0.5534246575342465,0.7520547945205479,0.3835616438356164,0.8301369863013699,0.5164383561643835,0.3226027397260274,7,0.5678082191780821,0.5619315173968432,NEUTRAL
2016-03-18,409.524714934685,-0.5294657438963672,,-0.04289821014984896,1.019010877648847,-0.5989658205712208,1.1559784837176934,50.181002527057146,0.2705479452054794,0.48219178082191777,,0.4452054794520548,0.6917808219178082,0.19041095890410958,0.7931506849315068,0.5315068493150684,0.2705479452054794,7,0.486399217221135,0.5430484423529162,NEUTRAL
2016-03-19,410.825726112757,-1.0190898249010023,,-0.05988030520227161,1.0216138788530236,-0.6015717225477286,1.1566708057236608,55.52206186748361,0.2445205479452055,0.43561643835616437,,0.42054794520547945,0.7,0.18767123287671234,0.7931506849315068,0.7123287671232876,0.2445205479452055,7,0.499119373776908,0.5320661752089141,NEUTRAL
2016-03-20,413.267828777134,-0.6872244951101558,,-0.04577343038201054,1.0270584794363866,-0.4843097142110979,1.16054563453417,53.22575342310748,0.23972602739726026,0.46438356164383554,,0.4397260273972603,0.7095890410958904,0.2328767123287671,0.8013698630136986,0.6342465753424658,0.23972602739726026,7,0.5031311154598825,0.5248324102716562,NEUTRAL
2016-03-21,412.748433106919,-2.434506304487228,,-0.10232268957326873,1.0252345678682226,-0.056195019752862174,1.1560791556649634,49.211077499727296,0.21301369863013697,0.28082191780821913,,0.33972602739726027,0.7068493150684931,0.4178082191780822,0.7904109589041096,0.4849315068493151,0.21301369863013697,7,0.46193737769080234,0.5091086521264427,NEUTRAL
2016-03-22,418.337021142643,-2.0636694315334365,,-0.091250878988268,1.0376173679729954,0.1835978633641114,1.1686641703968472,52.12258377408835,0.23972602739726026,0.32465753424657534,,0.3561643835616438,0.7287671232876711,0.5753424657534246,0.8068493150684931,0.5904109589041096,0.23972602739726026,7,0.5174168297455968,0.5111856965312312,NEUTRAL
2016-03-23,419.361504879197,-1.9379031116516012,,-0.08613248718368416,1.03818705308538,-0.245436020695671,1.1685291869421763,52.03957129688229,0.2383561643835616,0.336986301369863,,0.363013698630137,0.7301369863013698,0.32602739726027397,0.8054794520547945,0.584931506849315,0.2383561643835616,7,0.4835616438356164,0.5042796833573275,NEUTRAL
2016-03-24,416.090326874017,-0.5983685995410576,,-0.03642986371289059,1.0293501150220603,-0.3091901623029556,1.156588399907051,48.962729095769646,0.2191780821917808,0.47945205479452047,,0.45890410958904104,0.7136986301369862,0.3054794520547945,0.7876712328767123,0.4712328767123287,0.2191780821917808,7,0.4908023483365948,0.5009103496021443,NEUTRAL
