Date,BTC Price,MVRV,Realized Price,RollMean,RollStd,Z,Cycle
2013-03-11,48.4418702038992,3.543811677459298,13.669425639070395,1.683667805854161,0.5383756894006999,3.4551037653200516,2013
2013-04-09,230.87482467924,5.644007372342345,40.90618765145652,1.935945950101858,0.8458595394455691,4.383779161101605,2013
2013-04-24,154.736372946798,3.5066073047854345,44.12708909139347,2.0081531876192584,0.847978769511655,1.767089190250748,2013
2013-05-26,133.082655766078,2.7026071333389816,49.24232387474638,2.14399223992214,0.8077641212685884,0.6915569517243978,2013
2013-06-20,110.309030834817,2.1635464147598094,50.98528512366728,2.2186300174171434,0.7660566018661827,-0.07190539514070556,2013
2013-06-28,114.908370005196,2.2378455590016646,51.34776595416991,2.235146111444147,0.7546558172587352,0.0035770579061103125,2013
2013-07-12,105.620104268844,2.074862557012548,50.90462686883662,2.246730270343381,0.7447935992803526,-0.23075884848755124,2013
2013-07-30,107.24868320938,2.087812175827544,51.36893272828527,2.256610648965233,0.738444841339838,-0.22858643420329136,2013
2013-08-06,106.449939130565,2.031625739268464,52.39643162273328,2.2580054871860042,0.7377879772521019,-0.3068357778893252,2013
2013-09-01,145.433321357506,2.594851224626583,56.04688237123686,2.2757267843207454,0.7314128743852296,0.43631230934247556,2013
2013-09-11,141.540803066733,2.4614311614988043,57.50345785845441,2.290620289250579,0.7269015838886893,0.23498486732473736,2013
2013-09-29,144.564698340902,2.4039800745429445,60.13556429679946,2.312034157663253,0.7208211315336513,0.12755718840270874,2013
2013-10-23,214.701652884231,3.1286394863722102,68.62460626078291,2.3523507240391517,0.7114622107977404,1.0911173503686586,2013
2013-11-29,1156.12458772548,5.166669004401919,223.7659479909552,2.593427562126867,0.8887686793867212,2.895288168852519,2013
2013-12-26,760.930399111866,2.7876519256818937,272.9646381248739,2.69702009599516,0.9011047418564123,0.1005785736961259,2013
2014-01-06,925.586311344306,3.219554521844989,287.4889383186752,2.7288955025969726,0.8877531895128437,0.5526975572087401,2013
2014-01-19,851.87902489518,2.8241740456446323,301.63828826659096,2.761889325219158,0.8731146068375649,0.07133624834323944,2013
2014-02-02,814.149937175916,2.629962911743084,309.56707926969,2.7777309101250824,0.8666000561685067,-0.17051464205451833,2013
2014-03-03,680.659703859355,2.162918733905581,314.6949967141336,2.724486709058048,0.8909019123211592,-0.6303364796797389,2013
2014-03-13,644.210887849228,1.9252750334097424,334.6071998390296,2.687171611637451,0.8929207513935766,-0.8532633798000784,2013
2014-04-16,530.937602631916,1.607437466328847,330.3006267761694,2.4675331377177168,0.8144017346019479,-1.0561073667276206,2013
2014-05-10,457.193549962871,1.3899762051805076,328.92185366834974,2.3782418895095323,0.8465472448064792,-1.16740759643597,2013
2014-06-03,671.348575400471,1.971802230315585,340.4745998755779,2.314924632112535,0.8684367349430773,-0.3951035095486149,2013
2014-06-17,613.965632412383,1.7555479108908976,349.72878188258073,2.303027244057435,0.8727471420230397,-0.6273057874443138,2013
2014-07-02,654.638678058191,1.8450514456138616,354.8078182938623,2.289911508010007,0.8787852947000635,-0.506221559553952,2013
2014-07-12,636.214094287588,1.7794873710083234,357.52661392987886,2.2945988988061297,0.8749078049286961,-0.588760924175076,2013
2014-07-18,630.816186224942,1.759182040585235,358.584939859371,2.2923616289042212,0.8761179201995087,-0.6085705771177139,2013
2014-08-01,594.711046101146,1.650040978990877,360.4219856799291,2.2838415062712936,0.8809058803789858,-0.7194872249095909,2013
2014-08-08,590.191442838535,1.623821084549717,363.458418205103,2.2766436862282715,0.884766264548006,-0.737847528592263,2013
2014-09-23,438.947355668582,1.2354162038430283,355.3032203261878,2.165569903657373,0.9355805886738853,-0.994199442650651,2013
2014-10-14,399.092928913598,1.1531161538823853,346.0995040004481,2.0975673575536113,0.9696114678253501,-0.9740511895857072,2013
2014-11-12,431.735207360928,1.2674681647337205,340.62804839885683,1.9417282602972261,0.9588298711840011,-0.703211399464331,2013
2014-12-02,382.363214227987,1.1390073428183638,335.6986385020716,1.7310464676320665,0.6317436053026448,-0.9371509578321395,2013
2014-12-14,354.05950516405,1.0711846234504878,330.5307949843021,1.6486772700328147,0.5309581696743658,-1.0876424538989586,2013
