date,proxy_median_mvrv,proxy_btc_price,official_median_mvrv,official_median_rp,official_btc_price,abs_diff,pct_diff
2012-02-02,1.1003419275037634,6.10119269354221,1.9675264348662265,3.1009457283134467,6.10119269354221,0.8671845073624631,44.07485927483478
2012-02-03,1.0487861215969136,5.96033301804655,1.918753586661742,3.1063566783561667,5.96033301804655,0.8699674650648284,45.34023915902628
2012-02-04,1.0213610998402212,5.87344679441131,1.8873496402627272,3.1120077960720094,5.87344679441131,0.8659885404225061,45.883842715118575
2012-02-05,0.9797451571117896,5.68910716704684,1.8250142968868148,3.117294575035141,5.68910716704684,0.8452691397750253,46.315754414467904
2012-02-06,0.939662522793714,5.45876972921661,1.748542557505761,3.121896979735722,5.45876972921661,0.808880034712047,46.260242922876756
2012-02-07,0.9858576288050792,5.68954404828208,1.8191977856244084,3.1275016346445486,5.68954404828208,0.8333401568193292,45.80811187241521
2012-02-08,0.977531684287366,5.6001016299289,1.7882353054539277,3.1316357600418607,5.6001016299289,0.8107036211665617,45.33539958046918
2012-02-09,1.0290488870394996,5.84041812125845,1.8626417349879154,3.135556350720522,5.84041812125845,0.8335928479484158,44.75325728454292
2012-02-10,1.0582218274794406,5.92145820833532,1.8848684855726232,3.1415763241096264,5.92145820833532,0.8266466580931826,43.856993971759636
2012-02-11,1.0176800928084269,5.60088311628475,1.770061941234221,3.164230011283894,5.60088311628475,0.752381848425794,42.505961565456666
2012-02-12,1.0181866994791158,5.51739769423319,1.7398785877367293,3.1711394881928725,5.51739769423319,0.7216918882576135,41.47943961977287
2012-02-13,0.9858993451485641,5.26290253513761,1.6572531540617657,3.1756780925344748,5.26290253513761,0.6713538089132015,40.51003356172706
2012-02-14,0.9521657237288902,4.4646743170684,1.3463779105436748,3.3160632554239835,4.4646743170684,0.39421218681478465,29.279460374955168
2012-02-15,0.962806847566284,4.28882010170706,1.287800906881814,3.3303440607847468,4.28882010170706,0.32499405931552994,25.236358941728543
2012-02-16,0.9431034441716746,4.2686894742755,1.2737673933737266,3.351231548618434,4.2686894742755,0.330663949202052,25.959523765657767
