date,btc_price,sth_cost_basis,ratio,rolling_std,lower_1sd,lower_2sd,zone
2022-07-31,23313.8527919824,28169.83253480449,0.8276177276942484,0.24357351401153457,22080.130308679825,17306.888631514725,MILD_ACCUMULATION
2022-08-01,23283.7273812922,28161.28555423324,0.826799164990256,0.2435412882597663,22074.142342909017,17302.75271832404,MILD_ACCUMULATION
2022-08-02,23002.2350849598,27305.4099009404,0.8424057785035338,0.2435642301723901,21402.775657875787,16776.119000710696,MILD_ACCUMULATION
2022-08-03,22845.0854057235,27236.10323307747,0.8387795129950454,0.2435843507095612,21348.0215347933,16732.864446501208,MILD_ACCUMULATION
2022-08-04,22622.431583546,27093.10091400378,0.8349886436163904,0.2436142211408517,21235.300089828073,16644.014700878077,MILD_ACCUMULATION
2022-08-05,23306.9785860126,27027.671204827748,0.8623376542278437,0.2435616372059102,21185.13090989328,16605.56576510181,MILD_ACCUMULATION
2022-08-06,22953.1456804837,26984.69279704484,0.8505987395564256,0.24353293641004212,21152.05016656877,16580.11190322088,MILD_ACCUMULATION
2022-08-07,23182.4817640934,26970.374435806138,0.8595535749520818,0.2435160203462176,21141.184289329187,16571.874974119914,MILD_ACCUMULATION
2022-08-08,23824.7369983572,26983.23919608224,0.8829457733086534,0.2434640428225649,21152.36796845267,16581.503333290868,MILD_ACCUMULATION
2022-08-09,23158.794917736,26899.561806918147,0.8609357685440036,0.24344506408762664,21087.172825963826,16530.710090515502,MILD_ACCUMULATION
2022-08-10,23961.2072606782,26913.996531808767,0.8902879671682812,0.24338027864199657,21099.85545142876,16541.723914730246,MILD_ACCUMULATION
2022-08-11,23949.5204902639,26867.72226458333,0.8913863354108672,0.24336112826164208,21063.981039502087,16513.915577330918,MILD_ACCUMULATION
2022-08-12,24411.3285140137,26886.2046597338,0.9079499625535989,0.24331651862772974,21079.41134568709,16526.749993320962,MILD_ACCUMULATION
2022-08-13,24449.7898028232,26845.807354759247,0.9107489106111284,0.24325554200980537,21049.02237572707,16503.930655500015,MILD_ACCUMULATION
2022-08-14,24313.1832718628,26824.3238079444,0.9063856910593253,0.24320489280298735,21033.24303710409,16492.393837225656,MILD_ACCUMULATION
2022-08-15,24097.6857184209,26801.169653287383,0.8991281362030079,0.24316016341965033,21016.02762641055,16479.63215440773,MILD_ACCUMULATION
2022-08-16,23867.6750691758,26775.537206599136,0.8913985510361054,0.2431212516561776,20996.745052601233,16465.152478631826,MILD_ACCUMULATION
2022-08-17,23346.2252262025,26713.40804100883,0.8739515823051393,0.24307300915436447,20949.03543512333,16428.532255724844,MILD_ACCUMULATION
2022-08-18,23203.1358520417,26650.554926300258,0.8706436288553058,0.24306002483007394,20900.016497310793,16390.303721473138,MILD_ACCUMULATION
2022-08-19,20842.0781597212,26447.26415927319,0.7880617834118526,0.24318524719496054,20737.993886262975,16261.205236076845,MILD_ACCUMULATION
2022-08-20,21143.9369934609,26287.219734383525,0.8043428406315924,0.24327625457061264,20610.62304857152,16159.85968628986,MILD_ACCUMULATION
2022-08-21,21517.7631751083,26262.793410829272,0.8193249986208857,0.24336825779513543,20589.577075637262,16141.873315684794,MILD_ACCUMULATION
