time,usdt,usdt_eth,usdt_omni,usdt_trx,usdc,dai,busd,tusd,pax
2020-01-13,4770118643.712951,2298568033.111951,1555000000.0,916550610.601,447499417.44,46094157.5382458,26829664.47,146810505.53,231606788.55
2020-01-14,4770118643.712951,2298568033.111951,1555000000.0,916550610.601,432187981.54,46363402.24979809,30966385.73,148591105.01,232261445.19
2020-01-15,4770118643.712951,2298568033.111951,1555000000.0,916550610.601,450772525.89,47430509.42112217,28378665.01,147747327.34,223871104.02
2020-01-16,4770118643.712951,2298568033.111951,1555000000.0,916550610.601,448750769.92,48050774.186797984,27016668.02,147739021.48,231765540.34
2020-01-17,4770118643.712951,2298568033.111951,1555000000.0,916550610.601,445104375.07,52250803.31792526,30242680.62,145475357.33,222720100.39
2020-01-18,4770118643.712951,2298568033.111951,1555000000.0,916550610.601,444816303.17,53361061.3483608,30242680.62,144003798.74,222720100.39
2020-01-19,4770118643.712951,2298568033.111951,1555000000.0,916550610.601,444557821.77,52963732.90061868,30242680.62,143273062.92,222720100.39
2020-01-20,4770118643.712951,2298568033.111951,1555000000.0,916550610.601,444880658.41,59573427.78743422,39148655.07,142294251.46,218523700.69
2020-01-21,4770118643.712951,2298568033.111951,1555000000.0,916550610.601,447114344.18,60877448.03867621,39042959.16,139236278.07,213791146.68
2020-01-22,4770118643.712951,2298568033.111951,1555000000.0,916550610.601,457460132.49,61139979.00399538,49554427.62,139044782.42,210263059.64
2020-01-23,4770118643.712951,2298568033.111951,1555000000.0,916550610.601,448560164.9,60495278.264383525,49079429.89,138865256.14,210047606.75
2020-01-24,4770118643.712951,2298568033.111951,1555000000.0,916550610.601,448733997.77,59852393.640366286,47516840.51,139198485.31,209454069.17
2020-01-25,4770118643.712951,2298568033.111951,1555000000.0,916550610.601,448730978.37,59082584.68233453,47516840.51,139439522.16,209454069.17
2020-01-26,4770118643.712951,2298568033.111951,1555000000.0,916550610.601,448167340.0,58299746.484214544,47516840.51,139013217.16,209454069.17
2020-01-27,4770118643.712951,2298568033.111951,1555000000.0,916550610.601,446148231.94,56309179.905889966,45699524.67,140881100.9,208648536.46
2020-01-28,4770118643.712951,2298568033.111951,1555000000.0,916550610.601,446069385.74,56144983.80191236,44691969.19,141139203.14,214720144.38
2020-01-29,4770118643.712951,2298568033.111951,1555000000.0,916550610.601,446478586.39,55971708.84555831,42630673.57,140117602.02,218390495.92
2020-01-30,4770118643.712951,2298568033.111951,1555000000.0,916550610.601,440441548.59,55755106.62314857,41860326.41,135592227.36,227843847.62
2020-01-31,4770101121.166395,2298550510.565395,1555000000.0,916550610.601,440729790.0,55500536.618478574,40562789.85,135679205.58,226307039.73
2020-02-01,4770101121.166395,2298550510.565395,1555000000.0,916550610.601,438864190.27,55736378.16457776,40562789.85,136899655.86,226307039.73
2020-02-02,4770101121.166395,2298550510.565395,1555000000.0,916550610.601,437417569.08,54674384.70555396,40562789.85,135954916.21,226307039.73
2020-02-03,4770101121.166395,2298550510.565395,1555000000.0,916550610.601,435888772.14,55574794.290699,30519545.38,138186393.03,223774969.11
2020-02-04,4770101121.166395,2298550510.565395,1555000000.0,916550610.601,434670368.6,54590374.119039625,37009985.31,137308174.3,221570986.49
2020-02-05,4667945530.686395,2298550510.565395,1555000000.0,814395020.121,426580236.03,55427684.03041744,35377813.12,138760334.63,220004373.12
2020-02-06,4667945530.686395,2298550510.565395,1555000000.0,814395020.121,425912114.5,53887352.97531906,30278034.13,139034358.94,226048198.19
2020-02-07,4667945530.686395,2298550510.565395,1555000000.0,814395020.121,423580292.0,51260915.71603679,46368205.13,139348916.82,214203389.85
2020-02-08,4667945530.686395,2298550510.565395,1555000000.0,814395020.121,422106479.29,51593434.60375285,43381010.14,139536310.77,220361374.49
2020-02-09,4667945530.686395,2298550510.565395,1555000000.0,814395020.121,426006203.15,52071588.63571771,43381010.14,139520603.78,220361374.49
2020-02-10,4692945530.686395,2298550510.565395,1555000000.0,839395020.121,421630208.38,51865128.45511112,44169927.44,138580665.77,217022202.3
2020-02-11,4692945530.686395,2298550510.565395,1555000000.0,839395020.121,422434940.03,52279120.80525047,41899089.19,140638924.97,219329774.63
2020-02-12,4692945530.686395,2298550510.565395,1555000000.0,839395020.121,431548674.91,51654641.0000311,46952910.8,140486551.32,214268060.51
2020-02-13,4692945530.686395,2298550510.565395,1555000000.0,839395020.121,429442860.17,51545433.26680568,44529666.69,143258992.56,215284633.04
2020-02-14,4692677572.740854,2298282552.619854,1555000000.0,839395020.121,430560154.7,53244199.911912784,41226590.49,142390139.24,208848628.75
2020-02-15,4712677572.740854,2298282552.619854,1555000000.0,859395020.121,430141522.72,53224650.329124585,41226590.49,142626241.9,208848628.75
2020-02-16,4712677572.740854,2298282552.619854,1555000000.0,859395020.121,429592889.32,53701641.26049367,41226590.49,142846608.14,208848628.75
2020-02-17,4712677572.740854,2298282552.619854,1555000000.0,859395020.121,429602792.32,52630125.55140182,42864668.92,142823861.42,210164988.49
2020-02-18,4716677572.740854,2298282552.619854,1555000000.0,863395020.121,433901907.04,52067658.11569439,54647256.68,142377029.92,209406087.43
2020-02-19,4776677572.740854,2358282552.619854,1555000000.0,863395020.121,435557108.03,51557692.48303004,53481825.62,142286892.12,212342475.64
2020-02-20,4776677572.740854,2658282552.619854,1555000000.0,563395020.121,425361693.79,51131292.42422625,60462412.08,138073250.39,218349106.38
2020-02-21,4776677572.740854,2658282552.619854,1555000000.0,563395020.121,425209328.24,51547457.4412762,59587155.08,141602749.44,222862899.96
2020-02-22,4796677572.740854,2658282552.619854,1555000000.0,583395020.121,426534759.05,50743076.89224007,59587155.08,141117634.38,222862899.96
2020-02-23,4796677572.740854,2658282552.619854,1555000000.0,583395020.121,425892412.16,50969988.488087885,59587155.08,141512745.7,222862899.96
2020-02-24,4856677572.740854,2718282552.619854,1555000000.0,583395020.121,427026100.24,51833474.61497968,66323751.88,140964130.52,203848524.78
2020-02-25,4856677572.740854,2718282552.619854,1555000000.0,583395020.121,427890794.89,51047488.6900612,64905626.16,142534965.66,201592807.78
2020-02-26,4856677572.740854,2718282552.619854,1555000000.0,583395020.121,430062165.4,51920957.15309738,64805303.28,141705626.43,201589715.22
2020-02-27,4871677572.740854,2718282552.619854,1555000000.0,598395020.121,442881958.42,54550579.96166305,69889998.54,141528349.29,201856957.94
2020-02-28,4871677572.740854,2718282552.619854,1555000000.0,598395020.121,445136981.29,52627705.31920371,70338972.78,142573665.5,199687495.74
2020-02-29,4871677572.740854,2718282552.619854,1555000000.0,598395020.121,444856561.48,51963584.5198144,68276678.82,142831353.77,199000258.23
2020-03-01,4871677572.740854,2718282552.619854,1555000000.0,598395020.121,444735361.28,51278171.43618144,68276678.82,142198297.86,199000258.23
2020-03-02,4871677572.740854,2718282552.619854,1555000000.0,598395020.121,457264879.67,49703544.375994034,73480816.96,141442098.1,191106357.73
2020-03-03,4871677572.740854,2718282552.619854,1555000000.0,598395020.121,468037110.84,48322710.554391295,78158832.89,141086959.0,189550743.21
2020-03-04,4871677572.740854,2718282552.619854,1555000000.0,598395020.121,468451011.55,47244429.52268447,86104684.42,135708237.64,190959593.83
2020-03-05,5131515274.708539,2978120254.587539,1555000000.0,598395020.121,463262123.13,46815533.427355394,83904309.45,137359276.13,190508541.31
2020-03-06,5131515274.708539,2978120254.587539,1555000000.0,598395020.121,465621454.1,49338224.93342769,90704218.33,137753856.75,192273073.97
2020-03-07,5131515274.708539,2978120254.587539,1555000000.0,598395020.121,465281779.53,49288942.19074839,90704218.33,137788791.91,192273073.97
2020-03-08,5131515274.708539,2978120254.587539,1555000000.0,598395020.121,465060651.62,49325546.86614515,90704218.33,138992163.27,192273073.97
2020-03-09,5191515274.708539,3038120254.587539,1555000000.0,598395020.121,459028150.54,49990005.83998149,97678590.47,129297782.24,200359124.43
2020-03-10,5191515274.708539,3038120254.587539,1555000000.0,598395020.121,456995579.96,48423935.8877436,114290281.82,128395370.89,205016777.42
2020-03-11,5251515274.708539,3098120254.587539,1555000000.0,598395020.121,467472375.55,48944547.680130176,113423051.36,129074595.68,209207929.36
2020-03-12,5377515274.708539,3218120254.587539,1555000000.0,604395020.121,498814356.49,49697746.27704206,107214746.73,129386282.44,193347099.69
2020-03-13,5492515274.708539,3278120254.587539,1555000000.0,659395020.121,567815436.26,47545231.31873296,126029825.88,131612507.91,214306503.77
2020-03-14,5492515274.708539,3278120254.587539,1555000000.0,659395020.121,563415088.22,45242280.63114575,133125064.77,133900378.06,221965207.07
2020-03-15,5492515274.708539,3278120254.587539,1555000000.0,659395020.121,602032202.02,48498909.50380762,126147223.26,132894283.87,222852632.76
2020-03-16,5542515274.708539,3278120254.587539,1555000000.0,709395020.121,603114925.79,47051708.68588106,136758309.16,135563678.8,217188304.52
2020-03-17,5712515274.708539,3398120254.587539,1555000000.0,759395020.121,627226787.69,50709672.2559336,156909763.05,136805873.5,224690509.26
2020-03-18,5775515274.708539,3458120254.587539,1555000000.0,762395020.121,629390811.83,52869076.11219815,156578666.02,136460466.39,229132117.29
2020-03-19,5955515274.708539,3638120254.587539,1555000000.0,762395020.121,652997713.5,51012895.1172169,161795903.89,138174577.25,234846755.85
2020-03-20,6015515274.708539,3698120254.587539,1555000000.0,762395020.121,645452413.65,54313817.35421096,171138408.31,137940483.29,231578676.98
2020-03-21,6015515274.708539,3698120254.587539,1555000000.0,762395020.121,669682888.72,53296656.393506095,171138408.31,138853285.71,231578676.98
2020-03-22,6015515274.708539,3698120254.587539,1555000000.0,762395020.121,669533163.74,51018311.56886436,173231872.23,139188966.79,232100348.28
2020-03-23,6015515274.708539,3698120254.587539,1555000000.0,762395020.121,674454716.38,52553897.41674222,178957881.91,141013936.2,246876062.92
2020-03-24,6195515274.708539,3878120254.587539,1555000000.0,762395020.121,690861095.12,52903555.04617227,183581872.89,134181335.8,265365570.29
2020-03-25,6315515274.708539,3998120254.587539,1555000000.0,762395020.121,689445425.78,61250733.321026206,183016397.29,140479782.08,267758563.12
2020-03-26,6435515274.708539,4118120254.587539,1555000000.0,762395020.121,686362512.59,55185904.464416586,192149979.89,140303013.12,259891372.12
2020-03-27,6435515274.708539,4118120254.587539,1555000000.0,762395020.121,688142258.98,53856997.07015288,185346233.17,139149871.08,255023379.92
2020-03-28,6435515274.708539,4118120254.587539,1555000000.0,762395020.121,687474595.13,56069251.02225988,185346233.17,138810700.62,255023379.92
2020-03-29,6435515274.708539,4118120254.587539,1555000000.0,762395020.121,695069526.56,56157252.55639975,181488950.77,137136672.74,251981104.21
2020-03-30,6555515274.708539,4238120254.587539,1555000000.0,762395020.121,692847051.9,57069501.18150637,180489487.84,136389747.37,244883290.9
2020-03-31,6555515274.708539,4238120254.587539,1555000000.0,762395020.121,693469078.78,57678711.19289751,187790574.09,136869146.16,248237336.01
2020-04-01,6735515274.708539,4418120254.587539,1555000000.0,762395020.121,693072997.47,57523211.43103989,206686860.31,136218153.4,251709472.12
2020-04-02,6855515274.708539,4538120254.587539,1555000000.0,762395020.121,694405413.79,60817292.32626185,203695621.4,136465462.8,252755935.73
2020-04-03,6855506741.670909,4538111721.549909,1555000000.0,762395020.121,704386672.96,60479150.97131975,198095220.9,135557852.86,249257214.21
2020-04-04,6855506741.670909,4538111721.549909,1555000000.0,762395020.121,703748613.23,60692211.18585157,198095220.9,135627577.91,249257214.21
2020-04-05,6855506741.670909,4538111721.549909,1555000000.0,762395020.121,701389443.89,59756072.7466769,198095220.9,136037633.35,249257214.21
2020-04-06,6975506741.670909,4658111721.549909,1555000000.0,762395020.121,687629883.11,61582337.20244224,187887849.67,136590922.31,250055509.64
2020-04-07,6975506741.670909,4658111721.549909,1555000000.0,762395020.121,696652776.1,62101031.82287663,178278549.51,136356391.13,253129865.89
2020-04-08,6975506741.670909,4658111721.549909,1555000000.0,762395020.121,714879271.69,63104070.52518215,175860222.31,136440452.66,252767513.78
2020-04-09,6975506741.670909,4658111721.549909,1555000000.0,762395020.121,712765062.93,64276537.01989477,181500366.75,136125891.28,255935538.78
2020-04-10,6975506741.670909,4658111721.549909,1555000000.0,762395020.121,710815736.96,65490183.065169394,186610640.9,135759730.7,255562412.47
2020-04-11,6975506741.670909,4658111721.549909,1555000000.0,762395020.121,709301618.16,65561591.65966149,186610640.9,136459255.3,255562412.47
2020-04-12,6975506741.670909,4658111721.549909,1555000000.0,762395020.121,717564830.97,65646224.42373833,188455684.71,136738846.03,258821817.7
2020-04-13,7095506741.670909,4778111721.549909,1555000000.0,762395020.121,725883601.35,65757721.83900862,188562401.4,137531257.27,258840937.15
2020-04-14,7215506741.670909,4898111721.549909,1555000000.0,762395020.121,736730936.29,66476320.60498639,197590879.66,137618843.51,263138055.55
2020-04-15,7215506741.670909,4898111721.549909,1555000000.0,762395020.121,735520409.5,67360607.45246556,198560550.11,137491148.84,258305671.23
2020-04-16,7335506741.670909,5018111721.549909,1555000000.0,762395020.121,734489216.94,68462965.52383469,199410006.74,137188419.75,257275139.53
2020-04-17,7335506741.670909,5018111721.549909,1555000000.0,762395020.121,730624229.01,69074325.85166469,205405408.42,137171587.35,252249420.9
2020-04-18,7455506741.670909,5138111721.549909,1555000000.0,762395020.121,730333497.13,71571884.6339465,206006841.84,137729318.55,251351777.71
2020-04-19,7455506741.670909,5138111721.549909,1555000000.0,762395020.121,728492959.28,75646196.27890651,204498053.95,137582339.03,252940246.18
2020-04-20,7455506741.670909,5138111721.549909,1555000000.0,762395020.121,736928137.41,79378279.57034142,197298823.3,134513377.46,261051666.2
2020-04-21,7575506741.670909,5258111721.549909,1555000000.0,762395020.121,727505687.95,79288276.88412161,196973924.0,132641773.77,267266475.74
