date,btc_price,min_sopr,pct_sth_in_loss,sth_loss_chg5,rsi14,rsi_bb_lower,c1_sopr,c2_sth_loss,c3_rsi_bb,confirm_count,zone,drawdown_10d,is_correction
2015-06-08,228.722497360537,0.9967504123197406,73.75968825501259,-4.743161520350455,46.312106124998664,36.5595817779062,False,False,False,0,NEUTRAL,-0.017118076617000377,False
2015-06-09,229.113378969026,0.9947438022016122,68.21561279832396,-21.423351201498534,46.95895936694736,36.54450746069425,False,False,False,0,NEUTRAL,-0.00019666158066244943,False
2015-06-10,228.541494276328,0.9744487306606838,71.45154594957005,-9.350870803982573,46.084119423222056,36.56017427601406,True,False,False,1,NEUTRAL,-0.0024960772490519867,False
2015-06-11,229.648699111149,0.97661109177338,64.86618170850392,-10.757446358598827,48.10007543313257,36.63595552053131,True,False,False,1,NEUTRAL,0.0,False
2015-06-12,229.502462521495,0.997234596940122,65.10798451825603,-22.072450028029536,47.84561558983423,36.62276027602884,False,False,False,0,NEUTRAL,-0.0006367838799871128,False
2015-06-13,232.895157057637,0.9725245575059208,59.24542942025885,-14.51425883475374,53.93431363353879,36.55116649179567,True,False,False,1,NEUTRAL,0.0,False
2015-06-14,233.225041845115,0.9841844890128664,58.67399558097844,-9.541617217345518,54.4906487452537,36.47046002861285,False,False,False,0,NEUTRAL,0.0,False
2015-06-15,236.640350950239,0.9983777909375606,45.7748462205282,-25.67669972904185,59.891341500066524,36.128586613403435,False,False,False,0,NEUTRAL,0.0,False
2015-06-16,251.676431485259,1.0274699630714748,32.09963378268691,-32.76654792581701,74.33291863708136,34.42806753995522,False,False,False,0,NEUTRAL,0.0,False
2015-06-17,248.802178319007,0.9976853628128536,36.73387488686745,-28.374109631388585,69.20337397850292,33.859601378661765,False,False,False,0,NEUTRAL,-0.011420430388692782,False
2015-06-18,249.35498899291,1.0025250545161768,34.488668671893066,-24.756760748365785,69.63735754061803,33.539210223547606,False,False,False,0,NEUTRAL,-0.009223916910491403,False
2015-06-19,244.749210877899,0.9890834622239092,38.775193026281606,-19.898802554696836,61.8207918872486,33.604937509173176,False,False,False,0,NEUTRAL,-0.027524311936875767,False
2015-06-20,245.384932928953,1.0016630990335973,40.90937416911804,-4.865472051410158,62.44735266250494,33.63892664606844,False,False,False,0,NEUTRAL,-0.02499836206027306,False
2015-06-21,244.189452137555,1.0002551078498747,50.842275987833965,18.742642205147057,60.43867060688217,33.61437994005282,False,True,False,1,NEUTRAL,-0.029748432554927207,False
2015-06-22,246.671569536778,1.000152503538164,39.42782564154608,2.6939507546786317,63.09308835712625,33.57360284834197,False,False,False,0,NEUTRAL,-0.019886097076889486,False
2015-06-23,244.253533228932,0.9903327433871458,51.51903811655127,17.030369444658206,58.943906293503275,33.583585246234605,False,True,False,1,NEUTRAL,-0.029493815581065896,False
2015-06-24,239.954934881386,0.9741570721897156,57.88513833811483,19.109945311833222,52.35265122128773,33.63625825843242,True,True,False,2,BUY_ZONE,-0.04657367610744889,False
2015-06-25,242.227365958915,0.9843428996019024,52.79105676092097,11.881682591802935,55.20441132522135,33.75485241614967,False,True,False,1,NEUTRAL,-0.03754449898459189,False
2015-06-26,243.198343582627,0.992734575004435,51.458804877013954,0.6165288891799889,56.405053467529285,33.9228783066957,False,False,False,0,NEUTRAL,-0.024690283660047663,False
2015-06-27,251.484055607899,1.0148734264126806,26.095540671514684,-13.332284970031395,65.0208093952566,33.98443088234361,False,False,False,0,NEUTRAL,0.0,False
2015-06-28,248.863670375304,1.0011438773978465,33.5531794249545,-17.96585869159677,60.920287157280946,34.18049445603778,False,False,False,0,NEUTRAL,-0.010419687348610984,False
2015-06-29,256.674809707184,1.0118530925877425,22.01278363634407,-35.87235470177076,67.49996403654862,34.60064712565236,False,False,False,0,NEUTRAL,0.0,False
2015-06-30,263.028279741073,1.0219012582287774,25.551876052153567,-27.239180708767407,71.677046310475,35.334760454276264,False,False,False,0,NEUTRAL,0.0,False
2015-07-01,258.12526544978,0.9993139075841688,29.40857252399327,-22.050232353020682,64.75982442178729,37.13886962241925,False,False,False,0,NEUTRAL,-0.018640635509305614,False
2015-07-02,254.73761148021,0.9882276130684212,28.99333605399088,2.897795382476197,60.42111178962514,38.57886628285171,False,False,False,0,NEUTRAL,-0.03152006418862785,False
2015-07-03,256.309610586103,0.9375288000818698,26.793300139915505,-6.759879285038995,61.70330780475336,40.13472786063838,True,False,False,1,NEUTRAL,-0.02554352391911574,False
2015-07-04,260.531962207499,1.006664645278241,21.81661660640748,-0.19616702993659274,64.98454338337837,42.06641794993481,False,False,False,0,NEUTRAL,-0.009490681139044721,False
2015-07-05,271.497949792451,1.0018275888601167,23.015099457031933,-2.5367765951216334,71.75346348674174,43.80383552106305,False,False,False,0,NEUTRAL,0.0,False
2015-07-06,268.985961590127,1.0068821226878195,27.488970090590023,-1.9196024334032487,68.48739871064484,45.63218488340955,False,False,False,0,NEUTRAL,-0.009252328440212176,False
2015-07-07,265.804671137808,1.007453864693739,24.626860805149835,-4.366475248841045,64.48421299140435,48.15957698188408,False,False,False,0,NEUTRAL,-0.020969877153751204,False
2015-07-08,270.606162598582,1.008718639546646,26.17832168501343,-0.6149784549020758,67.56567912226103,49.38429409311385,False,False,False,0,NEUTRAL,-0.003284692184787108,False
2015-07-09,269.349721600106,0.9685835191961872,28.96514324794272,7.148526641535241,65.95309725113162,50.65256479625604,True,False,False,1,NEUTRAL,-0.007912502447945502,False
2015-07-10,285.591689123489,1.022101403162007,10.180910470215265,-12.834188986816669,74.4442327716056,51.97600605381934,False,False,False,0,NEUTRAL,0.0,False
2015-07-11,293.281271902306,1.016607086930604,10.96218329295194,-16.52678679763808,77.32721434475476,53.02899161227994,False,False,False,0,NEUTRAL,0.0,False
2015-07-12,311.378145060733,1.053648477595009,0.0,-24.626860805149835,82.36837675539792,53.937661551386554,False,False,False,0,NEUTRAL,0.0,False
2015-07-13,292.71137116033,0.9942401598248728,11.59731334525239,-14.58100833976104,66.05385390133648,54.780270187423774,False,False,False,0,NEUTRAL,-0.05994888914494034,False
2015-07-14,287.71004393242,0.9996736546480977,23.175170899321778,-5.7899723486209425,62.482966186256846,55.460825859752475,False,False,False,0,NEUTRAL,-0.0760107974941423,False
2015-07-15,285.701404472478,0.998611030206584,24.87819994659352,14.697289476378254,61.05537666814526,55.54462257777519,False,False,False,0,NEUTRAL,-0.0824616017390909,True
2015-07-16,278.695773336721,0.9885601895582984,25.29884568787472,14.336662394922781,56.22991265290307,54.963248523144486,False,False,False,0,NEUTRAL,-0.10496039058116113,True
2015-07-17,280.04323655991,1.0036878955846975,28.65363586834759,28.65363586834759,56.93492178724936,54.40570851300998,False,False,False,0,NEUTRAL,-0.10063297311605246,True
2015-07-18,277.170726503663,0.9811866744715506,28.94729574173925,17.34998239648686,54.90464279232933,53.70005081724934,False,False,False,0,NEUTRAL,-0.10985812299189468,True
2015-07-19,274.857221623951,0.991077614145071,33.9416964105348,10.766525511213025,53.25742618334233,53.01668829892136,False,False,False,0,NEUTRAL,-0.11728801142950729,True
2015-07-20,279.983602447802,0.9664905591766126,28.774596546432807,3.8963965998392887,56.38026651062682,52.63323736207701,True,False,False,1,NEUTRAL,-0.10082448980742564,True
2015-07-21,276.664715026322,0.986322629532692,30.139412101285668,4.840566413410947,53.870935173224005,52.12699433948202,False,False,False,0,NEUTRAL,-0.11148319361861525,True
2015-07-22,278.53248806537,0.9998312395097456,31.05739211374969,2.4037562454021,55.08254365404575,51.638230843271955,False,False,False,0,NEUTRAL,-0.04843980962800942,False
2015-07-23,277.179900689709,1.0049643667194572,32.94357366971007,3.9962779279708194,53.976884217855556,51.2564458930898,False,False,False,0,NEUTRAL,-0.03659984579886422,False
2015-07-24,289.109321173029,1.018571760961753,14.19442580803602,-19.747270602498784,61.3463584521773,51.930657732440665,False,False,False,0,NEUTRAL,0.0,False
2015-07-25,289.407999845346,1.016287782302017,14.17624484210392,-14.598351704328888,61.51252723205699,52.35498789361406,False,False,False,0,NEUTRAL,0.0,False
2015-07-26,293.547474959739,1.0184465029709693,11.087384666847823,-19.052027434437846,63.83310430435573,52.77783832755793,False,False,False,0,NEUTRAL,0.0,False
2015-07-27,294.560217440311,1.0079909526795452,7.690688064707657,-23.36670404904203,64.39866769292635,52.76237918605809,False,False,False,0,NEUTRAL,0.0,False
2015-07-28,295.182971760849,1.0071382080931994,12.872544837096008,-20.07102883261406,64.76355981423316,52.9111391685872,False,False,False,0,NEUTRAL,0.0,False
2015-07-29,290.271364850803,0.9892459022966116,19.736452351823765,5.542026543787745,59.57712072548188,52.648197378264726,False,False,False,0,NEUTRAL,-0.01663919460105323,False
2015-07-30,288.431060334512,0.9871336615372388,29.31337473876712,15.1371298966632,57.712214152837944,52.33933451524711,False,False,False,0,NEUTRAL,-0.022873648117504808,False
2015-07-31,284.832682294093,0.999975540844628,29.596577331976263,18.509192665128438,54.14339275299781,51.73220355221859,False,False,False,0,NEUTRAL,-0.035063978809528384,False
2015-08-01,280.481553050013,0.9910880444161906,36.445419160528274,28.754731095820617,50.1083592974468,50.87409036128079,False,False,True,1,NEUTRAL,-0.04980442680395114,False
2015-08-02,282.353833298814,1.00045950637627,32.26648487952081,19.393940042424802,51.77383372425315,50.187606088913284,False,False,False,0,NEUTRAL,-0.0434616481618354,False
2015-08-03,281.124037339822,0.995114259735026,31.209377129352568,11.472924777528803,50.57948412768336,49.343548126935616,False,False,False,0,NEUTRAL,-0.04762786395557139,False
2015-08-04,285.348024161186,0.9875619727420516,24.04653646802618,-5.266838270740941,54.46493382620612,48.98997118939009,False,False,False,0,NEUTRAL,-0.03331814007086786,False
2015-08-05,282.632066508184,0.9956000245802524,34.435646638188075,4.839069306211812,51.65294108993958,48.37546227617491,False,False,False,0,NEUTRAL,-0.04251906936838312,False
2015-08-06,279.729985423356,0.9962467001641866,35.47237466624656,-0.9730444942817158,48.756271671862734,47.50825989926977,False,False,False,0,NEUTRAL,-0.05235053446786442,False
2015-08-07,280.1314225305,0.995349278007208,32.572767989139614,0.30628310961880345,49.18081714255534,46.77130501523391,False,False,False,0,NEUTRAL,-0.03493263045603845,False
2015-08-08,261.89391631623,0.988662582886804,58.74306326208391,27.53368613273134,34.99574945746984,44.24703896058791,False,True,True,2,BUY_ZONE,-0.09200515363187711,True
2015-08-09,266.002406307537,0.9043040553806864,53.84492048464746,29.79838401662128,39.24689171699489,42.941721586682135,True,True,True,3,BUY_ZONE,-0.06779657195986455,False
2015-08-10,265.096023801662,0.985669608675152,54.09667986662537,19.661033228437297,38.64642740575462,42.02170958633273,False,True,True,2,BUY_ZONE,-0.07097298262028318,False
2015-08-11,271.905537029027,1.0024007140081528,40.54618294092859,5.07380827468203,45.40457151623913,42.80382385342188,False,False,False,0,NEUTRAL,-0.047109094838398646,False
2015-08-12,267.508235397728,0.9932944298271748,44.90014229413157,12.327374304991956,42.17394542651931,42.02395993735104,False,True,False,1,NEUTRAL,-0.06251940526274935,False
2015-08-13,264.762228855632,0.9895154921046252,53.69994653099289,-5.043116731091018,40.24805317212423,41.0064599759761,False,False,True,1,NEUTRAL,-0.0721427644928273,False
2015-08-14,266.109674168983,0.9908367061897918,43.279161543481855,-10.565758941165605,41.655974567320314,40.2092398432495,False,False,False,0,NEUTRAL,-0.05845901543773535,False
2015-08-15,262.421933246517,0.9865455710232108,55.23205220723199,1.1353723406066152,38.950908490394,39.15758263113576,False,False,True,1,NEUTRAL,-0.06321850338676238,False
2015-08-16,259.136901969678,0.9791467075116927,51.37555455573866,10.829371614810071,36.666697762288884,37.92635048831158,True,True,True,3,BUY_ZONE,-0.07494525380684913,False
2015-08-17,257.797618188099,0.9880040517026082,50.73217967693783,5.832037382806263,35.7463167326687,36.69402598280077,False,False,True,1,NEUTRAL,-0.051885367966676976,False
2015-08-18,221.28645398457,0.9494839601396085,91.0124556478347,37.31250911684181,20.580022845639505,33.391895443670705,True,True,True,3,BUY_ZONE,-0.18616422305167413,True
2015-08-19,226.724132571822,0.9626430353368914,89.37686042483843,46.09769888135657,25.640125768086563,31.244935229631615,True,True,True,3,BUY_ZONE,-0.16616581240264228,True
2015-08-20,235.72490930065,0.9724093413783584,78.73439103722126,23.50233882998927,33.224156967557334,30.152845243699304,True,True,False,2,BUY_ZONE,-0.13306322527927994,True
2015-08-21,233.05363107953,0.9740346910334952,81.40539016353196,30.029835607793302,32.17531960010926,29.032600387719306,True,True,False,2,BUY_ZONE,-0.12879829388045316,True
2015-08-22,230.781798486419,0.983392678968895,84.28527231247296,33.55309263553512,31.2711701947767,27.905331289402277,False,True,False,1,NEUTRAL,-0.13275682589476379,True
2015-08-23,229.063605356582,0.9915283192781496,80.59081742854232,-10.421638219292376,30.57146685895934,26.93992424109332,False,False,False,0,NEUTRAL,-0.13921353640407785,True
2015-08-24,210.588575268171,0.9452553321578192,100.0,10.623139575161574,24.280409121985713,25.4648553965245,True,True,True,3,BUY_ZONE,-0.19751915298045675,True
2015-08-25,222.766193802633,0.909701078232554,81.09601765376723,2.3616266165459763,33.931254332652216,25.19749072032587,True,False,False,1,NEUTRAL,-0.14035325687153877,True
2015-08-26,226.18974218978,0.9441444620539076,82.64681220444578,1.2414220409138181,36.38601132999219,25.29819377309814,True,False,False,1,NEUTRAL,-0.12260732360706572,True
2015-08-27,225.510071905413,0.9937391752754084,76.11544693550125,-8.169825376971701,36.09925227069172,25.615882788492065,False,False,False,0,NEUTRAL,-0.04333372075756625,False
2015-08-28,231.742139631433,1.0010093656438406,70.5365959922774,-10.054221436264925,40.71306793331718,25.938166667265218,False,False,False,0,NEUTRAL,-0.016895837105349254,False
2015-08-29,230.590426923,0.9849779552013468,66.98566313858106,-33.01433686141894,40.136316752303614,26.2367595450767,False,False,False,0,NEUTRAL,-0.02178167081655913,False
2015-08-30,229.455556872449,0.99153589820105,69.39390679083361,-11.702110862933623,39.541889462069754,26.39396274846313,False,False,False,0,NEUTRAL,-0.015438824919458805,False
2015-08-31,230.680127431229,0.9945304624831396,72.0635513783559,-10.583260826089884,40.5647760633301,26.448758792344705,False,False,False,0,NEUTRAL,-0.004582732350245089,False
2015-09-01,228.276893523674,0.9871762880301476,73.32835913920471,-2.7870877962965466,39.16434822491276,26.580473277534896,False,False,False,0,NEUTRAL,-0.014953025432794309,False
2015-09-02,229.588190258913,0.9860631849685324,74.10127357137081,3.564677579093413,40.37393607075086,26.733708473984947,False,False,False,0,NEUTRAL,-0.009294595173522158,False
2015-09-03,227.448328465297,0.9721336822893172,81.80703098311487,14.82136784453381,39.0108172152397,27.203152673409576,True,True,False,2,BUY_ZONE,-0.01852840045822024,False
2015-09-04,230.869808962943,0.9927028232713222,65.42055861023091,-3.9733481806026987,42.361682417191574,27.58394456204741,False,False,False,0,NEUTRAL,-0.0037642298024750387,False
2015-09-05,235.745612975168,1.0019957946452072,50.35250102921948,-21.711050349136414,46.84372080672715,27.683810555233112,False,False,False,0,NEUTRAL,0.0,False
2015-09-06,240.724726776629,1.0017864518538613,45.60496626108573,-27.72339287811898,51.031391610850605,27.552932511901265,False,False,False,0,NEUTRAL,0.0,False
2015-09-07,240.62639793783,1.0023179361156265,48.66052796483456,-25.440745606536254,50.9460340722068,27.412625172331364,False,False,False,0,NEUTRAL,-0.0004084700400979191,False
2015-09-08,244.251385076155,1.004787975075662,44.72700557893926,-37.08002540417561,54.00071462094628,26.996121106946227,False,False,False,0,NEUTRAL,0.0,False
2015-09-09,238.755756612232,0.9938064982085084,48.239477256732336,-17.181081353498577,49.017199846602395,26.96435737063061,False,False,False,0,NEUTRAL,-0.022499886591060725,False
2015-09-10,239.082148407599,0.9776723967298512,52.79684755984744,2.4443465306279606,49.31636468790727,26.871167716970398,True,False,False,1,NEUTRAL,-0.021163592038359602,False
2015-09-11,240.532796720489,0.9969402196267682,42.51411054007632,-3.0908557210094116,50.70099119954806,26.742711507888103,False,False,False,0,NEUTRAL,-0.015224430987388682,False
2015-09-12,235.553351518181,0.9870605739292044,62.53656354678978,13.876035581955222,46.05046195045939,26.790018919233127,False,True,False,1,NEUTRAL,-0.03561098969924803,False
2015-09-13,230.46285839457,0.9815158945769452,77.37357887428081,32.64657329534155,41.82666749880678,26.793040734776728,False,True,False,1,NEUTRAL,-0.05645219443601479,False
2015-09-14,230.54530640765,0.985381576674032,68.6435912580178,20.40411400128547,41.91958628068575,26.870761003346082,False,True,False,1,NEUTRAL,-0.056114640513631464,False
2015-09-15,230.766108255201,0.9898847180549984,71.1739077942087,18.37706023436126,42.18591647278065,27.054806602419077,False,True,False,1,NEUTRAL,-0.055210646264091556,False
2015-09-16,229.042048279824,0.9897992963993072,82.52139179050053,40.007281250424214,40.61966536092628,27.260355261921497,False,True,False,1,NEUTRAL,-0.06226919364894856,False
2015-09-17,233.19946644751,0.9989428368689618,56.393136301890046,-6.143427244899733,45.841428058143634,29.24224861199144,False,False,False,0,NEUTRAL,-0.04524813083536516,False
2015-09-18,232.54026176469,0.9947635167604316,67.6717442126109,-9.701834661669906,45.16325430677915,30.649892459950724,False,False,False,0,NEUTRAL,-0.033228462250354585,False
2015-09-19,231.200678339246,0.9893695316109652,69.83398189221865,1.1903906342008383,43.74692407461092,31.225307662991035,False,False,False,0,NEUTRAL,-0.03879769623303131,False
2015-09-20,230.69871367266,0.988831541056602,74.18029374768147,3.0063859534727726,43.2002187429961,31.932412019697157,False,False,False,0,NEUTRAL,-0.040884582817438675,False
2015-09-21,226.853208637253,0.9892272139411614,87.80619917247397,5.284807381973437,39.162457432766395,32.623106597107096,False,False,False,0,NEUTRAL,-0.03693491442534824,False
2015-09-22,231.021276104909,0.9961339800371336,62.01809058452672,5.624954282636672,45.146877745977605,33.66368410081236,False,False,False,0,NEUTRAL,-0.009340460232533543,False
2015-09-23,230.127125021192,0.9591078167671776,71.87296425361977,4.201220041008867,44.14369521630313,35.98243773900816,True,False,False,1,NEUTRAL,-0.013174736088041317,False
2015-09-24,234.520176790912,1.0025108958447742,50.44888911995034,-19.385092772268308,50.01980962339164,36.79630949010892,False,False,False,0,NEUTRAL,0.0,False
2015-09-25,235.420806874745,0.9962691387601048,55.677614610396496,-18.50267913728498,51.15432138103655,37.34036054024679,False,False,False,0,NEUTRAL,0.0,False
2015-09-26,234.320148427562,0.9951084831496504,55.27963151152308,-32.52656766095089,49.6704376066974,38.049623189573495,False,False,False,0,NEUTRAL,-0.004675281092586747,False
2015-09-27,232.802110941509,0.9923900819037864,60.14978423558443,-1.8683063489422906,47.61875487941073,38.33853051257562,False,False,False,0,NEUTRAL,-0.01112346851580237,False
2015-09-28,239.781819791489,0.993073639228428,39.31386423007967,-32.5591000235401,56.51303510049883,38.32981190497427,False,False,False,0,NEUTRAL,0.0,False
2015-09-29,237.063620808883,0.9971811572026412,45.33294061730653,-5.1159485026438105,52.75607898319281,38.718467153004575,False,False,False,0,NEUTRAL,-0.011336134595065217,False
2015-09-30,236.45802395193,0.9957497406701789,49.94917674270455,-5.7284378676919445,51.92780408825951,39.090638789833214,False,False,False,0,NEUTRAL,-0.013861750830189479,False
2015-10-01,237.784117520762,0.9901577321145844,50.219525333300965,-5.060106178222114,53.64406218688171,39.607009023391925,False,False,False,0,NEUTRAL,-0.008331333344889003,False
2015-10-02,238.098753463372,1.001202153697863,49.70783859046411,-10.44194564512032,54.06311525615339,40.04481515356651,False,False,False,0,NEUTRAL,-0.007019157372233575,False
2015-10-03,239.489896818048,1.0024270910449034,45.79460081053782,6.480736580458149,55.958820585490415,40.63106440417218,False,False,False,0,NEUTRAL,-0.001217452489495785,False
2015-10-04,239.031018072205,0.993950888177204,48.83472958418631,3.5017889668797864,55.15034251244084,40.96792577272863,False,False,False,0,NEUTRAL,-0.003131187009661085,False
2015-10-05,241.137658117686,1.0012857228205354,42.72064809167766,-7.228528651026892,58.14035055475648,40.88250207142532,False,False,False,0,NEUTRAL,0.0,False
2015-10-06,246.88566279251,1.005388178253503,37.9720247665071,-12.247500566793867,64.99723774467881,40.17393781693108,False,False,False,0,NEUTRAL,0.0,False
2015-10-07,243.708696104396,0.9799296803192052,35.5207646713878,-14.187073919076305,59.222910458467005,40.04467786557042,True,False,False,1,NEUTRAL,-0.012868170035390092,False
2015-10-08,243.134971605953,0.9882170262912306,40.12069736827855,-5.673903442259274,58.21706281396337,39.957595914646234,False,False,False,0,NEUTRAL,-0.015192017001445679,False
2015-10-09,244.663458327449,1.0016469862021815,32.52408658919436,-16.31064299499195,60.15849041913906,39.90381673680692,False,False,False,0,NEUTRAL,-0.009000945781645453,False
2015-10-10,245.906034046475,0.9966546737377622,36.79901335230396,-5.921634739373701,61.71584386916792,39.815172365801054,False,False,False,0,NEUTRAL,-0.003967945059889066,False
2015-10-11,248.219397004731,0.9990750586558326,28.348739783252725,-9.623284983254372,64.4981682612123,39.58514898099824,False,False,False,0,NEUTRAL,0.0,False
2015-10-12,246.208993006364,0.9640529725622604,39.50265483234465,3.9818901609568513,60.390622273608614,39.85045479923085,True,False,False,1,NEUTRAL,-0.008099302563081667,False
2015-10-13,250.535523241077,1.0072714314726188,26.83599551407477,-13.284701854203778,65.48492717602579,40.32743111444534,False,False,False,0,NEUTRAL,0.0,False
2015-10-14,253.008794847023,0.9811477130282478,26.10822052150566,-6.4158660676887,68.01725216711384,40.782208719710994,False,False,False,0,NEUTRAL,0.0,False
2015-10-15,254.955682538724,1.0046443936303775,34.466185189240434,-2.3328281630635246,69.8899832355849,41.250481495352446,False,False,False,0,NEUTRAL,0.0,False
2015-10-16,263.29400534838,1.0155763594530276,30.524403510844746,2.1756637275920205,76.29269924315682,41.593755293139765,False,False,False,0,NEUTRAL,0.0,False
2015-10-17,272.080794170223,1.0199292262585713,12.404732622833372,-27.09792220951128,80.9015062847675,41.2838320886374,False,False,False,0,NEUTRAL,0.0,False
2015-10-18,263.823962095721,0.9989540881334094,30.63703255957861,3.80103704550384,67.60204123066549,42.05785177558977,False,False,False,0,NEUTRAL,-0.030346986084347494,False
2015-10-19,264.697732389019,1.0016381679139728,24.00500252891836,-2.1032179925873002,68.19784415842167,43.05390869166818,False,False,False,0,NEUTRAL,-0.027135549216990684,False
2015-10-20,270.865148725385,1.0199160393133049,15.106357406244276,-19.359827782996156,72.09822875961657,44.112947283425456,False,False,False,0,NEUTRAL,-0.0044679575732106125,False
2015-10-21,268.059952475296,1.0020782217198003,29.80941803791265,-0.7149854729320957,68.01236913972771,45.96551973884039,False,False,False,0,NEUTRAL,-0.01477811657816408,False
2015-10-22,275.500186087408,1.0115906737409088,11.540417104862076,-0.8643155179712956,72.46884256686081,47.08867059096091,False,False,False,0,NEUTRAL,0.0,False
2015-10-23,278.851855729363,1.0148876417597263,18.499697243264865,-12.137335316313745,74.21181057006794,48.43188854982303,False,False,False,0,NEUTRAL,0.0,False
2015-10-24,283.557116020959,1.01678974306054,14.352598754480187,-9.652403774438174,76.46447246513738,49.13304160032333,False,False,False,0,NEUTRAL,0.0,False
2015-10-25,284.609802876575,1.0160744088390945,7.600883947300073,-7.505473458944204,76.94959773815742,49.82827489441141,False,False,False,0,NEUTRAL,0.0,False
2015-10-26,286.93731881789,1.0120238970160869,6.123138676491132,-23.68627936142152,78.02799268765253,50.77318584796617,False,False,False,0,NEUTRAL,0.0,False
2015-10-27,295.266625889108,1.028628795330347,11.410414211553244,-0.1300028933088324,81.38441708194719,51.97257437643134,False,False,False,0,NEUTRAL,0.0,False
2015-10-28,304.702423164543,1.0289634471846978,1.605537018152329,-16.894160225112536,84.30870615301988,52.19671930666334,False,False,False,0,NEUTRAL,0.0,False
2015-10-29,314.61544625625,1.0375280670584852,10.916606105175436,-3.435992649304751,86.67664026923353,52.820472473258235,False,False,False,0,NEUTRAL,0.0,False
2015-10-30,328.571284693559,1.051937493818022,12.146700575266012,4.545816627965939,89.1573725301514,53.592903846799615,False,False,False,0,NEUTRAL,0.0,False
2015-10-31,313.581334562516,1.0037778241903774,11.38326093836143,5.260122261870297,73.35791852725941,54.823301299713904,False,False,False,0,NEUTRAL,-0.045621607332555825,False
2015-11-01,328.067559319726,1.030203489521488,13.780089346354565,2.369675134801321,77.50635439369493,56.113539610341256,False,False,False,0,NEUTRAL,-0.0015330778960273017,False
2015-11-02,363.810011669093,1.0777649439511767,0.0,-1.605537018152329,84.08928992128571,57.14880199422596,False,False,False,0,NEUTRAL,0.0,False
2015-11-03,404.608227819912,1.0711974646721107,0.0,-10.916606105175436,88.29880080637335,58.24411006751339,False,False,False,0,NEUTRAL,0.0,False
2015-11-04,409.881965863057,1.0674681801834112,0.0,-12.146700575266012,88.71444993000392,59.1461241527146,False,False,False,0,NEUTRAL,0.0,False
2015-11-05,387.483528922289,1.0297255532795822,13.003257799133362,1.6199968607719324,76.31529894437243,59.697390054194024,False,False,False,0,NEUTRAL,-0.05464606595609878,False
2015-11-06,375.317477115691,1.00088222019632,22.10124484522727,8.321155498872706,70.54767516946634,60.64993369163252,False,False,False,0,NEUTRAL,-0.08432790809565438,True
2015-11-07,385.28212926303,1.0211532630464444,28.019471445637667,28.019471445637667,72.38834111567621,61.87949701879998,False,False,False,0,NEUTRAL,-0.06001687961125346,False
2015-11-08,373.947186342058,0.9940113800768916,27.106406062237472,27.106406062237472,67.24046615322999,62.60007913005087,False,False,False,0,NEUTRAL,-0.08767104316320407,True
2015-11-09,380.30606873944,1.0109834824668895,19.8593163307774,19.8593163307774,68.5899691919682,63.26291101582578,False,False,False,0,NEUTRAL,-0.07215710762326744,False
2015-11-10,338.472191069265,0.9489675045345356,39.49528681243952,26.492029013306155,53.09414176951845,61.73067546869213,True,False,True,2,BUY_ZONE,-0.17422033839285878,True
2015-11-11,312.418710175159,0.9485602933595444,36.21407089508249,14.112826049855222,46.107785282731385,59.54774576531156,True,False,True,2,BUY_ZONE,-0.23778371288592104,True
2015-11-12,337.389460603109,1.0123551307089649,36.66484689403162,8.645375448393953,52.55203354130722,58.125381819410975,False,False,True,1,NEUTRAL,-0.17686190488353426,True
2015-11-13,338.089460295976,0.999341911865032,25.887831788696303,-1.2185742735411687,52.7227006496906,56.650013349083395,False,False,True,1,NEUTRAL,-0.17515409690180694,True
2015-11-14,333.759005342778,0.99592219662357,33.75968244842176,13.900366117644364,51.48884116755787,55.01680496536727,False,False,True,1,NEUTRAL,-0.13864982526853586,True
2015-11-15,320.427968537442,0.9783149307424028,42.49660313433296,3.001316321893441,47.78165553531799,52.84403363952052,True,False,True,2,BUY_ZONE,-0.168329013467719,True
2015-11-16,331.964578417978,0.9994393013784724,30.619297776040565,-5.594773119041928,51.06523609577479,51.230118131699,False,False,True,1,NEUTRAL,-0.13838573553109812,True
2015-11-17,336.26314736216,1.0272007473210758,37.31818785697957,0.6533409629479507,52.269579154550215,50.09055113465503,False,False,False,0,NEUTRAL,-0.11580914688862143,True
2015-11-18,335.594386662454,1.0047745480852586,39.6807722696727,13.792940480976398,52.05493151045819,48.95492452216406,False,False,False,0,NEUTRAL,-0.1175676271093623,True
2015-11-19,326.417595387495,0.989262980545788,46.76645997528966,13.0067775268679,49.07670766434764,47.457411206027054,False,True,False,1,NEUTRAL,-0.03561472995370296,False
2015-11-20,322.257899492753,0.9918256047995004,47.42392913819421,4.927326003861253,47.74329893900897,46.01694314081263,False,False,False,0,NEUTRAL,-0.0468265434520303,False
2015-11-21,327.767536288257,1.0024912805022996,41.52485971728695,10.905561941246386,49.6929755215656,44.73332665350216,False,True,False,1,NEUTRAL,-0.03053015612696941,False
2015-11-22,324.97449138624,0.9967058182339666,41.37609240516716,4.057904548187587,48.70100640205148,43.41071016077753,False,False,False,0,NEUTRAL,-0.03879141603010827,False
2015-11-23,323.869883979887,0.9938390651816408,41.67872472237736,1.9979524527046593,48.29044410334814,42.12994873025892,False,False,False,0,NEUTRAL,-0.03685584780697149,False
